Rk,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,FantPt,DKPt,FDPt,VBD,PosRank,OvRank
371,Mike Bartrum\BartMi00,PHI,TE,34,16,0,0,1,0,0,0,0,0,,0,7,5,45,9,1,11,15,12,,65,
372,Daimon Shelton\ShelDa00,BUF,RB,32,16,12,0,0,0,0,0,0,0,,0,24,17,114,6.71,0,11,31.4,19.9,,113,
373,Ryan Hannam\HannRy00,SEA,TE,24,16,0,0,0,0,0,0,0,0,,0,12,8,110,13.75,0,11,22,15,,63,
374,Michael Turner\TurnMi00,SDG,RB,22,14,1,0,0,0,0,0,20,104,5.2,0,5,4,8,2,0,11,17.7,12.2,,114,
375,Arlen Harris\HarrAr00,STL,RB,24,14,1,0,0,0,0,0,20,63,3.15,0,4,4,44,11,0,11,14.2,11.7,,115,
376,Malcom Floyd\FloyMa00,SDG,WR,23,4,2,0,0,0,0,0,0,0,,0,9,3,49,16.33,1,11,13.9,12.4,,138,
377,Jameel Cook\CookJa00,TAM,TE,25,12,5,0,0,0,0,0,0,0,,0,12,7,44,6.29,1,10,17.4,13.9,,66,
378,Marcellus Rivers\RiveMa00,NYG,WR,26,16,3,0,0,0,0,0,0,0,,0,12,5,36,7.2,1,10,14.1,11.1,,139,
379,Jamel White\WhitJa00,2TM,RB,27,13,0,0,0,0,0,0,27,82,3.04,0,9,6,21,3.5,0,10,16.3,13.3,,116,
380,James Jackson\JackJa00,2TM,RB,28,5,0,0,0,0,0,0,12,81,6.75,0,8,6,22,3.67,0,10,15.8,12.3,,117,
381,Casey Fitzsimmons\FitzCa00,DET,TE,24,16,2,0,0,0,0,0,0,0,,0,14,10,103,10.3,0,10,23.3,15.3,,67,
382,Sage Rosenfels\RoseSa00,MIA,QB,26,3,1,16,39,264,1,3,0,0,,0,0,0,0,,0,9,10.6,9.6,,57,
383,Tony Hollings\HollTo00,HOU,RB,23,7,0,0,0,0,0,0,11,47,4.27,0,7,5,46,9.2,0,9,14.3,11.8,,118,
384,Larry Croom\CrooLa00,ARI,RB,23,6,1,0,0,0,0,0,29,76,2.62,0,5,2,16,8,0,9,10.2,8.2,,119,
385,David Martin\MartDa00,GNB,WR,25,9,3,0,0,0,0,0,0,0,,0,12,5,88,17.6,0,9,13.8,11.3,,140,
386,Visanthe Shiancoe\ShiaVi00,NYG,TE,24,16,7,0,0,0,0,0,0,0,,0,7,5,25,5,1,9,13.5,11,,69,
387,Reggie Kelly\KellRe00,CIN,TE,27,16,15,0,0,0,0,0,0,0,,0,21,15,85,5.67,0,9,23.5,16,,70,
388,Jed Weaver\WeavJe00,NWE,TE,28,10,1,0,0,0,0,0,0,0,,0,12,8,93,11.63,0,9,17.3,13.3,,68,
389,Jeff Blake\BlakJe00,PHI,QB,34,3,0,18,37,126,1,1,3,6,2,0,0,0,0,,0,8,8.1,7.6,,58,
390,Jamie Martin\MartJa00,STL,QB,34,1,0,16,30,188,0,0,0,0,,0,0,0,0,,0,8,7,6.5,,59,
391,Josh Parry\ParrJo00,PHI,RB,26,13,4,0,0,0,0,0,0,0,,0,18,9,75,8.33,0,8,16.5,12,,125,
392,Stanley Pritchett\PritSt00,ATL,RB,31,14,2,0,0,0,0,0,6,18,3,0,4,2,5,2.5,1,8,10.3,9.3,,120,
393,Brandon Bennett\BennBr00,CAR,RB,31,8,0,0,0,0,0,0,6,17,2.83,1,0,0,0,,0,8,7.7,7.7,,124,
394,Rabih Abdullah\AbduRa00,NWE,RB,29,9,0,0,0,0,0,0,13,13,1,1,2,1,9,9,0,8,9.2,8.7,,121,
395,Alan Ricard\RicaAl00,BAL,RB,27,16,9,0,0,0,0,0,10,36,3.6,0,14,11,39,3.55,0,8,18.5,13,,126,
396,Sean Berton\BertSe00,MIN,TE,25,14,7,0,0,0,0,0,0,0,,0,11,9,78,8.67,0,8,16.8,12.3,,71,
397,John Stone\StonJo00,OAK,WR,25,4,0,0,0,0,0,0,0,0,,0,5,3,80,26.67,0,8,11,9.5,,142,
398,B.J. Sams\SamsB.00,BAL,WR,24,16,1,0,0,0,0,0,4,19,4.75,1,5,1,2,2,0,8,18.6,15.6,,141,
399,Musa Smith\SmitMu00,BAL,RB,22,9,0,0,0,0,0,0,12,48,4,0,4,2,31,15.5,0,8,9.9,8.9,,123,
400,Joe Burns\BurnJo00,BUF,RB,25,16,0,0,0,0,0,0,20,73,3.65,0,3,1,7,7,0,8,9,8.5,,122,
401,Eric McCoo\McCoEr00,PHI,RB,24,1,0,0,0,0,0,0,9,54,6,0,5,2,15,7.5,0,7,8.9,7.9,,128,
402,Earnest Graham\GrahEa00,TAM,RB,24,9,0,0,0,0,0,0,13,73,5.62,0,1,0,0,,0,7,7.3,7.3,,127,
403,Nate Jackson\JackNa00,DEN,WR,25,12,0,0,0,0,0,0,0,0,,0,11,8,73,9.13,0,7,15.3,11.3,,143,
404,Steve Bush\BushSt00,SFO,TE,30,5,2,0,0,0,0,0,0,0,,0,3,2,10,5,1,7,9,8,,72,
405,Richard Owens\OwenRi00,MIN,TE,24,7,2,0,0,0,0,0,0,0,,0,8,8,69,8.63,0,7,14.9,10.9,,73,
406,Nate Poole\PoolNa01,ARI,WR,27,9,1,0,0,0,0,0,0,0,,0,11,5,70,14,0,7,12,9.5,,145,
407,Kevin Walter\WaltKe00,CIN,WR,23,16,0,0,0,0,0,0,0,0,,0,9,8,67,8.38,0,7,14.7,10.7,,146,
408,Darnerien McCants\McCaDa00,WAS,WR,26,5,1,0,0,0,0,0,0,0,,0,9,5,71,14.2,0,7,12.1,9.6,,144,
409,Steve Smith\SmitSt01,CAR,WR,25,1,1,0,1,0,0,0,0,0,,0,9,6,60,10,0,6,12,9,,148,
410,Drew Henson\HensDr00,DAL,QB,24,7,1,10,18,78,1,1,1,7,7,0,0,0,0,,0,6,6.3,5.8,,60,
411,Lamont Hall\HallLa00,NOR,TE,30,16,2,0,0,0,0,0,0,0,,0,1,1,4,4,1,6,7.4,6.9,,74,
412,Ryan Neufeld\NeufRy00,BUF,TE,29,16,5,0,0,0,0,0,0,0,,0,14,6,61,10.17,0,6,12.1,9.1,,75,
413,Cam Cleeland\CleeCa00,STL,TE,29,16,9,0,0,0,0,0,1,-2,-2,0,12,7,57,8.14,0,6,12.5,9,,76,
414,Fred Beasley\BeasFr00,SFO,RB,30,14,10,0,0,0,0,0,9,15,1.67,0,25,10,44,4.4,0,6,15.9,10.9,,129,
415,Bobby Shaw\ShawBo00,2TM,WR,29,11,0,0,0,0,0,0,1,1,1,0,13,5,59,11.8,0,6,11,8.5,,149,
416,Jerricho Cotchery\CotcJe00,NYJ,WR,22,12,0,0,0,0,0,0,0,0,,0,11,6,60,10,0,6,18,15,,147,
417,Thomas Tapeh\TapeTh00,PHI,RB,24,7,0,0,0,0,0,0,12,42,3.5,0,2,2,15,7.5,0,6,7.7,6.7,,130,
418,Rickey Dudley\DudlRi00,TAM,TE,32,3,0,0,0,0,0,0,0,0,,0,4,3,48,16,0,5,7.8,6.3,,81,
419,Adrian Peterson\PeteAd00,CHI,RB,25,14,0,0,0,0,0,0,6,19,3.17,0,2,2,30,15,0,5,6.9,5.9,,137,
420,Mike Karney\KarnMi00,NOR,RB,23,16,8,0,0,0,0,0,3,7,2.33,0,7,6,42,7,0,5,10.9,7.9,,138,
421,Andre King\KingAn00,CLE,WR,31,9,2,0,0,0,0,0,0,0,,0,8,5,49,9.8,0,5,9.9,7.4,,152,
422,Scottie Vines\VineSc00,DET,WR,25,6,1,0,0,0,0,0,0,0,,0,9,3,51,17,0,5,8.1,6.6,,151,
423,Triandos Luke\LukeTr00,DEN,WR,23,10,0,0,0,0,0,0,0,0,,0,8,6,52,8.67,0,5,10.2,6.2,,150,
424,Eric Edwards\EdwaEr00,ARI,TE,24,16,1,0,0,0,0,0,0,0,,0,8,5,51,10.2,0,5,10.1,7.6,,79,
425,Walter Rasby\RasbWa00,2TM,TE,32,10,8,0,0,0,0,0,0,0,,0,9,5,52,10.4,0,5,10.2,7.7,,78,
426,Kellen Winslow\WinsKe01,CLE,TE,21,2,2,0,0,0,0,0,0,0,,0,11,5,50,10,0,5,10,7.5,,80,
427,Terrelle Smith\SmitTe00,CLE,RB,26,16,9,0,0,0,0,0,4,9,2.25,0,12,7,39,5.57,0,5,11.8,8.3,,139,
428,Cedric Cobbs\CobbCe00,NWE,RB,23,3,0,0,0,0,0,0,22,50,2.27,0,0,0,0,,0,5,4.5,4,,135,
429,Adimchinobe Echemandu\EcheAd00,CLE,RB,24,4,0,0,1,0,0,0,8,25,3.13,0,4,3,25,8.33,0,5,7.5,5.5,,136,
430,Andrew Pinnock\PinnAn00,SDG,RB,24,1,0,0,0,0,0,0,9,26,2.89,0,3,3,26,8.67,0,5,7.7,5.7,,134,
431,Joey Harris\HarrJo01,CAR,RB,24,4,0,0,0,0,0,0,15,53,3.53,0,3,0,0,,0,5,5.3,5.3,,133,
432,Brock Forsey\ForsBr00,MIA,RB,24,7,0,0,0,0,0,0,19,53,2.79,0,0,0,0,,0,5,4.8,4.3,,132,
433,Fred McAfee\McAfFr00,NOR,RB,36,11,0,0,0,0,0,0,2,54,27,0,0,0,0,,0,5,5.4,5.4,,131,
434,Philip Rivers\RivePh00,SDG,QB,23,2,0,5,8,33,1,0,4,-5,-1.25,0,0,0,0,,0,5,4.3,3.8,,62,
435,Shane Matthews\MattSh00,BUF,QB,34,3,0,2,3,44,1,0,2,-3,-1.5,0,0,0,0,,0,5,5.5,5.5,,61,
436,Mark Bruener\BrueMa00,HOU,TE,32,16,11,0,0,0,0,0,0,0,,0,10,4,52,13,0,5,9.2,7.2,,77,
437,Nick Luchey\WillNi00,GNB,RB,27,16,6,0,0,0,0,0,10,24,2.4,0,4,2,20,10,0,4,6.4,5.4,,140,
438,Cliff Russell\RussCl00,CIN,WR,25,13,1,0,0,0,0,0,3,15,5,0,3,1,21,21,0,4,3.6,2.1,,154,
439,Jason McAddley\McAdJa00,TEN,WR,25,11,1,0,0,0,0,0,0,0,,0,4,2,38,19,0,4,5.3,3.8,,153,
440,Marc Edwards\EdwaMa00,JAX,RB,30,13,5,0,0,0,0,0,0,0,,0,8,7,41,5.86,0,4,11.1,7.6,,142,
441,Walter Williams\WillWa02,GNB,RB,27,1,0,0,0,0,0,0,6,42,7,0,0,0,0,,0,4,4.2,4.2,,141,
442,Stephen Trejo\TrejSt00,2TM,RB,27,13,2,0,0,0,0,0,0,0,,0,4,4,37,9.25,0,4,7.7,5.7,,143,
443,Ian Smart\SmarIa00,TAM,RB,24,4,0,0,0,0,0,0,2,26,13,0,2,2,10,5,0,4,5.6,4.6,,144,
444,Jon Ritchie\RitcJo00,PHI,RB,30,3,0,0,0,0,0,0,0,0,,0,6,4,36,9,0,4,7.6,5.6,,145,
445,B.J. Askew\AskeB.00,NYJ,RB,24,16,0,0,0,0,0,0,6,23,3.83,0,2,2,12,6,0,4,5.5,4.5,,146,
446,Dwayne Blakley\BlakDw00,ATL,WR,25,15,1,0,0,0,0,0,0,0,,0,8,4,35,8.75,0,4,7.5,5.5,,155,
447,Koy Detmer\DetmKo00,PHI,QB,31,16,1,18,40,207,0,2,10,-7,-0.7,0,0,0,0,,0,4,5.1,4.6,,63,
448,Ben Steele\SteeBe00,GNB,TE,26,15,0,0,0,0,0,0,0,0,,0,11,4,42,10.5,0,4,8.2,6.2,,82,
449,Ben Hartsock\HartBe00,IND,WR,24,16,3,0,0,0,0,0,0,0,,0,8,4,33,8.25,0,3,7.3,5.3,,156,
450,Brian Kozlowski\KozlBr00,WAS,TE,34,11,1,0,0,0,0,0,0,0,,0,6,3,29,9.67,0,3,5.9,4.4,,84,
451,Michael Gaines\GainMi00,CAR,TE,24,15,6,0,0,0,0,0,0,0,,0,14,4,34,8.5,0,3,7.4,5.4,,83,
452,Rod Trafford\TrafRo00,BUF,TE,26,4,0,0,0,0,0,0,0,0,,0,4,3,25,8.33,0,3,5.5,4,,85,
453,Cecil Sapp\SappCe00,DEN,RB,26,5,0,0,0,0,0,0,4,32,8,0,2,0,0,,0,3,3.2,3.2,,149,
454,Chris Perry\PerrCh00,CIN,RB,23,2,0,0,0,0,0,0,2,1,0.5,0,3,3,33,11,0,3,6.4,4.9,,147,
455,Chris Hetherington\HethCh00,OAK,RB,32,5,2,0,0,0,0,0,1,4,4,0,4,3,28,9.33,0,3,5.7,3.7,,150,
456,Heath Evans\EvanHe00,SEA,RB,26,15,0,0,0,0,0,0,7,20,2.86,0,4,2,12,6,0,3,4.7,3.2,,148,
457,Randal Williams\WillRa01,DAL,WR,26,2,2,0,0,0,0,0,1,13,13,0,3,1,14,14,0,3,3.7,3.2,,158,
458,Mike McMahon\McMaMi00,DET,QB,25,1,0,11,15,77,0,1,2,18,9,0,0,0,0,,0,3,3.4,2.9,,64,
459,John Navarre\NavaJo00,ARI,QB,24,1,1,18,40,168,1,4,0,0,,0,0,0,0,,0,3,6.7,6.7,,65,
460,Brooks Bollinger\BollBr00,NYJ,QB,25,1,0,5,9,60,0,0,1,2,2,0,0,0,0,,0,3,2.6,2.6,,66,
461,Jonathan Smith\SmitJo00,BUF,WR,23,9,0,0,0,0,0,0,2,11,5.5,0,6,3,21,7,0,3,12.2,10.7,,157,
462,Doug Johnson\JohnDo00,TEN,QB,27,2,0,6,12,68,0,0,2,-2,-1,0,0,0,0,,0,3,2.5,2.5,,67,
463,Karl Hankton\HankKa00,CAR,WR,34,15,0,0,0,0,0,0,0,0,,0,2,2,25,12.5,0,3,4.5,3.5,,159,
464,Fred McCrary\McCrFr00,ATL,RB,32,3,2,0,0,0,0,0,0,0,,0,4,2,23,11.5,0,2,4.3,3.3,,151,
465,George Layne\LaynGe00,2TM,RB,26,4,0,0,0,0,0,0,1,12,12,0,1,1,6,6,0,2,2.8,2.3,,152,
466,Lorenzo Diamond\DiamLo00,ARI,TE,25,5,4,0,0,0,0,0,0,0,,0,5,3,19,6.33,0,2,4.9,3.4,,87,
467,Rohan Davey\DaveRo01,NWE,QB,26,4,0,4,10,54,0,0,4,-1,-0.25,0,0,0,0,,0,2,2.1,2.1,,70,
468,Jim Kleinsasser\KleiJi00,MIN,TE,27,1,1,0,0,0,0,0,0,0,,0,3,2,24,12,0,2,4.4,3.4,,86,
469,Todd Collins\CollTo00,KAN,QB,33,2,0,1,5,42,0,0,1,4,4,0,0,0,0,,0,2,2.1,2.1,,69,
470,Doug Pederson\PedeDo00,GNB,QB,36,4,0,11,23,120,0,2,2,15,7.5,0,0,0,0,,0,2,4.3,4.3,,68,
471,Johnnie Morant\MoraJo00,OAK,WR,23,4,0,0,0,0,0,0,0,0,,0,2,1,20,20,0,2,3,2.5,,162,
472,Matt Cushing\CushMa00,PIT,TE,29,16,0,0,0,0,0,0,0,0,,0,1,1,17,17,0,2,2.7,2.2,,88,
473,Dan Klecko\KlecDa20,NWE,RB,23,6,2,0,0,0,0,0,0,0,,0,3,3,18,6,0,2,4.3,2.3,,153,
474,Dave Moore\MoorDa00,TAM,TE,35,15,0,0,0,0,0,0,0,0,,0,4,3,17,5.67,0,2,4.7,3.2,,89,
475,Billy McMullen\McMuBi00,PHI,WR,24,8,0,0,0,0,0,0,0,0,,0,17,3,24,8,0,2,5.4,3.9,,160,
476,Talman Gardner\GardTa00,NOR,WR,24,11,1,0,0,0,0,0,0,0,,0,1,1,23,23,0,2,3.3,2.8,,161,
477,Dedric Ward\WardDe00,DAL,WR,30,8,0,0,0,0,0,0,1,11,11,0,8,1,5,5,0,2,2.1,1.1,,163,
478,Nate Lawrie\LawrNa00,TAM,TE,23,2,0,0,0,0,0,0,0,0,,0,1,1,15,15,0,2,2.5,2,,92,
479,Ben Watson\WatsBe00,NWE,TE,24,1,1,0,0,0,0,0,0,0,,0,4,2,16,8,0,2,3.6,2.6,,90,
480,Dan Campbell\CampDa00,DAL,TE,28,3,2,0,0,0,0,0,0,0,,0,2,2,16,8,0,2,3.6,2.6,,91,
481,Ki-Jana Carter\CartKi00,NOR,RB,31,2,0,0,0,0,0,0,10,17,1.7,0,1,0,0,,0,2,1.7,1.7,,154,
482,Kerry Carter\CartKe01,SEA,RB,24,16,0,0,0,0,0,0,4,15,3.75,0,0,0,0,,0,2,1.5,1.5,,156,
483,Vick King\KingVi00,MIA,RB,24,2,0,0,0,0,0,0,4,9,2.25,0,2,1,8,8,0,2,2.7,2.2,,155,
484,Jamar Martin\MartJa01,MIA,RB,24,9,1,0,0,0,0,0,0,0,,0,8,4,15,3.75,0,2,5,2.5,,157,
485,Jason Wright\WrigJa01,ATL,RB,22,2,0,0,0,0,0,0,3,10,3.33,0,1,0,0,,0,1,1,1,,161,
486,Tony Banks\BankTo00,HOU,QB,31,5,0,1,2,16,0,0,0,0,,0,0,0,0,,0,1,0.6,0.6,,72,
487,J.P. Losman\LosmJ.00,BUF,QB,23,4,0,3,5,32,0,1,2,15,7.5,0,0,0,0,,0,1,1.3,0.8,,71,
488,David Allen\AlleDa00,JAX,RB,26,5,0,0,0,0,0,0,0,0,,0,2,2,8,4,0,1,1.8,-0.2,,164,
489,Bill Baber\BabeBi00,TAM,TE,25,1,0,0,0,0,0,0,0,0,,0,1,1,7,7,0,1,1.7,1.2,,96,
490,Kevin Ware\WareKe00,SFO,TE,24,5,0,0,0,0,0,0,0,0,,0,1,1,9,9,0,1,1.9,1.4,,95,
491,John Gilmore\GilmJo00,CHI,TE,25,16,1,0,0,0,0,0,0,0,,0,1,1,11,11,0,1,2.1,1.6,,93,
492,Moran Norris\NorrMo00,HOU,RB,26,12,4,0,0,0,0,0,1,0,0,0,5,4,13,3.25,0,1,5.3,3.3,,159,
493,Chad Mustard\MustCh00,CLE,TE,27,7,0,0,0,0,0,0,0,0,,0,1,1,9,9,0,1,1.9,1.4,,94,
494,Mike Sellers\SellMi00,WAS,RB,29,16,1,0,0,0,0,0,0,0,,0,2,1,14,14,0,1,2.4,1.9,,158,
495,Larry Ned\NedxLa00,MIN,RB,26,16,0,0,0,0,0,0,0,0,,0,1,1,9,9,0,1,1.9,1.4,,162,
496,Rod Smart\SmarRo00,CAR,RB,27,3,0,0,0,0,0,0,3,4,1.33,0,1,1,5,5,0,1,1.4,0.4,,163,
497,Greg Comella\ComeGr00,TAM,RB,29,7,0,0,0,0,0,0,0,0,,0,1,1,12,12,0,1,2.2,1.7,,160,
498,Alex Bannister\BannAl00,SEA,WR,25,7,1,0,0,0,0,0,0,0,,0,3,2,10,5,0,1,3,2,,167,
499,Ronald Bellamy\BellRo00,MIA,WR,23,2,0,0,0,0,0,0,0,0,,0,2,1,8,8,0,1,1.8,1.3,,171,
500,Troy Walters\WaltTr00,IND,WR,28,5,0,0,0,0,0,0,0,0,,0,1,1,5,5,0,1,1.5,1,,175,
501,Devard Darling\DarlDe00,BAL,WR,22,3,0,0,0,0,0,0,0,0,,0,2,2,5,2.5,0,1,2,0.5,,173,
502,Aaron Moorehead\MoorAa00,IND,WR,24,7,0,0,0,0,0,0,0,0,,0,3,1,7,7,0,1,1.7,1.2,,172,
503,Mike Furrey\FurrMi00,STL,WR,27,8,0,0,0,0,0,0,0,0,,0,3,1,8,8,0,1,1.8,1.3,,170,
504,Sean Morey\MoreSe00,PIT,WR,28,16,0,0,0,0,0,0,0,0,,0,3,1,8,8,0,1,1.8,1.3,,169,
505,Eddie Drummond\DrumEd00,DET,WR,24,11,1,0,0,0,0,0,1,9,9,0,0,0,0,,0,1,24.9,24.9,,168,
506,Tyrone Calico\CaliTy00,TEN,WR,24,1,0,0,0,0,0,0,0,0,,0,4,2,13,6.5,0,1,3.3,2.3,,164,
507,Andrae Thurman\ThurAn00,GNB,WR,24,2,0,0,0,0,0,0,0,0,,0,2,2,12,6,0,1,3.2,2.2,,165,
508,Brad Pyatt\PyatBr00,IND,WR,24,8,0,0,0,0,0,0,0,0,,0,2,2,12,6,0,1,3.2,2.2,,166,
509,Reggie Newhouse\NewhRe00,ARI,WR,23,3,0,0,0,0,0,0,0,0,,0,2,1,5,5,0,1,1.5,1,,174,
510,Jimmy Farris\FarrJi00,ATL,,26,14,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,,,,197,
511,Eugene Baker\BakeEu00,CAR,,28,3,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,,,,183,
512,Kendrick Starling\StarKe21,HOU,,25,8,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,,,,200,
513,Darrell Hill\HillDa20,TEN,,25,14,0,0,0,0,0,0,0,0,,0,1,0,0,,0,,,,,184,
514,Daryl Jones\JoneDa02,CHI,,25,2,0,0,0,0,0,0,0,0,,0,2,0,0,,0,,,,,190,
515,P.K. Sam\SamxP.20,NWE,,21,2,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,,,187,
516,Willie Ponder\PondWi00,NYG,WR,24,11,0,0,0,0,0,0,1,-4,-4,0,1,1,3,3,0,,6.4,5.4,,201,
517,Drew Haddad\HaddDr00,BUF,,26,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,,,193,
518,Jason Willis\WillJa29,SEA,,23,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,,,,194,
519,Richard Smith\SmitRi20,KAN,,24,4,0,0,0,0,0,0,0,0,,0,2,0,0,,0,,,,,196,
520,Charles Rogers\RogeCh01,DET,,23,1,1,0,0,0,0,0,0,0,,0,1,0,0,,0,,,,,199,
521,Kelvin Kight\KighKe00,GNB,,22,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,,,185,
522,Kevin Kasper\KaspKe00,NWE,,27,8,0,0,0,0,0,0,0,0,,0,3,0,0,,0,,,,,186,
523,Micah Ross\RossMi20,2TM,,28,17,0,0,0,0,0,0,0,0,,0,1,0,0,,0,,,,,180,
524,P.J. Fleck\FlecP.20,SFO,,24,1,0,0,0,0,0,0,0,0,,0,1,0,0,,0,,,,,191,
525,Devery Henderson\HendDe00,NOR,,22,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,,,182,
526,Jermaine Lewis\LewiJe00,JAX,WR,30,9,0,0,0,0,0,0,0,0,,0,1,1,4,4,0,,0.9,-0.1,,176,
527,Gus Frerotte\FrerGu00,MIN,QB,33,16,0,0,1,0,0,0,0,0,,0,0,0,0,,0,,,,,75,
528,Matt Stanley\StanMa20,SFO,,25,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,,,,4,
529,Rodney Peete\PeetRo00,CAR,QB,38,1,0,1,1,3,0,0,1,-1,-1,0,0,0,0,,0,,,,,73,
530,Todd Bouman\BoumTo00,NOR,,32,16,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,,,74,
531,Tony Romo\RomoTo00,DAL,,24,6,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,,,76,
532,Kordell Stewart\StewKo00,BAL,QB,32,2,0,0,0,0,0,0,1,-1,-1,0,0,0,0,,0,,-0.1,-0.1,,77,
533,J.T. O'Sullivan\OSulJ.00,GNB,QB,25,1,0,0,0,0,0,0,2,-2,-1,0,0,0,0,,0,,-0.2,-0.2,,78,
534,Keenan Howry\HowrKe00,MIN,WR,23,3,0,0,0,0,0,0,0,0,,0,1,1,3,3,0,,1.3,0.8,,177,
535,Charlie Adams\AdamCh00,DEN,,25,4,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,,,,189,
536,Derrick Hamilton\HamiDe20,SFO,,23,2,0,0,0,0,0,0,0,0,,0,1,0,0,,0,,,,,192,
537,Taco Wallace\WallTa00,SEA,,23,2,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,,,195,
538,Harold Morrow\MorrHa00,BAL,,31,15,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,,,,3,
539,Ovie Mughelli\MughOv00,BAL,,24,3,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,,,,5,
540,Lawrence Hamilton\HamiLa20,ARI,,24,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,,,181,
541,Frank Murphy\MurpFr00,TAM,,27,3,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,,,,198,
542,Carlos Francis\FranCa20,OAK,,23,5,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,-0.5,-1,,179,
543,Chris Doering\DoerCh00,PIT,,31,3,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,,,,178,
544,Brian St. Pierre\St.PBr20,PIT,QB,25,1,0,0,1,0,0,0,4,-3,-0.75,0,0,0,0,,0,,-0.3,-0.3,,79,
545,Keith Heinrich\HeinKe00,CLE,TE,25,7,0,0,0,0,0,0,0,0,,0,1,1,1,1,0,,1.1,0.6,,97,
546,Joe Zelenka\ZeleJo00,JAX,,28,16,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,,,114,
547,Darnell Sanders\SandDa00,ATL,,25,2,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,,,111,
548,Brian Jennings\JennBr00,SFO,,28,16,0,0,0,0,0,0,0,0,,0,1,0,0,,0,,,,,98,
549,Justin Snow\SnowJu00,IND,,28,16,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,,,,112,
550,Nathan Hodel\HodeNa20,ARI,,27,16,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,,,,115,
551,Jeff Thomason\ThomJe00,PHI,,35,0,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,,,102,
552,Gabe Crecion\CrecGa20,SFO,,27,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,,,100,
553,Bradford Banta\BantBr00,BUF,,34,3,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,,,119,
554,Mark Wilson\WilsMa21,WAS,,24,2,1,0,0,0,0,0,0,0,,0,,0,0,,0,,,,,106,
555,Brad St. Louis\StLoBr00,CIN,,28,16,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,,,105,
556,Matt Kranchick\KranMa00,PIT,,25,2,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,,,118,
557,Sean Ryan\RyanSe00,DAL,,24,6,1,0,0,0,0,0,0,0,,0,0,0,0,,0,,,,,104,
558,Jeff Dugan\DugaJe00,MIN,,23,14,2,0,0,0,0,0,0,0,,0,0,0,0,,0,,,,,116,
559,Mike Leach\LeacMi00,DEN,,28,16,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,,,109,
560,Kris Wilson\WilsKr00,KAN,,23,3,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,,,108,
561,Ed Perry\PerrEd00,MIA,,30,16,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,,,101,
562,Matt Murphy\MurpMa00,HOU,,24,11,1,0,0,0,0,0,0,0,,0,1,0,0,,0,,,,,113,
563,Roland Williams\WillRo01,OAK,,29,12,3,0,0,0,0,0,0,0,,0,1,0,0,,0,,,,,110,
564,Brett Pierce\PierBr00,DAL,,23,8,1,0,0,0,0,0,0,0,,0,0,0,0,,0,,,,,99,
565,Derek Rackley\RackDe00,ATL,,27,16,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,,,107,
566,John Owens\OwenJo00,CHI,,24,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,,,,117,
567,Aveion Cason\CasoAv00,STL,,25,3,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,,,,180,
568,Dusty McGrorty\McGrDu20,STL,,23,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,,,179,
569,Vonta Leach\LeacVo00,GNB,,23,6,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,,,,175,
570,Dee Brown\BrowDe02,CLE,,26,5,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,,,,181,
571,James Lynch\LyncJa20,CIN,,22,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,,,177,
