Rnd,Pick,Tm,Player,Pos,Age,To,AP1,PB,St,CarAV,DrAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Tkl,Int,Sk,College/Univ,
1,14,OAK,Karl Joseph\JoseKa00,S,23,2016,0,0,0,0,0,12,,,,,,,,,,,,44,1,,West Virginia,College Stats
1,15,CLE,Corey Coleman\ColeCo00,WR,22,2016,0,0,0,0,0,8,,,,,,1,1,0,26,358,3,,,,Baylor,College Stats
1,16,DET,Taylor Decker\DeckTa00,T,22,2016,0,0,1,0,0,14,,,,,,,,,,,,,,,Ohio St.,College Stats
1,17,ATL,Keanu Neal\NealKe01,SS,21,2016,0,0,1,0,0,12,,,,,,,,,,,,64,,,Florida,College Stats
1,18,IND,Ryan Kelly\KellRy00,C,23,2016,0,0,1,0,0,14,,,,,,,,,,,,,,,Alabama,College Stats
1,19,BUF,Shaq Lawson\LawsSh00,DE,22,2016,0,0,0,0,0,8,,,,,,,,,,,,7,,2.0,Clemson,College Stats
1,20,NYJ,Darron Lee\LeexDa00,OLB,21,2016,0,0,0,0,0,11,,,,,,,,,,,,37,,1.0,Ohio St.,College Stats
1,21,HOU,Will Fuller\FullWi01,WR,22,2016,0,0,1,0,0,12,,,,,,1,-3,0,41,572,2,,,,Notre Dame,College Stats
1,22,WAS,Josh Doctson\DoctJo00,WR,23,2016,0,0,0,0,0,2,,,,,,,,,2,66,0,,,,TCU,College Stats
1,23,MIN,Laquon Treadwell\TreaLa00,WR,21,2016,0,0,0,0,0,9,,,,,,,,,1,15,0,,,,Mississippi,College Stats
1,24,CIN,William Jackson III\JackWi02,CB,23,,0,0,0,,,,,,,,,,,,,,,,,,Houston,College Stats
1,25,PIT,Artie Burns\BurnAr00,CB,21,2016,0,0,0,0,0,14,,,,,,,,,,,,41,3,,Miami (FL),College Stats
1,26,DEN,Paxton Lynch\LyncPa00,QB,22,2016,0,0,0,0,0,3,49,83,497,2,1,11,25,0,,,,,,,Memphis,College Stats
1,27,GNB,Kenny Clark\ClarKe01,DT,20,2016,0,0,0,0,0,14,,,,,,,,,,,,11,,,UCLA,College Stats
1,28,SFO,Joshua Garnett\GarnJo00,G,22,2016,0,0,0,0,0,13,,,,,,,,,,,,,,,Stanford,College Stats
1,29,ARI,Robert Nkemdiche\NkemRo00,DT,22,2016,0,0,0,0,0,5,,,,,,,,,,,,,,,Mississippi,College Stats
1,30,CAR,Vernon Butler\ButlVe00,DT,22,2016,0,0,0,0,0,8,,,,,,,,,,,,4,,1.5,Louisiana Tech,College Stats
1,31,SEA,Germain Ifedi\IfedGe00,G,22,2016,0,0,1,0,0,11,,,,,,,,,,,,,,,Texas A&M,College Stats
2,32,CLE,Emmanuel Ogbah\OgbaEm00,DE,22,2016,0,0,1,0,0,14,,,,,,,,,,,,24,,6.0,Oklahoma St.,College Stats
2,33,TEN,Kevin Dodd\DoddKe00,DE,24,2016,0,0,0,0,0,9,,,,,,,,,,,,5,,1.0,Clemson,College Stats
2,34,DAL,Jaylon Smith\SmitJa05,OLB,21,,0,0,0,,,,,,,,,,,,,,,,,,Notre Dame,College Stats
2,35,SDG,Hunter Henry\HenrHu00,TE,21,2016,0,0,1,0,0,13,,,,,,,,,32,435,7,,,,Arkansas,College Stats
2,36,JAX,Myles Jack\JackMy00,OLB,21,2016,0,0,0,0,0,14,,,,,,,,,,,,16,,0.5,UCLA,College Stats
2,37,KAN,Chris Jones\JoneCh09,DT,22,2016,0,0,0,0,0,14,,,,,,,,,,,,12,,2.0,Mississippi St.,
2,38,MIA,Xavien Howard\HowaXa00,CB,23,2016,0,0,0,0,0,5,,,,,,,,,,,,22,,,Baylor,College Stats
2,39,TAM,Noah Spence\SpenNo00,DE,,2016,0,0,0,0,0,14,,,,,,,,,,,,13,,5.5,West. Kentucky,College Stats
2,40,NYG,Sterling Shepard\ShepSt00,WR,22,2016,0,0,1,0,0,14,,,,,,1,22,0,55,592,7,,,,Oklahoma,College Stats
2,41,BUF,Reggie Ragland\RaglRe00,ILB,23,,0,0,0,,,,,,,,,,,,,,,,,,Alabama,College Stats
2,42,BAL,Kamalei Correa\CorrKa00,DE,,2016,0,0,0,0,0,9,,,,,,,,,,,,2,,,Boise St.,College Stats
2,43,TEN,Austin Johnson\JohnAu01,NT,22,2016,0,0,0,0,0,8,,,,,,,,,,,,3,,0.5,Penn St.,College Stats
2,44,OAK,Jihad Ward\WardJi02,DE,22,2016,0,0,1,0,0,14,,,,,,,,,,,,15,,,Illinois,College Stats
2,45,TEN,Derrick Henry\HenrDe00,RB,22,2016,0,0,0,0,0,13,,,,,,91,412,4,10,112,0,,,,Alabama,College Stats
2,46,DET,A'Shawn Robinson\RobiAS00,DT,21,2016,0,0,0,0,0,14,,,,,,,,,,,,17,,2.0,Alabama,College Stats
2,47,NOR,Michael Thomas\ThomMi05,WR,23,2016,0,0,1,0,0,13,,,,,,,,,76,883,8,,,,Ohio St.,College Stats
2,48,GNB,Jason Spriggs\SpriJa00,T,22,2016,0,0,0,0,0,14,,,,,,,,,,,,,,,Indiana,College Stats
2,49,SEA,Jarran Reed\ReedJa02,DT,23,2016,0,0,0,0,0,13,,,,,,,,,,,,10,,1.5,Alabama,College Stats
2,50,HOU,Nick Martin\MartNi00,G,23,,0,0,0,,,,,,,,,,,,,,,,,,Notre Dame,College Stats
2,51,NYJ,Christian Hackenberg\HackCh01,QB,21,,0,0,0,,,,,,,,,,,,,,,,,,Penn St.,College Stats
2,52,ATL,Deion Jones\JoneDe01,OLB,21,2016,0,0,1,0,0,13,,,,,,,,,,,,62,3,,LSU,College Stats
2,53,WAS,Su'a Cravens\CravSu00,OLB,21,2016,0,0,0,0,0,11,,,,,,,,,,,,23,1,1.0,USC,College Stats
2,54,MIN,Mackensie Alexander\AlexMa01,CB,22,2016,0,0,0,0,0,13,,,,,,,,,,,,3,,,Clemson,College Stats
2,55,CIN,Tyler Boyd\BoydTy00,WR,21,2016,0,0,0,0,0,14,,,,,,3,43,0,50,539,1,,,,Pittsburgh,College Stats
2,56,CHI,Cody Whitehair\WhitCo03,G,24,2016,0,0,1,0,0,14,,,,,,,,,,,,,,,Kansas St.,College Stats
2,57,IND,T.J. Green\GreeT.00,FS,21,2016,0,0,0,0,0,13,,,,,,,,,,,,26,,,Clemson,College Stats
2,58,PIT,Sean Davis\DaviSe00,CB,,2016,0,0,0,0,0,14,,,,,,,,,,,,41,1,0.5,Maryland,College Stats
2,59,TAM,Roberto Aguayo\AguaRo00,K,22,2016,0,0,0,0,0,14,,,,,,,,,,,,,,,Florida St.,College Stats
2,60,NWE,Cyrus Jones\JoneCy00,CB,22,2016,0,0,0,0,0,9,,,,,,,,,,,,3,,,Alabama,College Stats
2,61,NOR,Vonn Bell\BellVo00,FS,21,2016,0,0,1,0,0,14,,,,,,,,,,,,50,,1.0,Ohio St.,College Stats
2,62,CAR,James Bradberry\BradJa00,CB,23,2016,0,0,1,0,0,11,,,,,,,,,,,,36,1,,Samford,
2,63,DEN,Adam Gotsis\GotsAd00,DT,24,2016,0,0,0,0,0,14,,,,,,,,,,,,4,,,Georgia Tech,College Stats
3,64,TEN,Kevin Byard\ByarKe01,S,23,2016,0,0,0,0,0,14,,,,,,,,,,,,38,,1.0,Middle Tenn. St.,College Stats
3,65,CLE,Carl Nassib\NassCa00,DE,23,2016,0,0,0,0,0,12,,,,,,,,,,,,11,,1.5,Penn St.,College Stats
3,66,SDG,Max Tuerk\TuerMa00,C,22,,0,0,0,,,,,,,,,,,,,,,,,,USC,College Stats
3,67,DAL,Maliek Collins\CollMa00,DT,21,2016,0,0,1,0,0,14,,,,,,,,,,,,15,,4.0,Nebraska,College Stats
3,68,SFO,Will Redmond\RedmWi00,CB,22,,0,0,0,,,,,,,,,,,,,,,,,,Mississippi St.,College Stats
3,69,JAX,Yannick Ngakoue\NgakYa00,DE,21,2016,0,0,1,0,0,14,,,,,,,,,,,,17,1,6.0,Maryland,College Stats
3,70,BAL,Bronson Kaufusi\KaufBr01,DE,25,,0,0,0,,,,,,,,,,,,,,,,,,BYU,College Stats
3,71,NYG,Darian Thompson\ThomDa05,S,23,2016,0,0,0,0,0,2,,,,,,,,,,,,6,,,Boise St.,College Stats
3,72,CHI,Jonathan Bullard\BullJo00,DT,22,2016,0,0,0,0,0,12,,,,,,,,,,,,12,,1.0,Florida,College Stats
3,73,MIA,Kenyan Drake\DrakKe00,RB,22,2016,0,0,0,0,0,14,,,,,,25,113,1,9,46,0,,,,Alabama,College Stats
3,74,KAN,KeiVarae Russell\RussKe00,CB,22,2016,0,0,0,0,,4,,,,,,,,,,,,,,,Notre Dame,College Stats
3,75,OAK,Shilique Calhoun\CalhSh00,DE,24,2016,0,0,0,0,0,10,,,,,,,,,,,,5,,,Michigan St.,College Stats
3,76,CLE,Shon Coleman\ColeSh00,T,24,2016,0,0,0,0,0,5,,,,,,,,,,,,,,,Auburn,College Stats
3,77,CAR,Daryl Worley\WorlDa00,CB,21,2016,0,0,0,0,0,14,,,,,,,,,,,,58,1,1.0,West Virginia,College Stats
3,78,NWE,Joe Thuney\ThunJo00,G,23,2016,0,0,1,0,0,14,,,,,,,,,,,,,,,North Carolina St.,
3,79,PHI,Isaac Seumalo\SeumIs00,G,22,2016,0,0,0,0,0,7,,,,,,,,,,,,,,,Oregon St.,College Stats
3,80,BUF,Adolphus Washington\WashAd00,DT,21,2016,0,0,1,0,0,14,,,,,,,,,,,,12,,2.5,Ohio St.,College Stats
3,81,ATL,Austin Hooper\HoopAu00,TE,21,2016,0,0,0,0,0,14,,,,,,,,,19,271,3,,,,Stanford,College Stats
3,82,IND,Le'Raven Clark\ClarLe01,T,23,2016,0,0,0,0,0,6,,,,,,,,,,,,,,,Texas Tech,College Stats
3,83,NYJ,Jordan Jenkins\JenkJo01,OLB,22,2016,0,0,0,0,0,12,,,,,,,,,,,,19,,1.5,Georgia,College Stats
3,84,WAS,Kendall Fuller\FullKe00,CB,21,2016,0,0,0,0,0,11,,,,,,,,,,,,31,,,Virginia Tech,College Stats
3,85,HOU,Braxton Miller\MillBr03,WR,24,2016,0,0,0,0,0,10,,,,,,3,0,0,15,99,1,,,,Ohio St.,College Stats
3,86,MIA,Leonte Carroo\CarrLe00,WR,22,2016,0,0,0,0,0,14,,,,,,,,,3,29,1,,,,Rutgers,College Stats
3,87,CIN,Nick Vigil\VigiNi00,ILB,23,2016,0,0,0,0,0,14,,,,,,,,,,,,5,,,Utah St.,College Stats
3,88,GNB,Kyler Fackrell\FackKy00,OLB,24,2016,0,0,0,0,0,11,,,,,,,,,,,,8,,2.0,Utah St.,College Stats
3,89,PIT,Javon Hargrave\HargJa00,DT,23,2016,0,0,1,0,0,13,,,,,,,,,,,,14,,2.0,South Carolina St.,
3,90,SEA,C.J. Prosise\ProsC.00,RB,22,2016,0,0,0,0,0,6,,,,,,30,172,1,17,208,0,,,,Notre Dame,College Stats
3,91,NWE,Jacoby Brissett\BrisJa00,QB,23,2016,0,0,0,0,0,3,34,55,400,0,0,16,83,1,,,,,,,North Carolina St.,College Stats
3,92,ARI,Brandon Williams\WillBr07,CB,24,2016,0,0,0,0,0,11,,,,,,,,,,,,11,,,Texas A&M,
3,93,CLE,Cody Kessler\KessCo00,QB,23,2016,0,0,0,0,0,8,126,192,1369,6,2,11,18,0,,,,,,,USC,College Stats
3,94,SEA,Nick Vannett\VannNi00,TE,23,2016,0,0,0,0,0,8,,,,,,,,,3,32,0,,,,Ohio St.,College Stats
3,95,DET,Graham Glasgow\GlasGr00,C,24,2016,0,0,0,0,0,13,,,,,,,,,,,,,,,Michigan,College Stats
3,96,NWE,Vincent Valentine\ValeVi00,DT,22,2016,0,0,0,0,0,11,,,,,,,,,,,,10,,1.0,Nebraska,College Stats
3,97,SEA,Rees Odhiambo\OdhiRe00,G,24,2016,0,0,0,0,0,6,,,,,,,,,,,,,,,Boise St.,College Stats
3,98,DEN,Justin Simmons\SimmJu00,FS,22,2016,0,0,0,0,0,11,,,,,,,,,,,,15,,1.0,Boston Col.,College Stats
4,99,CLE,Joe Schobert\SchoJo00,OLB,22,2016,0,0,0,0,0,14,,,,,,,,,,,,9,,,Wisconsin,College Stats
4,100,OAK,Connor Cook\CookCo00,QB,23,,0,0,0,,,,,,,,,,,,,,,,,,Michigan St.,College Stats
4,101,DAL,Charles Tapper\TappCh00,DE,23,,0,0,0,,,,,,,,,,,,,,,,,,Oklahoma,College Stats
4,102,SDG,Joshua Perry\PerrJo01,ILB,22,2016,0,0,0,0,0,13,,,,,,,,,,,,5,,,Ohio St.,College Stats
4,103,JAX,Sheldon Day\DayxSh00,DT,22,2016,0,0,0,0,0,14,,,,,,,,,,,,5,,,Notre Dame,College Stats
4,104,BAL,Tavon Young\YounTa01,CB,22,2016,0,0,0,0,0,14,,,,,,,,,,,,36,2,,Temple,College Stats
4,105,KAN,Parker Ehinger\EhinPa00,G,23,2016,0,0,0,0,0,5,,,,,,,,,,,,,,,Cincinnati,College Stats
4,106,KAN,Eric Murray\MurrEr00,CB,22,2016,0,0,0,0,0,14,,,,,,,,,,,,,,,Minnesota,College Stats
4,107,BAL,Chris Moore\MoorCh00,WR,23,2016,0,0,0,0,0,13,,,,,,3,19,0,7,46,0,,,,Cincinnati,College Stats
4,108,TAM,Ryan Smith\SmitRy00,CB,23,2016,0,0,0,0,0,12,,,,,,,,,,,,,,,North Carolina Central,
4,109,NYG,B.J. Goodson\GoodB.00,OLB,23,2016,0,0,0,0,0,13,,,,,,,,,,,,1,,,Clemson,
4,110,LAR,Tyler Higbee\HigbTy00,TE,23,2016,0,0,0,0,0,14,,,,,,,,,9,80,0,,,,West. Kentucky,College Stats
4,111,DET,Miles Killebrew\KillMi00,SS,23,2016,0,0,0,0,0,14,,,,,,,,,,,,12,1,,Southern Utah,
4,112,NWE,Malcolm Mitchell\MitcMa01,WR,24,2016,0,0,0,0,0,13,,,,,,,,,29,372,4,,,,Georgia,College Stats
4,113,CHI,Nick Kwiatkoski\KwiaNi00,ILB,23,2016,0,0,0,0,0,12,,,,,,,,,,,,23,,1.0,West Virginia,College Stats
4,114,CLE,Ricardo Louis\LouiRi00,WR,22,2016,0,0,0,0,0,14,,,,,,,,,16,183,0,,,,Auburn,College Stats
4,115,ATL,De'Vondre Campbell\CampDe00,OLB,23,2016,0,0,0,0,0,10,,,,,,,,,,,,33,1,,Minnesota,College Stats
4,116,IND,Hassan Ridgeway\RidgHa00,DT,21,2016,0,0,0,0,0,14,,,,,,,,,,,,6,,1.5,Texas,College Stats
4,117,LAR,Pharoh Cooper\CoopPh00,WR,21,2016,0,0,0,0,0,8,,,,,,,,,10,70,0,,,,South Carolina,College Stats
4,118,NYJ,Juston Burris\BurrJu00,CB,23,2016,0,0,0,0,0,14,,,,,,,,,,,,8,1,,North Carolina St.,
4,119,HOU,Tyler Ervin\ErviTy00,RB,22,2016,0,0,0,0,0,10,,,,,,1,3,0,3,18,0,,,,San Jose St.,College Stats
4,120,NOR,David Onyemata\OnyeDa00,DT,,2016,0,0,0,0,0,14,,,,,,,,,,,,9,,,Manitoba,
4,121,MIN,Willie Beavers\BeavWi00,T,22,2016,0,0,0,0,0,2,,,,,,,,,,,,,,,West. Michigan,College Stats
4,122,CIN,Andrew Billings\BillAn00,NT,20,,0,0,0,,,,,,,,,,,,,,,,,,Baylor,College Stats
4,123,PIT,Jerald Hawkins\HawkJe00,T,22,,0,0,0,,,,,,,,,,,,,,,,,,LSU,College Stats
4,124,CHI,Deon Bush\BushDe00,S,,2016,0,0,0,0,0,10,,,,,,,,,,,,15,,,Miami (FL),College Stats
4,125,IND,Antonio Morrison\MorrAn01,ILB,21,2016,0,0,0,0,0,14,,,,,,,,,,,,17,,,Florida,College Stats
4,126,KAN,Demarcus Robinson\RobiDe01,WR,22,2016,0,0,0,0,0,14,,,,,,,,,,,,,,,Florida,College Stats
4,127,CHI,Deiondre' Hall\HallDe02,CB,,2016,0,0,0,0,0,6,,,,,,,,,,,,3,1,,Northern Iowa,
4,128,ARI,Evan Boehm\BoehEv00,C,23,2016,0,0,0,0,0,14,,,,,,,,,,,,,,,Missouri,College Stats
4,129,CLE,Derrick Kindred\KindDe00,FS,22,2016,0,0,0,0,0,12,,,,,,,,,,,,30,,,TCU,College Stats
4,130,BAL,Alex Lewis\LewiAl01,T,24,2016,0,0,0,0,0,8,,,,,,,,,,,,,,,Nebraska,College Stats
4,131,GNB,Blake Martinez\MartBl01,LB,22,2016,0,0,0,0,0,11,,,,,,,,,,,,39,1,,Stanford,College Stats
4,132,BAL,Willie Henry\HenrWi00,DT,22,,0,0,0,,,,,,,,,,,,,,,,,,Michigan,College Stats
4,133,SFO,Rashard Robinson\RobiRa00,CB,21,2016,0,0,0,0,0,12,,,,,,,,,,,,20,,,LSU,
4,134,BAL,Kenneth Dixon\DixoKe00,RB,22,2016,0,0,0,0,0,10,,,,,,66,281,1,26,142,1,,,,Louisiana Tech,College Stats
4,135,DAL,Dak Prescott\PresDa01,QB,23,2016,0,0,1,0,0,14,292,431,3418,20,4,52,238,6,,,,,,,Mississippi St.,College Stats
4,136,DEN,Devontae Booker\BookDe00,RB,24,2016,0,0,0,0,0,14,,,,,,155,528,3,23,169,0,,,,Utah,College Stats
4,137,GNB,Dean Lowry\LowrDe00,DE,22,2016,0,0,0,0,0,13,,,,,,,,,,,,6,,2.0,Northwestern,College Stats
4,138,CLE,Seth Devalve\DevaSe00,TE,23,2016,0,0,0,0,0,10,,,,,,,,,8,94,1,,,,Princeton,
4,139,BUF,Cardale Jones\JoneCa01,QB,24,,0,0,0,,,,,,,,,,,,,,,,,,Ohio St.,College Stats
5,140,TEN,Tajae Sharpe\SharTa00,WR,21,2016,0,0,1,0,0,14,,,,,,1,1,0,38,474,2,,,,Massachusetts,College Stats
5,141,CAR,Zack Sanchez\SancZa00,CB,21,2016,0,0,0,0,0,5,,,,,,,,,,,,4,,,Oklahoma,College Stats
5,142,SFO,Ronald Blair\BlaiRo00,DE,23,2016,0,0,0,0,0,13,,,,,,,,,,,,9,,2.0,Appalachian St.,College Stats
5,143,OAK,DeAndre Washington\WashDe00,RB,23,2016,0,0,0,0,0,12,,,,,,68,325,0,14,83,0,,,,Texas Tech,College Stats
5,144,DEN,Connor McGovern\McGoCo00,G,,,0,0,0,,,,,,,,,,,,,,,,,,Missouri,College Stats
5,145,SFO,John Theus\TheuJo00,T,22,2016,0,0,0,0,0,2,,,,,,,,,,,,,,,Georgia,College Stats
5,146,BAL,Matt Judon\JudoMa00,DE,,2016,0,0,0,0,0,12,,,,,,,,,,,,12,,4.0,Grand Valley St.,
5,147,SEA,Quinton Jefferson\JeffQu00,DT,23,2016,0,0,0,0,0,3,,,,,,,,,,,,,,,Maryland,College Stats
5,148,TAM,Caleb Benenoch\BeneCa00,T,22,2016,0,0,0,0,0,4,,,,,,,,,,,,,,,UCLA,College Stats
5,149,NYG,Paul Perkins\PerkPa00,RB,21,2016,0,0,0,0,0,12,,,,,,76,286,0,14,153,0,,,,UCLA,College Stats
5,150,CHI,Jordan Howard\HowaJo00,RB,21,2016,0,0,1,0,0,13,,,,,,211,1059,6,28,289,1,1,,,Indiana,College Stats
5,151,DET,Joe Dahl\DahlJo00,G,23,2016,0,0,0,0,0,4,,,,,,,,,,,,,,,Washington St.,College Stats
5,152,WAS,Matthew Ioannidis\IoanMa01,DT,22,2016,0,0,0,0,0,8,,,,,,,,,,,,5,,,Temple,
5,153,PHI,Wendell Smallwood\SmalWe00,RB,22,2016,0,0,0,0,0,13,,,,,,77,312,1,6,55,0,,,,West Virginia,College Stats
5,154,CLE,Jordan Payton\PaytJo00,WR,23,2016,0,0,0,0,0,4,,,,,,,,,1,3,0,,,,UCLA,College Stats
5,155,IND,Joe Haeg\HaegJo00,T,23,2016,0,0,1,0,0,13,,,,,,,,,,,,,,,North Dakota St.,
5,156,BUF,Jonathan Williams\WillJo07,RB,22,2016,0,0,0,0,0,8,0,1,0,0,0,23,83,1,1,0,0,,,,Arkansas,
5,157,TEN,LeShaun Sims\SimsLe00,CB,,2016,0,0,0,0,0,11,,,,,,,,,,,,12,1,,Southern Utah,
5,158,NYJ,Brandon Shell\ShelBr00,T,24,2016,0,0,0,0,0,6,,,,,,,,,,,,,,,South Carolina,College Stats
5,159,HOU,K.J. Dillon\DillK.00,S,23,2016,0,0,0,0,0,5,,,,,,,,,,,,1,,,West Virginia,
5,160,MIN,Kentrell Brothers\BrotKe00,OLB,23,2016,0,0,0,0,0,8,,,,,,,,,,,,,,,Missouri,College Stats
5,161,CIN,Christian Westerman\WestCh02,G,23,,0,0,0,,,,,,,,,,,,,,,,,,Arizona St.,College Stats
5,162,KAN,Kevin Hogan\HogaKe00,QB,23,2016,0,0,0,0,,4,14,26,104,0,2,8,105,1,,,,,,,Stanford,College Stats
5,163,GNB,Trevor Davis\DaviTr03,WR,23,2016,0,0,0,0,0,10,,,,,,,,,3,24,1,,,,California,
5,164,PHI,Halapoulivaati Vaitai\VaitHa00,T,23,2016,0,0,0,0,0,6,,,,,,,,,,,,,,,TCU,College Stats
5,165,KAN,Tyreek Hill\HillTy00,WR,22,2016,0,0,0,0,0,14,,,,,,15,157,2,56,547,6,,,,West Alabama,
5,166,HOU,D.J. Reader\ReadD.00,NT,22,2016,0,0,0,0,0,14,,,,,,,,,,,,6,,1.0,Clemson,College Stats
5,167,ARI,Marqui Christian\ChriMa00,SS,21,2016,0,0,0,0,,11,,,,,,,,,,,,,,,Midwestern St.,
5,168,CLE,Spencer Drango\DranSp00,G,23,2016,0,0,0,0,0,14,,,,,,,,,,,,,,,Baylor,College Stats
5,169,DET,Antwione Williams\WillAn01,LB,23,2016,0,0,0,0,0,13,,,,,,,,,,,,12,,,Georgia Southern,College Stats
5,170,ARI,Cole Toner\ToneCo00,T,22,,0,0,0,,,,,,,,,,,,,,,,,,Harvard,
5,171,SEA,Alex Collins\CollAl00,RB,22,2016,0,0,0,0,0,9,,,,,,17,42,1,6,61,0,,,,Arkansas,College Stats
5,172,CLE,Rashard Higgins\HiggRa00,WR,21,2016,0,0,0,0,0,14,,,,,,,,,6,77,0,,,,Colorado St.,College Stats
5,173,CLE,Trey Caldwell\CaldTr00,DB,22,,0,0,0,,,,,,,,,,,,,,,,,,La-Monroe,
5,174,SFO,Fahn Cooper\CoopFa00,T,23,,0,0,0,,,,,,,,,,,,,,,,,,Mississippi,College Stats
5,175,SDG,Jatavis Brown\BrowJa05,OLB,22,2016,0,0,0,0,0,10,,,,,,,,,,,,48,,3.0,Akron,College Stats
6,176,DEN,Andy Janovich\JanoAn00,FB,23,2016,0,0,0,0,0,11,,,,,,4,33,1,5,44,0,,,,Nebraska,College Stats
6,177,LAR,Temarrick Hemingway\HemiTe00,TE,23,2016,0,0,0,0,0,6,,,,,,,,,,,,,,,South Carolina St.,
6,178,KAN,D.J. White\WhitD.00,CB,23,2016,0,0,0,0,0,10,,,,,,,,,,,,10,1,,Georgia Tech,College Stats
6,179,SDG,Drew Kaser\KaseDr00,P,23,2016,0,0,0,0,0,14,,,,,,1,0,0,,,,,,,Texas A&M,College Stats
6,180,MIN,Moritz Boehringer\BoehMo00,WR,22,,0,0,0,,,,,,,,,,,,,,,,,,,
6,181,JAX,Tyrone Holmes\HolmTy01,OLB,23,2016,0,0,0,0,,10,,,,,,,,,,,,1,,1.0,Montana,
6,182,BAL,Keenan Reynolds\ReynKe00,RB,21,,0,0,0,,,,,,,,,,,,,,,,,,Navy,College Stats
6,183,TAM,Devante Bond\BondDe00,OLB,23,,0,0,0,,,,,,,,,,,,,,,,,,Oklahoma,College Stats
6,184,NYG,Jerell Adams\AdamJe01,TE,23,2016,0,0,0,0,0,12,,,,,,,,,15,113,1,,,,South Carolina,College Stats
6,185,CHI,DeAndre Houston-Carson\HousDe00,FS,,2016,0,0,0,0,0,6,,,,,,,,,,,,,,,William & Mary,
6,186,MIA,Jakeem Grant\GranJa00,WR,23,2016,0,0,0,0,0,14,,,,,,,,,0,0,0,,,,Texas Tech,
6,187,WAS,Nate Sudfeld\SudfNa00,QB,22,,0,0,0,,,,,,,,,,,,,,,,,,Indiana,College Stats
6,188,MIN,David Morgan\MorgDa01,TE,23,2016,0,0,0,0,0,9,,,,,,,,,,,,,,,Texas-San Antonio,
6,189,DAL,Anthony Brown\BrowAn02,CB,22,2016,0,0,0,0,0,14,,,,,,,,,,,,37,1,,Purdue,
6,190,LAR,Josh Forrest\ForrJo00,ILB,,2016,0,0,0,0,0,10,,,,,,,,,,,,3,,,Kentucky,College Stats
6,191,DET,Jake Rudock\RudoJa00,QB,23,,0,0,0,,,,,,,,,,,,,,,,,,Michigan,College Stats
6,192,BUF,Kolby Listenbee\ListKo00,WR,22,,0,0,0,,,,,,,,,,,,,,,,,,TCU,College Stats
6,193,TEN,Sebastian Tretola\TretSe00,G,24,2016,0,0,0,0,0,1,,,,,,,,,,,,,,,Arkansas,College Stats
6,194,OAK,Cory James\JameCo00,OLB,23,2016,0,0,0,0,0,14,,,,,,,,,,,,31,,,Colorado St.,
6,195,ATL,Wes Schweitzer\SchwWe00,G,23,,0,0,0,,,,,,,,,,,,,,,,,,San Jose St.,College Stats
6,196,PHI,Blake Countess\CounBl00,CB,23,2016,0,0,0,0,,3,,,,,,,,,,,,,,,Auburn,
6,197,TAM,Dan Vitale\VitaDa00,FB,21,2016,0,0,0,0,,7,,,,,,,,,2,13,0,,,,Northwestern,College Stats
6,198,SDG,Derek Watt\WattDe00,FB,23,2016,0,0,0,0,0,14,,,,,,2,4,0,3,67,0,,,,Wisconsin,College Stats
6,199,CIN,Cody Core\CoreCo00,WR,22,2016,0,0,0,0,0,6,,,,,,,,,5,79,0,,,,Mississippi,College Stats
