Rnd,Pick,Tm,Player,Pos,Age,To,AP1,PB,St,CarAV,DrAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Tkl,Int,Sk,College/Univ,
6,190,KAN,Jeff Webb\WebbJe00,WR,24,2008,0,0,0,2,2,31,,,,,,1,5,0,36,382,1,7,,,San Diego St.,College Stats
6,191,NWE,Jeremy Mincey\MincJe99,DE,22,2015,0,0,4,30,,96,,,,,,,,,,,,158,1,26.0,Florida,College Stats
6,192,SFO,Marcus Hudson\HudsMa20,DB,23,2010,0,0,0,4,4,62,,,,,,,,,,,,69,,,North Carolina St.,College Stats
6,193,CIN,Reggie McNeal\McNeRe00,QB,23,2006,0,0,0,0,0,7,,,,,,1,8,0,,,,,,,Texas A&M,College Stats
6,194,TAM,Bruce Gradkowski\GradBr00,QB,23,2014,0,0,1,8,3,37,375,709,4057,21,24,88,329,0,,,,3,,,Toledo,College Stats
6,195,CHI,J.D. Runnels\RunnJ.00,RB,22,2006,0,0,0,0,0,2,,,,,,,,,,,,,,,Oklahoma,College Stats
6,196,WAS,Kedric Golston\GolsKe20,DT,23,2016,0,0,4,25,25,142,,,,,,,,,,,,136,,7.0,Georgia,College Stats
6,197,SFO,Melvin Oliver\OlivMe20,DE,23,2006,0,0,1,6,6,16,,,,,,,,,,,,35,,1.0,LSU,College Stats
6,198,DEN,Greg Eslinger,C,,,0,0,0,,,,,,,,,,,,,,,,,,Minnesota,College Stats
6,199,IND,Charlie Johnson\JohnCh23,T,22,2014,0,0,7,54,30,134,,,,,,,,,1,-2,0,3,,,Oklahoma St.,College Stats
6,200,CHI,Tyler Reed,G,,,0,0,0,,,,,,,,,,,,,,,,,,Penn St.,
6,201,PIT,Marvin Philip,C,,,0,0,0,,,,,,,,,,,,,,,,,,California,
6,202,TAM,T.J. Williams,TE,,,0,0,0,,,,,,,,,,,,,,,,,,North Carolina St.,College Stats
6,203,BAL,Sam Koch\KochSa20,P,24,2016,0,1,0,20,20,174,2,2,10,0,0,6,10,1,,,,11,,,Nebraska,College Stats
6,204,PHI,LaJuan Ramsey\RamsLa20,DT,22,2009,0,0,0,5,2,34,,,,,,,,,,,,23,1,1.0,USC,College Stats
6,205,NWE,Dan Stevenson,G,,,0,0,0,,,,,,,,,,,,,,,,,,Notre Dame,
6,206,NWE,Le Kevin Smith\SmitLe20,DT,24,2010,0,0,0,2,0,45,,,,,,,,,,,,22,,1.0,Nebraska,
6,207,IND,Antoine Bethea\BethAn20,DB,22,2016,0,3,10,54,43,160,,,,,,,,,,,,756,19,5.5,Howard,
6,208,BAL,Derrick Martin\MartDe22,DB,21,2013,0,0,0,6,3,73,,,,,,,,,,,,77,3,1.0,Wyoming,College Stats
7,209,CIN,Ethan Kilmer\KilmEt00,WR,23,2006,0,0,0,2,2,16,,,,,,,,,,,,14,1,,Penn St.,College Stats
7,210,NOR,Zach Strief\StriZa20,G,23,2016,0,0,6,43,43,154,,,,,,,,,0,0,0,2,,,Northwestern,College Stats
7,211,DAL,Pat McQuistan\McQuPa20,T,23,2012,0,0,0,8,3,72,,,,,,,,,,,,,,,Weber St.,
7,212,MIA,Fred Evans\EvanFr21,DT,22,2013,0,0,0,9,0,95,,,,,,,,,,,,65,,3.0,Texas St.,
7,213,JAX,James Wyche\WychJa00,DE,24,2009,0,0,0,0,0,3,,,,,,,,,,,,2,,,Syracuse,College Stats
7,214,OAK,Chris Morris\MorrCh21,C,23,2010,0,0,0,5,5,51,,,,,,,,,,,,,,,Michigan St.,
7,215,TEN,Cortland Finnegan\FinnCo20,DB,22,2015,1,1,6,52,42,133,,,,,,,,,,,,542,18,7.0,Samford,
7,216,BUF,Terrance Pennington\PennTe20,T,23,2007,0,0,1,4,4,16,,,,,,,,,,,,,,,New Mexico,
7,217,DET,Fred Matua,G,,,0,0,0,,,,,,,,,,,,,,,,,,USC,
7,218,ARI,Todd Watkins\WatkTo20,WR,23,2009,0,0,0,1,,21,,,,,,,,,8,90,0,6,,,BYU,College Stats
7,219,BAL,Ryan LaCasse\LaCaRy20,LB,23,2006,0,0,0,1,,12,,,,,,,,,,,,5,,,Syracuse,College Stats
7,220,NYJ,Titus Adams\AdamTi00,DT,23,2009,0,0,0,0,,2,,,,,,,,,,,,1,,,Nebraska,College Stats
7,221,STL,Tim McGarigle\McGaTi99,LB,22,2007,0,0,0,1,1,12,,,,,,,,,,,,6,,,Northwestern,College Stats
7,222,CLE,Justin Hamilton\HamiJu20,RB,24,2008,0,0,0,1,1,12,,,,,,,,,,,,13,,,Virginia Tech,College Stats
7,223,ATL,D.J. Shockley,QB,,,0,0,0,,,,,,,,,,,,,,,,,,Georgia,College Stats
7,224,DAL,E.J. Whitley,C,,,0,0,0,,,,,,,,,,,,,,,,,,Texas Tech,
7,225,SDG,Chase Page\PageCh99,DT,23,2007,0,0,0,0,,6,,,,,,,,,,,,4,,,North Carolina,College Stats
7,226,MIA,Rodrique Wright\WrigRo99,DT,22,2008,0,0,0,4,4,14,,,,,,,,,,,,28,,1.5,Texas,College Stats
7,227,SDG,Jimmy Martin,C,,,0,0,0,,,,,,,,,,,,,,,,,,Virginia Tech,
7,228,KAN,Jarrad Page\PageJa20,DB,21,2011,0,0,2,18,16,74,,,,,,1,4,0,,,,190,12,1.0,UCLA,College Stats
7,229,NWE,Willie Andrews\AndrWi20,DB,22,2007,0,0,0,3,3,30,,,,,,,,,,,,13,,,Baylor,College Stats
7,230,WAS,Kili Lefotu,G,,,0,0,0,,,,,,,,,,,,,,,,,,Arizona,College Stats
7,231,CIN,Bennie Brazell,WR,,,0,0,0,,,,,,,,,,,,,,,,,,LSU,College Stats
7,232,NYG,Gerrick McPhearson,DB,,,0,0,0,,,,,,,,,,,,,,,,,,Maryland,College Stats
7,233,MIA,Devin Aromashodu\AromDe00,WR,22,2012,0,0,0,10,,61,,,,,,,,,78,1193,5,6,,,Auburn,College Stats
7,234,CAR,Will Montgomery\MontWi20,G,23,2015,0,0,4,34,1,110,,,,,,,,,,,,3,,,Virginia Tech,
7,235,TAM,Justin Phinisee,DB,,,0,0,0,,,,,,,,,,,,,,,,,,Oregon,College Stats
7,236,JAX,Dee Webb\WebbDe20,DB,21,2006,0,0,0,1,1,11,,,,,,,,,,,,15,1,,Florida,
7,237,CAR,Stanley McClover\McClSt20,DE,21,2008,0,0,0,1,1,14,,,,,,,,,,,,7,,1.0,Auburn,College Stats
7,238,IND,T.J. Rushing\RushT.20,DB,23,2009,0,0,0,3,3,35,,,,,,,,,,,,26,,,Stanford,College Stats
7,239,SEA,Ryan Plackemeier\PlacRy20,P,22,2008,0,0,0,5,4,43,,,,,,1,0,0,,,,1,,,Wake Forest,College Stats
7,240,PIT,Cedric Humes,RB,,,0,0,0,,,,,,,,,,,,,,,,,,Virginia Tech,College Stats
7,241,TAM,Charles Bennett\BennCh21,LB,23,2006,0,0,0,0,0,3,,,,,,,,,,,,1,,,Clemson,College Stats
7,242,STL,Mark Setterstrom\SettMa20,G,22,2009,0,0,0,5,5,19,,,,,,,,,,,,,,,Minnesota,
7,243,STL,Tony Palmer\PalmTo21,G,23,2007,0,0,0,0,,8,,,,,,,,,,,,,,,Missouri,
7,244,TAM,Tim Massaquoi\MassTi20,TE,24,2007,0,0,0,0,,11,,,,,,,,,0,0,0,,,,Michigan,College Stats
7,245,TEN,Spencer Toone\ToonSp20,LB,26,2006,0,0,0,0,0,3,,,,,,,,,,,,,,,Utah,College Stats
7,246,TEN,Quinton Ganther\GantQu00,RB,22,2010,0,0,0,3,1,36,,,,,,80,280,3,17,151,0,6,,,Utah,College Stats
7,247,DET,Anthony Cannon\CannAn20,LB,21,2008,0,0,0,3,3,32,,,,,,,,,,,,16,,,Tulane,College Stats
7,248,BUF,Aaron Merz\MerzAa20,G,23,2006,0,0,0,1,1,7,,,,,,,,,,,,,,,California,College Stats
7,249,SEA,Ben Obomanu\ObomBe00,WR,22,2013,0,0,0,10,10,69,,,,,,4,41,0,88,1217,7,25,,,Auburn,College Stats
7,250,WAS,Kevin Simon,LB,,,0,0,0,,,,,,,,,,,,,,,,,,Tennessee,College Stats
7,251,HOU,David Anderson\AndeDa01,WR,23,2011,0,0,1,7,6,67,,,,,,,,,88,965,4,18,,,Colorado St.,College Stats
7,252,NOR,Marques Colston\ColsMa00,WR,23,2015,0,0,7,72,72,146,,,,,,2,7,0,711,9759,72,10,,,Hofstra,
7,253,GNB,Dave Tollefson\TollDa99,DE,25,2012,0,0,0,6,,78,,,,,,,,,,,,62,,10.5,NW Missouri St.,
7,254,SFO,Vickiel Vaughn,DB,,,0,0,0,,,,,,,,,,,,,,,,,,Arkansas,College Stats
7,255,OAK,Kevin McMahan,WR,,,0,0,0,,,,,,,,,,,,,,,,,,Maine,
