Rnd,Pick,Tm,Player,Pos,Age,To,AP1,PB,St,CarAV,DrAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Tkl,Int,Sk,College/Univ,
1,30,SFO,A.J. Jenkins\JenkA.00,WR,23,2014,0,0,0,2,0,28,,,,,,4,4,0,17,223,0,,,,Illinois,College Stats
1,31,TAM,Doug Martin\MartDo00,RB,23,2016,1,2,3,30,30,57,,,,,,1012,4227,23,121,1007,2,1,,,Boise St.,College Stats
1,32,NYG,David Wilson\WilsDa01,RB,21,2013,0,0,0,5,5,21,,,,,,115,504,5,6,42,1,1,,,Virginia Tech,College Stats
2,33,STL,Brian Quick\QuicBr00,WR,23,2016,0,0,0,8,8,65,,,,,,,,,103,1484,10,2,,,Appalachian St.,
2,34,IND,Coby Fleener\FleeCo00,TE,24,2016,0,0,4,18,18,74,,,,,,1,2,1,228,2717,20,5,1,,Stanford,College Stats
2,35,BAL,Courtney Upshaw\UpshCo00,LB,22,2016,0,0,4,21,21,75,,,,,,,,,,,,122,,5.5,Alabama,College Stats
2,36,DEN,Derek Wolfe\WolfDe00,DT,22,2016,0,0,5,25,25,68,,,,,,,,,,,,135,,22.5,Cincinnati,College Stats
2,37,CLE,Mitchell Schwartz\SchwMi00,T,23,2016,0,0,5,22,22,78,,,,,,,,,0,0,0,,,,California,
2,38,JAX,Andre Branch\BranAn00,LB,23,2016,0,0,0,10,10,65,,,,,,,,,,,,91,,19.5,Clemson,College Stats
2,39,STL,Janoris Jenkins\JenkJa03,DB,23,2016,0,0,5,25,25,74,,,,,,,,,,,,272,13,2.0,North Alabama,College Stats
2,40,CAR,Amini Silatolu\SilaAm00,G,24,2015,0,0,1,13,13,33,,,,,,,,,,,,,,,Midwestern St.,
2,41,BUF,Cordy Glenn\GlenCo00,G,23,2016,0,0,5,27,27,72,,,,,,,,,,,,1,,,Georgia,College Stats
2,42,MIA,Jonathan Martin\MartJo01,T,22,2014,0,0,2,14,10,38,,,,,,,,,,,,1,,,Stanford,
2,43,NYJ,Stephen Hill\HillSt00,WR,21,2013,0,0,2,4,4,23,,,,,,,,,45,594,4,1,,,Georgia Tech,College Stats
2,44,KAN,Jeff Allen\AlleJe01,T,22,2016,0,0,3,14,14,56,,,,,,,,,,,,1,,,Illinois,College Stats
2,45,CHI,Alshon Jeffery\JeffAl00,WR,22,2016,0,1,4,31,31,61,,,,,,22,138,0,298,4447,26,5,,,South Carolina,College Stats
2,46,PHI,Mychal Kendricks\KendMy00,LB,22,2016,0,0,4,23,23,69,,,,,,,,,,,,286,3,12.0,California,College Stats
2,47,SEA,Bobby Wagner\WagnBo00,LB,22,2016,1,2,5,46,46,70,,,,,,,,,,,,399,6,12.0,Utah St.,College Stats
2,48,NWE,Tavon Wilson\WilsTa00,DB,22,2016,0,0,1,6,6,67,,,,,,,,,,,,121,7,,Illinois,College Stats
2,49,SDG,Kendall Reyes\ReyeKe00,DT,23,2016,0,0,3,22,22,73,,,,,,,,,,,,97,1,14.5,Connecticut,College Stats
2,50,STL,Isaiah Pead\PeadIs00,RB,22,2016,0,0,0,1,1,30,,,,,,27,100,0,15,100,0,2,,,Cincinnati,College Stats
2,51,GNB,Jerel Worthy\WortJe00,DT,22,2016,0,0,0,3,3,30,,,,,,,,,,,,16,,2.5,Michigan St.,College Stats
2,52,TEN,Zach Brown\BrowZa00,LB,22,2016,0,0,3,17,17,63,,,,,,,,,,,,283,7,14.0,North Carolina,College Stats
2,53,CIN,Devon Still\StilDe00,DT,23,2016,0,0,0,3,3,33,,,,,,,,,,,,21,,0.5,Penn St.,College Stats
2,54,DET,Ryan Broyles\BroyRy00,WR,24,2014,0,0,0,3,3,21,,,,,,,,,32,420,2,,,,Oklahoma,College Stats
2,55,ATL,Peter Konz\KonzPe00,C,23,2014,0,0,2,16,16,39,,,,,,,,,,,,,,,Wisconsin,
2,56,PIT,Mike Adams\AdamMi02,T,22,2016,0,0,0,11,11,52,,,,,,,,,,,,2,,,Ohio St.,
2,57,DEN,Brock Osweiler\OsweBr00,QB,21,2016,0,0,1,5,5,35,467,775,4830,25,22,69,180,2,1,-14,0,,,,Arizona St.,College Stats
2,58,TAM,Lavonte David\DaviLa00,LB,22,2016,1,1,5,36,36,76,,,,,,,,,,,,460,10,15.0,Nebraska,College Stats
2,59,PHI,Vinny Curry\CurrVi00,DE,24,2016,0,0,0,6,6,66,,,,,,,,,,,,67,,18.0,Marshall,College Stats
2,60,BAL,Kelechi Osemele\OsemKe00,T,23,2016,0,0,4,22,22,64,,,,,,,,,,,,,,,Iowa St.,
2,61,SFO,LaMichael James\JameLa00,RB,22,2015,0,0,0,2,2,18,,,,,,44,193,0,5,45,0,,,,Oregon,College Stats
2,62,GNB,Casey Hayward\HaywCa00,DB,23,2016,0,0,1,10,10,65,,,,,,,,,,,,176,16,,Vanderbilt,College Stats
2,63,NYG,Rueben Randle\RandRu00,WR,21,2015,0,0,2,21,21,64,,,,,,,,,188,2644,20,3,,,LSU,College Stats
3,64,IND,Dwayne Allen\AlleDw00,TE,22,2016,0,0,3,8,8,55,,,,,,4,6,0,120,1386,18,2,,,Clemson,College Stats
3,65,STL,Trumaine Johnson\JohnTr05,DB,22,2016,0,0,3,17,17,67,,,,,,,,,,,,217,16,,Montana,
3,66,MIN,Josh Robinson\RobiJo01,DB,21,2016,0,0,1,9,9,61,,,,,,,,,,,,134,5,,Central Florida,College Stats
3,67,DEN,Ronnie Hillman\HillRo00,RB,21,2016,0,0,1,15,15,54,,,,,,477,1926,12,71,474,1,1,,,San Diego St.,College Stats
3,68,HOU,DeVier Posey\PoseDe00,WR,23,2014,0,0,0,2,2,26,,,,,,1,-3,0,22,272,0,,,,Ohio St.,College Stats
3,69,BUF,T.J. Graham\GrahT.00,WR,23,2015,0,0,1,7,6,47,,,,,,5,19,0,61,794,4,11,,,North Carolina St.,College Stats
3,70,JAX,Bryan Anger\AngeBr00,P,23,2016,0,0,0,11,11,78,1,1,19,0,0,1,0,0,,,,1,,,California,College Stats
3,71,WAS,Josh LeRibeus\LeRiJo00,G,23,2015,0,0,1,8,8,28,,,,,,,,,,,,,,,SMU,
3,72,MIA,Olivier Vernon\VernOl00,LB,21,2016,0,0,4,23,23,78,,,,,,,,,,,,180,,37.5,Miami (FL),College Stats
3,73,SDG,Brandon Taylor\TaylBr02,DB,22,2012,0,0,0,1,1,4,,,,,,,,,,,,3,,0.5,LSU,College Stats
3,74,KAN,Donald Stephenson\StepDo00,T,24,2016,0,0,1,12,12,71,,,,,,,,,,,,,,,Oklahoma,College Stats
3,75,SEA,Russell Wilson\WilsRu00,QB,23,2016,0,3,5,65,65,78,1428,2204,17585,122,45,471,2649,13,3,31,1,4,,,Wisconsin,College Stats
3,76,HOU,Brandon Brooks\BrooBr00,G,23,2016,0,0,4,16,16,62,,,,,,,,,,,,1,,,Miami (OH),College Stats
3,77,NYJ,Demario Davis\DaviDe00,LB,23,2016,0,0,4,29,29,78,,,,,,,,,,,,274,1,7.5,Arkansas St.,College Stats
3,78,MIA,Michael Egnew\EgneMi00,TE,22,2013,0,0,0,0,0,18,,,,,,,,,7,69,0,,,,Missouri,College Stats
3,79,CHI,Brandon Hardin\HardBr01,DB,22,2012,0,0,0,0,0,,,,,,,,,,,,,,,,Oregon St.,College Stats
3,80,ARI,Jamell Fleming\FlemJa00,DB,23,2015,0,0,0,5,2,46,,,,,,,,,,,,56,,,Oklahoma,College Stats
3,81,DAL,Tyrone Crawford\CrawTy00,DE,22,2016,0,0,3,14,14,61,,,,,,,,,,,,80,,12.5,Boise St.,College Stats
3,82,TEN,Mike Martin\MartMi01,DT,22,2015,0,0,0,6,6,46,,,,,,,,,,,,41,,4.0,Michigan,College Stats
3,83,CIN,Mohamed Sanu\SanuMo00,WR,23,2016,0,0,3,18,18,70,5,5,177,2,0,27,158,2,204,2358,14,5,,,Rutgers,College Stats
3,84,BAL,Bernard Pierce\PierBe00,RB,21,2015,0,0,0,10,10,52,,,,,,359,1345,5,32,171,0,2,,,Temple,College Stats
3,85,DET,Bill Bentley\BentBi00,DB,23,2015,0,0,0,3,3,20,,,,,,,,,,,,34,,,,
3,86,PIT,Sean Spence\SpenSe00,LB,23,2016,0,0,1,7,7,44,,,,,,,,,,,,89,,3.0,Miami (FL),College Stats
3,87,CLE,John Hughes\HughJo00,DT,24,2016,0,0,0,8,8,57,,,,,,,,,,,,57,,5.5,Cincinnati,College Stats
3,88,PHI,Nick Foles\FoleNi00,QB,23,2016,0,1,3,22,19,41,776,1285,9215,56,27,105,347,5,,,,2,,,Arizona,College Stats
3,89,NOR,Akiem Hicks\HickAk00,DE,22,2016,0,0,3,17,15,75,,,,,,,,,,,,108,,16.5,,
3,90,NWE,Jake Bequette\BequJa00,DE,23,2013,0,0,0,0,0,8,,,,,,,,,,,,,,,Arkansas,College Stats
3,91,ATL,Lamar Holmes\HolmLa00,T,23,2014,0,0,1,10,10,21,,,,,,,,,,,,3,,,Southern Miss,College Stats
3,92,IND,T.Y. Hilton\HiltT.00,WR,22,2016,0,2,4,36,36,76,0,1,0,0,0,9,55,0,364,5661,30,4,,,Florida International,College Stats
3,93,CIN,Brandon Thompson\ThomBr01,DT,22,2015,0,0,0,7,7,39,,,,,,,,,,,,34,,3.0,Clemson,College Stats
3,94,NYG,Jayron Hosley\HoslJa00,DB,22,2015,0,0,0,7,7,43,,,,,,,,,,,,62,2,,Virginia Tech,College Stats
3,95,OAK,Tony Bergstrom\BergTo00,T,26,2016,0,0,0,3,3,38,,,,,,,,,,,,,,,Utah,College Stats
4,96,STL,Chris Givens\GiveCh00,WR,22,2015,0,0,2,12,11,60,,,,,,11,42,0,107,1779,5,2,,,Wake Forest,College Stats
4,97,MIA,Lamar Miller\MillLa01,RB,21,2016,0,0,4,24,24,75,,,,,,906,4003,24,148,1075,4,3,,,Miami (FL),College Stats
4,98,BAL,Gino Gradkowski\GradGi00,G,23,2016,0,0,1,9,8,53,,,,,,,,,,,,3,,,Delaware,
4,99,HOU,Ben Jones\JoneBe01,C,23,2016,0,0,4,18,18,78,,,,,,,,,,,,3,,,Georgia,College Stats
4,100,CLE,Travis Benjamin\BenjTr00,WR,22,2016,0,0,1,13,13,67,0,1,0,0,0,16,131,0,153,2285,14,3,,,Miami (FL),College Stats
4,101,DEN,Omar Bolden\BoldOm00,DB,23,2015,0,0,0,5,5,56,,,,,,,,,,,,34,,,Arizona St.,College Stats
4,102,WAS,Kirk Cousins\CousKi00,QB,24,2016,0,0,2,16,16,44,985,1492,11556,70,40,69,170,7,,,,,,,Michigan St.,College Stats
4,103,CAR,Frank Alexander\AlexFr00,DE,22,2014,0,0,0,6,6,29,,,,,,,,,,,,20,,3.5,Oklahoma,College Stats
4,104,CAR,Joe Adams\AdamJo01,WR,22,2012,0,0,0,0,0,9,,,,,,3,13,0,1,7,0,,,,Arkansas,College Stats
4,105,BUF,Nigel Bradham\BradNi00,LB,23,2016,0,0,4,18,18,71,,,,,,,,,,,,223,2,5.5,Florida St.,College Stats
4,106,SEA,Robert Turbin\TurbRo00,RB,22,2016,0,0,0,12,12,71,,,,,,319,1258,7,72,600,2,4,,,Utah St.,College Stats
4,107,KAN,Devon Wylie\WyliDe00,WR,24,2013,0,0,0,0,0,12,,,,,,,,,6,53,0,,,,Fresno St.,College Stats
4,108,DEN,Philip Blake\BlakPh00,OL,26,2012,0,0,0,0,0,,,,,,,,,,,,,,,,Baylor,College Stats
4,109,PIT,Alameda Ta'amu\Ta'aAl00,DT,22,2014,0,0,0,3,0,21,,,,,,,,,,,,5,,,Washington,College Stats
4,110,SDG,Ladarius Green\GreeLa00,TE,22,2016,0,0,2,9,9,53,,,,,,,,,95,1391,8,14,,,,
4,111,CHI,Evan Rodriguez\RodrEv00,TE,24,2014,0,0,0,0,0,20,,,,,,,,,4,21,0,2,,,Temple,College Stats
4,112,ARI,Bobby Massie\MassBo00,T,23,2016,0,0,4,21,21,67,,,,,,,,,,,,1,,,Mississippi,College Stats
4,113,DAL,Kyle Wilber\WilbKy00,LB,23,2016,0,0,0,9,9,71,,,,,,,,,,,,63,,3.5,Wake Forest,College Stats
4,114,SEA,Jaye Howard\HowaJa00,DT,23,2016,0,0,2,15,0,45,,,,,,,,,,,,87,,7.5,Florida,College Stats
4,115,TEN,Coty Sensabaugh\SensCo00,DB,23,2016,0,0,1,12,12,71,,,,,,,,,,,,145,2,1.0,Clemson,College Stats
4,116,CIN,Orson Charles\CharOr00,TE,21,2016,0,0,0,1,1,31,,,,,,,,,9,109,0,4,,,Georgia,College Stats
4,117,SFO,Joe Looney\LoonJo01,G,22,2016,0,0,0,5,3,41,,,,,,,,,,,,,,,Wake Forest,College Stats
4,118,MIN,Jarius Wright\WrigJa02,WR,22,2016,0,0,0,16,16,61,,,,,,8,111,0,130,1817,7,2,,,Arkansas,College Stats
4,119,WAS,Keenan Robinson\RobiKe01,LB,23,2016,0,0,1,13,13,50,,,,,,,,,,,,152,2,1.5,Texas,College Stats
4,120,CLE,James-Michael Johnson\JohnJa04,LB,23,2015,0,0,2,11,4,47,,,,,,,,,,,,77,,1.0,Nevada,
4,121,HOU,Keshawn Martin\MartKe01,WR,22,2016,0,0,1,7,4,58,,,,,,5,59,0,62,685,5,1,,,Michigan St.,College Stats
4,122,NOR,Nick Toon\ToonNi00,WR,23,2015,0,0,0,3,3,17,,,,,,1,4,0,21,283,1,3,,,Wisconsin,College Stats
4,123,PHI,Brandon Boykin\BoykBr00,DB,22,2015,0,0,0,9,7,64,,,,,,,,,,,,118,8,2.0,Georgia,College Stats
4,124,BUF,Ron Brooks\BrooRo01,DB,23,2016,0,0,0,4,4,52,,,,,,,,,,,,66,,,LSU,College Stats
4,125,DET,Ronnell Lewis\LewiRo02,LB,22,2012,0,0,0,0,0,8,,,,,,,,,,,,,,,Oklahoma,College Stats
4,126,HOU,Jared Crick\CricJa00,DE,23,2016,0,0,3,20,20,77,,,,,,,,,,,,109,,8.5,Nebraska,College Stats
4,127,NYG,Adrien Robinson\RobiAd00,TE,24,2014,0,0,0,0,0,19,,,,,,,,,5,50,1,2,,,Cincinnati,College Stats
4,128,MIN,Rhett Ellison\ElliRh00,RB,23,2016,0,0,2,5,5,71,,,,,,1,1,1,51,515,3,3,,,USC,College Stats
4,129,OAK,Miles Burris\BurrMi00,LB,24,2014,0,0,2,14,14,38,,,,,,,,,,,,142,1,1.5,San Diego St.,College Stats
4,130,BAL,Christian Thompson\ThomCh01,DB,22,2012,0,0,0,0,0,7,,,,,,,,,,,,,,,South Carolina St.,
4,131,NYG,Brandon Mosley\MoslBr00,T,23,2014,0,0,0,2,2,22,,,,,,,,,,,,1,,,Auburn,College Stats
4,132,GNB,Mike Daniels\DaniMi00,DT,23,2016,0,0,3,19,19,76,,,,,,,,,,,,109,1,21.0,Iowa,College Stats
4,133,GNB,Jerron McMillian\McMiJe00,DB,23,2013,0,0,0,2,2,28,,,,,,,,,,,,29,1,,Maine,
4,134,MIN,Greg Childs\ChilGr00,WR,22,2012,0,0,0,0,0,,,,,,,,,,,,,,,,Arkansas,College Stats
4,135,DAL,Matt Johnson\JohnMa05,DB,23,2012,0,0,0,0,0,,,,,,,,,,,,,,,,East. Washington,
5,136,IND,Josh Chapman\ChapJo00,NT,23,2014,0,0,1,8,8,29,,,,,,,,,,,,29,,,Alabama,College Stats
5,137,DEN,Malik Jackson\JackMa02,DT,22,2016,0,0,2,16,16,76,,,,,,,,,,,,133,,19.0,Tennessee,College Stats
5,138,DET,Tahir Whitehead\WhitTa00,LB,22,2016,0,0,3,14,14,75,,,,,,,,,,,,202,3,2.0,Temple,College Stats
5,139,MIN,Robert Blanton\BlanRo00,DB,23,2016,0,0,1,9,9,70,,,,,,,,,,,,154,1,,Notre Dame,College Stats
5,140,TAM,Najee Goode\GoodNa00,LB,22,2016,0,0,0,3,0,46,,,,,,,,,,,,20,,1.0,West Virginia,College Stats
5,141,WAS,Adam Gettis\GettAd00,G,23,2016,0,0,0,1,1,17,,,,,,,,,,,,,,,Iowa,
5,142,JAX,Brandon Marshall\MarsBr01,LB,23,2016,0,0,3,16,0,47,,,,,,,,,,,,213,2,3.5,Nevada,
5,143,CAR,Josh Norman\NormJo01,DB,24,2016,1,1,4,23,23,67,,,,,,,,,,,,185,8,,Coastal Carolina,
5,144,BUF,Zebrie Sanders\SandZe00,OL,22,2012,0,0,0,0,0,,,,,,,,,,,,,,,,Florida St.,College Stats
5,145,TEN,Taylor Thompson\ThomTa00,TE,22,2014,0,0,0,0,0,35,,,,,,,,,11,83,1,7,,,SMU,College Stats
5,146,KAN,DeQuan Menzie\MenzDe00,DB,22,2012,0,0,0,0,0,,,,,,,,,,,,,,,,Alabama,College Stats
5,147,BUF,Tank Carder\CardTa00,LB,23,2016,0,0,0,4,,76,,,,,,,,,,,,22,,,TCU,College Stats
5,148,DET,Chris Greenwood\GreeCh01,DB,23,2013,0,0,0,0,0,3,,,,,,,,,,,,6,,,Albion,
5,149,SDG,Johnnie Troutman\TrouJo00,G,24,2014,0,0,2,14,14,29,,,,,,,,,,,,,,,Penn St.,College Stats
5,150,STL,Rokevious Watkins\WatkRo00,G,23,2013,0,0,0,1,0,4,,,,,,,,,,,,,,,South Carolina,
5,151,ARI,Senio Kelemete\KeleSe00,G,22,2016,0,0,0,5,0,40,,,,,,,,,1,10,0,,,,Washington,College Stats
5,152,DAL,Danny Coale\CoalDa00,WR,24,2012,0,0,0,0,0,,,,,,,,,,,,,,,,Virginia Tech,College Stats
5,153,PHI,Dennis Kelly\KellDe00,T,22,2016,0,0,0,8,8,44,,,,,,,,,,,,,,,Purdue,College Stats
5,154,SEA,Korey Toomer\ToomKo00,LB,23,2016,0,0,0,2,,29,,,,,,,,,,,,48,,,Idaho,College Stats
5,155,MIA,Josh Kaddu\KaddJo00,LB,22,2014,0,0,0,0,0,6,,,,,,,,,,,,,,,Oregon,College Stats
5,156,CIN,Shaun Prater\PratSh00,DB,22,2015,0,0,0,2,0,21,,,,,,,,,,,,7,1,,Iowa,College Stats
5,157,ATL,Bradie Ewing\EwinBr00,RB,22,2013,0,0,0,0,0,2,,,,,,,,,2,29,0,,,,Wisconsin,College Stats
5,158,OAK,Jack Crawford\CrawJa00,DE,24,2016,0,0,1,4,1,55,,,,,,,,,,,,39,,8.5,Penn St.,College Stats
5,159,PIT,Chris Rainey\RainCh00,RB,24,2013,0,0,0,1,1,18,,,,,,26,102,2,14,60,0,,,,Florida,College Stats
5,160,CLE,Ryan Miller\MillRy00,G,23,2012,0,0,0,0,0,8,,,,,,,,,,,,,,,Colorado,College Stats
5,161,HOU,Randy Bullock\BullRa00,K,22,2016,0,0,0,5,4,46,,,,,,,,,,,,2,,,Texas A&M,College Stats
5,162,NOR,Corey White\WhitCo01,DB,22,2016,0,0,0,10,10,64,,,,,,,,,,,,130,5,1.0,Samford,
5,163,GNB,Terrell Manning\MannTe00,LB,22,2014,0,0,0,0,0,11,,,,,,,,,,,,,,,North Carolina St.,College Stats
5,164,ATL,Jonathan Massaquoi\MassJo00,DE,24,2014,0,0,0,6,6,39,,,,,,,,,,,,45,,6.0,Troy,College Stats
5,165,SFO,Darius Fleming\FlemDa00,LB,23,2015,0,0,0,1,0,11,,,,,,,,,,,,3,,,Notre Dame,College Stats
5,166,CIN,Marvin Jones\JoneMa02,WR,22,2016,0,0,2,17,17,56,,,,,,17,148,0,183,2567,19,5,,,California,College Stats
5,167,CIN,George Iloka\IlokGe00,DB,22,2016,0,0,4,17,17,65,,,,,,,,,,,,169,8,,Boise St.,College Stats
5,168,OAK,Juron Criner\CrinJu00,WR,22,2013,0,0,0,1,1,13,,,,,,,,,19,183,1,,,,Arizona,College Stats
5,169,BAL,Asa Jackson\JackAs00,DB,22,2016,0,0,0,2,2,20,,,,,,,,,,,,27,,,,
5,170,IND,Vick Ballard\BallVi00,RB,22,2013,0,0,1,5,5,17,,,,,,224,877,2,18,147,1,,,,Mississippi St.,College Stats
6,171,STL,Greg Zuerlein\ZuerGr00,K,24,2016,0,0,0,9,9,76,,,,,,,,,,,,2,,,,
6,172,SEA,Jeremy Lane\LaneJe00,DB,22,2016,0,0,0,6,6,55,,,,,,,,,,,,82,2,,NW State (LA),
6,173,WAS,Alfred Morris\MorrAl00,RB,23,2016,0,2,4,28,28,77,,,,,,1139,4944,31,49,373,0,3,,,Florida Atlantic,College Stats
6,174,TAM,Keith Tandy\TandKe00,DB,23,2016,0,0,0,6,6,68,,,,,,1,18,0,,,,91,6,1.0,West Virginia,College Stats
6,175,MIN,Blair Walsh\WalsBl00,K,22,2016,1,1,0,13,13,73,,,,,,,,,,,,1,,,Georgia,College Stats
6,176,JAX,Mike Harris\HarrMi00,DB,23,2014,0,0,0,9,8,36,,,,,,,,,,,,94,2,2.0,Florida St.,College Stats
6,177,ARI,Justin Bethel\BethJu00,DB,22,2016,0,3,0,10,10,78,,,,,,,,,,,,86,2,,Presbyterian,
6,178,BUF,Mark Asper\AspeMa00,G,26,2013,0,0,0,0,0,7,,,,,,,,,,,,,,,Oregon,College Stats
6,179,NOR,Andrew Tiller\TillAn01,G,23,2016,0,0,0,3,0,27,,,,,,,,,,,,,,,Syracuse,College Stats
6,180,SFO,Trent Robinson\RobiTr02,DB,22,2015,0,0,1,6,0,38,,,,,,,,,,,,61,2,,Michigan St.,
6,181,SEA,Winston Guy\GuyxWi00,DB,22,2016,0,0,0,3,0,37,,,,,,,,,,,,35,,2.0,Kentucky,College Stats
6,182,KAN,Cyrus Gray\GrayCy00,RB,22,2014,0,0,0,1,1,35,,,,,,24,99,1,9,64,0,9,,,Texas A&M,College Stats
6,183,MIA,B.J. Cunningham\CunnB.00,WR,23,2013,0,0,0,0,,2,,,,,,,,,,,,,,,Michigan St.,College Stats
6,184,CHI,Isaiah Frey\FreyIs00,DB,22,2014,0,0,0,3,3,27,,,,,,,,,,,,50,,,Nevada,
6,185,ARI,Ryan Lindley\LindRy00,QB,23,2015,0,0,0,-4,-4,10,140,274,1372,3,11,4,7,0,,,,,,,San Diego St.,College Stats
6,186,DAL,James Hanna\HannJa00,TE,23,2015,0,0,2,3,3,62,,,,,,,,,33,286,0,10,,,Oklahoma,College Stats
6,187,NYJ,Josh Bush\BushJo00,DB,23,2015,0,0,0,3,2,45,0,1,0,0,0,,,,,,,30,2,,Wake Forest,College Stats
6,188,DEN,Danny Trevathan\TrevDa00,LB,22,2016,0,0,2,20,20,59,,,,,,,,,,,,257,5,4.0,Kentucky,College Stats
6,189,OAK,Christo Bilukidi\BiluCh00,DE,22,2014,0,0,0,1,1,24,,,,,,,,,,,,10,,1.0,,
6,190,TEN,Markelle Martin\MartMa00,DB,22,2012,0,0,0,1,1,15,,,,,,,,,,,,,,,Oklahoma St.,College Stats
6,191,CIN,Dan Herron\HerrDa00,RB,23,2015,0,0,0,5,0,35,,,,,,112,468,1,31,277,0,7,,,Ohio St.,College Stats
6,192,ATL,Charles Mitchell\MitcCh01,DB,23,2012,0,0,0,1,1,10,,,,,,,,,,,,,,,Mississippi St.,College Stats
6,193,WAS,Tom Compton\CompTo00,T,23,2016,0,0,1,7,7,58,,,,,,,,,,,,3,,,South Dakota,
6,194,PHI,Marvin McNutt\McNuMa00,WR,23,2013,0,0,0,0,0,5,,,,,,,,,0,0,0,,,,Iowa,College Stats
