Rnd,Pick,Tm,Player,Pos,Age,To,AP1,PB,St,CarAV,DrAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Tkl,Int,Sk,College/Univ,
1,26,PHI,Marcus Smith\SmitMa03,LB,22,2016,0,0,0,1,1,35,,,,,,,,,,,,10,,3.0,Louisville,College Stats
1,27,ARI,Deone Bucannon\BucaDe00,DB,22,2016,0,0,2,9,9,45,,,,,,,,,,,,223,1,5.0,Washington St.,
1,28,CAR,Kelvin Benjamin\BenjKe00,WR,23,2016,0,0,2,8,8,30,,,,,,,,,126,1793,14,2,,,Florida St.,College Stats
1,29,NWE,Dominique Easley\EaslDo00,DT,22,2016,0,0,0,4,4,36,,,,,,,,,,,,34,1,5.5,Florida,College Stats
1,30,SFO,Jimmie Ward\WardJi01,DB,23,2016,0,0,1,4,4,35,,,,,,,,,,,,107,2,2.0,Northern Illinois,College Stats
1,31,DEN,Bradley Roby\RobyBr00,DB,22,2016,0,0,0,5,5,46,,,,,,,,,,,,130,5,2.0,Ohio St.,College Stats
1,32,MIN,Teddy Bridgewater\BridTe00,QB,21,2015,0,1,2,22,22,29,551,849,6150,28,21,91,401,4,,,,1,,,Louisville,College Stats
2,33,HOU,Xavier Su'a-Filo\Sua-Xa00,G,23,2016,0,0,2,5,5,38,,,,,,,,,,,,,,,UCLA,College Stats
2,34,DAL,Demarcus Lawrence\LawrDe00,DE,22,2016,0,0,1,8,8,32,,,,,,,,,,,,52,,9.0,Boise St.,College Stats
2,35,CLE,Joel Bitonio\BitoJo00,G,22,2016,0,0,2,10,10,31,,,,,,,,,,,,2,,,Nevada,College Stats
2,36,OAK,Derek Carr\CarrDe02,QB,23,2016,0,1,3,18,18,46,1034,1701,10962,78,31,100,292,0,0,0,0,1,,,Fresno St.,College Stats
2,37,ATL,Ra'Shede Hageman\HageRa00,DT,24,2016,0,0,1,6,6,42,,,,,,,,,,,,36,,3.0,Minnesota,College Stats
2,38,TAM,Austin Seferian-Jenkins\SefeAu00,TE,22,2016,0,0,1,5,5,24,,,,,,,,,54,696,7,1,,,Washington,College Stats
2,39,JAX,Marqise Lee\LeexMa00,WR,22,2016,0,0,1,5,5,37,,,,,,14,82,0,106,1341,4,2,,,USC,College Stats
2,40,DET,Kyle Van Noy\VanNKy00,LB,24,2016,0,0,0,2,2,35,,,,,,,,,,,,39,1,2.0,BYU,College Stats
2,41,STL,Lamarcus Joyner\JoynLa00,DB,23,2016,0,0,0,4,4,40,,,,,,,,,,,,139,,4.0,Florida St.,College Stats
2,42,PHI,Jordan Matthews\MattJo00,WR,22,2016,0,0,3,13,13,45,,,,,,,,,223,2661,19,,,,Vanderbilt,College Stats
2,43,NYG,Weston Richburg\RichWe00,OL,23,2016,0,0,3,15,15,45,,,,,,,,,,,,,,,Colorado St.,College Stats
2,44,BUF,Cyrus Kouandjio\KouaCy00,T,21,2016,0,0,0,2,2,23,,,,,,,,,,,,,,,Alabama,College Stats
2,45,SEA,Paul Richardson\RichPa01,WR,22,2016,0,0,0,3,3,29,,,,,,,,,43,517,1,1,,,Colorado,College Stats
2,46,PIT,Stephon Tuitt\TuitSt00,DE,21,2016,0,0,2,11,11,44,,,,,,,,,,,,80,1,11.5,Notre Dame,College Stats
2,47,WAS,Trent Murphy\MurpTr00,LB,23,2016,0,0,2,11,11,45,,,,,,,,,,,,58,,14.0,Stanford,College Stats
2,48,BAL,Timmy Jernigan\JernTi00,DT,22,2016,0,0,2,7,7,41,,,,,,,,,,,,46,1,13.0,Florida St.,College Stats
2,49,NYJ,Jace Amaro\AmarJa00,TE,22,2016,0,0,0,3,3,17,,,,,,,,,41,404,2,,,,Texas Tech,College Stats
2,50,SDG,Jeremiah Attaochu\AttaJe00,LB,21,2016,0,0,1,7,7,34,,,,,,,,,,,,57,,10.0,Georgia Tech,College Stats
2,51,CHI,Ego Ferguson\FergEg00,DT,23,2015,0,0,0,2,2,20,,,,,,,,,,,,13,,2.0,LSU,College Stats
2,52,ARI,Troy Niklas\NiklTr00,TE,22,2016,0,0,0,0,0,26,,,,,,,,,8,71,2,2,,,Notre Dame,College Stats
2,53,GNB,Davante Adams\AdamDa01,WR,21,2016,0,0,3,9,9,43,,,,,,,,,153,1851,13,1,,,Fresno St.,College Stats
2,54,TEN,Bishop Sankey\SankBi00,RB,22,2015,0,0,1,6,6,29,,,,,,199,762,3,32,272,1,1,,,Washington,College Stats
2,55,CIN,Jeremy Hill\HillJe01,RB,21,2016,0,0,3,16,16,46,,,,,,660,2749,29,63,468,1,5,,,LSU,College Stats
2,56,DEN,Cody Latimer\LatiCo00,WR,21,2016,0,0,0,0,0,32,,,,,,2,1,0,13,130,1,,,,Indiana,College Stats
2,57,SFO,Carlos Hyde\HydeCa00,RB,23,2016,0,0,1,5,5,33,,,,,,402,1753,13,47,260,2,,,,Ohio St.,College Stats
2,58,NOR,Stanley Jean-Baptiste\JeanSt00,DB,24,2014,0,0,0,0,0,4,,,,,,,,,,,,,,,Nebraska,College Stats
2,59,IND,Jack Mewhort\MewhJa00,T,23,2016,0,0,3,16,16,40,,,,,,,,,,,,2,,,Ohio St.,College Stats
2,60,CAR,Kony Ealy\EalyKo00,DE,22,2016,0,0,1,6,6,45,,,,,,,,,,,,39,1,12.0,Missouri,College Stats
2,61,JAX,Allen Robinson\RobiAl02,WR,21,2016,0,1,3,14,14,40,,,,,,,,,187,2602,22,2,,,Penn St.,College Stats
2,62,NWE,Jimmy Garoppolo\GaroJi00,QB,22,2016,0,0,0,1,1,15,62,91,684,5,0,22,12,0,1,3,0,,,,East. Illinois,
2,63,MIA,Jarvis Landry\LandJa00,WR,21,2016,0,1,3,16,16,46,1,2,9,0,0,24,126,1,276,2946,12,4,,,LSU,College Stats
2,64,SEA,Justin Britt\BritJu00,T,23,2016,0,0,3,18,18,45,,,,,,,,,,,,,,,Missouri,College Stats
3,65,HOU,C.J. Fiedorowicz\FiedC.00,TE,22,2016,0,0,3,1,1,44,,,,,,,,,69,700,5,1,,,Iowa,College Stats
3,66,WAS,Morgan Moses\MoseMo00,OL,23,2016,0,0,2,10,10,38,,,,,,,,,,,,1,,,Virginia,College Stats
3,67,MIA,Billy Turner\TurnBi00,T,22,2016,0,0,1,5,5,21,,,,,,,,,,,,,,,North Dakota St.,
3,68,ATL,Dezmen Southward\SoutDe00,DB,23,2015,0,0,0,1,1,19,,,,,,,,,,,,17,1,1.0,Wisconsin,College Stats
3,69,TAM,Charles Sims\SimsCh00,RB,24,2016,0,0,0,10,10,30,,,,,,221,851,2,90,911,5,1,,,West Virginia,College Stats
3,70,SFO,Marcus Martin\MartMa01,C,20,2016,0,0,2,9,9,27,,,,,,,,,,,,1,,,USC,College Stats
3,71,CLE,Christian Kirksey\KirkCh00,LB,22,2016,0,0,2,8,8,46,,,,,,,,,,,,158,,7.0,Iowa,College Stats
3,72,MIN,Scott Crichton\CricSc00,DE,22,2015,0,0,0,2,2,21,,,,,,,,,,,,5,,,Oregon St.,College Stats
3,73,BUF,Preston Brown\BrowPr00,LB,21,2016,0,0,3,17,17,46,,,,,,,,,,,,193,3,1.0,Louisville,College Stats
3,74,NYG,Jay Bromley\BromJa00,DT,22,2016,0,0,0,3,3,37,,,,,,,,,,,,30,,1.0,Syracuse,College Stats
3,75,STL,Tre Mason\MasoTr00,RB,21,2015,0,0,1,7,7,25,,,,,,254,972,5,34,236,1,1,,,Auburn,College Stats
3,76,DET,Travis Swanson\SwanTr00,C,23,2016,0,0,2,10,10,42,,,,,,,,,,,,1,,,Arkansas,College Stats
3,77,SFO,Chris Borland\BorlCh00,LB,23,2014,0,0,1,6,6,14,,,,,,,,,,,,84,2,1.0,Wisconsin,College Stats
3,78,WAS,Spencer Long\LongSp00,G,23,2016,0,0,2,6,6,31,,,,,,,,,,,,1,,,Nebraska,College Stats
3,79,BAL,Terrence Brooks\BrooTe00,DB,23,2016,0,0,0,2,2,32,,,,,,,,,,,,22,,,Florida St.,College Stats
3,80,NYJ,Dexter McDougle\McDoDe00,DB,23,2016,0,0,0,1,1,18,,,,,,,,,,,,1,,,Maryland,College Stats
3,81,OAK,Gabe Jackson\JackGa00,G,23,2016,0,0,3,11,11,43,,,,,,,,,2,-5,0,,,,Mississippi St.,College Stats
3,82,CHI,Will Sutton\SuttWi00,DT,22,2016,0,0,0,6,6,36,,,,,,,,,,,,39,,,Arizona St.,College Stats
3,83,HOU,Louis Nix\NixILo00,DT,23,2015,0,0,0,0,,4,,,,,,,,,,,,,,,Notre Dame,College Stats
3,84,ARI,Kareem Martin\MartKa00,DE,22,2016,0,0,0,4,4,38,,,,,,,,,,,,13,,2.5,North Carolina,College Stats
3,85,GNB,Khyri Thornton\ThorKh00,DT,24,2016,0,0,0,0,,18,,,,,,,,,,,,16,,1.0,Southern Miss,College Stats
3,86,PHI,Josh Huff\HuffJo00,WR,22,2016,0,0,0,4,4,36,0,1,0,0,0,5,22,0,49,499,4,2,,,Oregon,College Stats
3,87,KAN,Phillip Gaines\GainPh00,DB,23,2016,0,0,0,3,3,26,,,,,,,,,,,,64,1,,Rice,College Stats
3,88,CIN,Will Clarke\ClarWi00,DE,23,2016,0,0,0,2,2,33,,,,,,,,,,,,13,,3.5,West Virginia,College Stats
3,89,SDG,Chris Watt\WattCh00,G,24,2015,0,0,0,4,4,17,,,,,,,,,,,,1,,,Notre Dame,College Stats
3,90,IND,Donte Moncrief\MoncDo00,WR,21,2016,0,0,1,10,10,40,,,,,,5,16,0,124,1454,15,3,,,Mississippi,College Stats
3,91,ARI,John Brown\BrowJo02,WR,24,2016,0,0,1,15,15,44,,,,,,7,26,0,149,2179,14,3,,,Pittsburg St.,
3,92,CAR,Trai Turner\TurnTr01,OL,21,2016,0,1,3,15,15,43,,,,,,,,,,,,1,,,LSU,College Stats
3,93,JAX,Brandon Linder\LindBr00,OL,22,2016,0,0,2,6,6,30,,,,,,,,,,,,,,,Miami (FL),College Stats
3,94,CLE,Terrance West\WestTe00,RB,23,2016,0,0,1,5,4,36,,,,,,411,1633,9,42,276,2,1,,,Towson,
3,95,DEN,Michael Schofield\SchoMi00,OL,23,2016,0,0,2,6,6,27,,,,,,,,,,,,,,,Michigan,College Stats
3,96,MIN,Jerick McKinnon\McKiJe00,RB,22,2016,0,0,0,8,8,40,0,1,0,0,0,297,1209,3,83,507,2,1,,,Georgia Southern,
3,97,PIT,Dri Archer\ArchDr00,WR,23,2015,0,0,0,0,0,20,,,,,,10,40,0,7,23,0,,,,Kent St.,College Stats
3,98,GNB,Richard Rodgers\RodgRi00,TE,22,2016,0,0,1,8,8,46,,,,,,1,11,0,105,972,11,1,,,California,College Stats
3,99,BAL,Crockett Gillmore\GillCr00,TE,22,2016,0,0,1,4,4,32,,,,,,,,,51,604,6,1,,,Colorado St.,College Stats
3,100,SFO,Brandon Thomas\ThomBr02,OL,23,,0,0,0,,,,,,,,,,,,,,,,,,Clemson,College Stats
4,101,PHI,Jaylen Watkins\WatkJa01,DB,21,2016,0,0,0,0,0,22,,,,,,,,,,,,26,,,Florida,College Stats
4,102,WAS,Bashaud Breeland\BreeBa00,DB,22,2016,0,0,3,12,12,43,,,,,,,,,,,,170,5,1.0,Clemson,College Stats
4,103,ATL,Devonta Freeman\FreeDe00,RB,22,2016,0,1,2,15,15,45,,,,,,532,2234,22,144,1149,6,3,,,Florida St.,College Stats
4,104,NYJ,Jalen Saunders\SaunJa00,WR,22,2014,0,0,0,0,0,15,,,,,,,,,1,7,0,1,,,Oklahoma,College Stats
4,105,NWE,Bryan Stork\StorBr00,C,23,2015,0,0,1,11,11,21,,,,,,,,,,,,,,,Florida St.,College Stats
4,106,SFO,Bruce Ellington\ElliBr00,WR,23,2015,0,0,0,2,2,26,,,,,,7,35,1,19,215,2,1,,,South Carolina,College Stats
4,107,OAK,Justin Ellis\ElliJu01,DT,23,2016,0,0,2,10,10,42,,,,,,,,,,,,46,,,Louisiana Tech,College Stats
4,108,SEA,Cassius Marsh\MarsCa00,DE,22,2016,0,0,0,2,2,35,,,,,,,,,,,,24,,3.0,UCLA,College Stats
4,109,BUF,Ross Cockrell\CockRo00,DB,23,2016,0,0,1,4,0,36,,,,,,,,,,,,74,2,,Duke,College Stats
4,110,STL,Maurice Alexander\AlexMa00,DB,23,2016,0,0,1,4,4,36,,,,,,,,,,,,66,1,3.0,Utah St.,College Stats
4,111,CIN,Russell Bodine\BodiRu00,C,22,2016,0,0,3,15,15,46,,,,,,,,,,,,,,,North Carolina,College Stats
4,112,TEN,DaQuan Jones\JoneDa04,DT,22,2016,0,0,2,7,7,37,,,,,,,,,,,,45,,2.0,Penn St.,College Stats
4,113,NYG,Andre Williams\WillAn00,RB,22,2015,0,0,0,6,6,32,,,,,,305,978,8,19,137,0,1,,,Boston Col.,College Stats
4,114,JAX,Aaron Colvin\ColvAa00,DB,22,2016,0,0,1,6,6,32,,,,,,,,,,,,101,,5.0,Oklahoma,College Stats
4,115,NYJ,Shaquelle Evans\EvanSh00,WR,23,,0,0,0,,,,,,,,,,,,,,,,,,UCLA,College Stats
4,116,OAK,Keith McGill\McGiKe00,DB,25,2016,0,0,0,2,2,39,,,,,,,,,,,,20,,,Utah,College Stats
4,117,CHI,Ka'Deem Carey\CareKa00,RB,21,2016,0,0,0,2,2,36,,,,,,111,443,2,13,131,1,,,,Arizona,College Stats
4,118,PIT,Martavis Bryant\BryaMa00,WR,22,2015,0,0,0,12,12,21,,,,,,8,49,1,76,1314,14,,,,Clemson,College Stats
4,119,DAL,Anthony Hitchens\HitcAn00,LB,22,2016,0,0,2,11,11,46,,,,,,,,,,,,137,1,3.5,Iowa,College Stats
4,120,ARI,Logan Thomas\ThomLo00,QB,23,2014,0,0,0,0,0,2,1,9,81,1,0,,,,,,,,,,Virginia Tech,College Stats
4,121,GNB,Carl Bradford\BradCa01,LB,22,2016,0,0,0,0,0,4,,,,,,,,,,,,,,,Arizona St.,College Stats
4,122,TEN,Marqueston Huff\HuffMa00,DB,22,2016,0,0,0,3,3,39,,,,,,,,,,,,15,1,1.0,Wyoming,College Stats
4,123,SEA,Kevin Norwood\NorwKe00,WR,25,2015,0,0,0,1,1,10,,,,,,,,,9,102,0,2,,,Alabama,College Stats
4,124,KAN,De'Anthony Thomas\ThomDe05,RB,21,2016,0,0,0,5,5,32,,,,,,27,176,2,47,331,1,,,,Oregon,College Stats
4,125,MIA,Walt Aikens\AikeWa00,DB,23,2016,0,0,0,3,3,44,,,,,,,,,,,,29,1,,Liberty,
4,126,NOR,Khairi Fortt\FortKh00,LB,22,2014,0,0,0,0,,3,,,,,,,,,,,,1,,,California,College Stats
4,127,CLE,Pierre Desir\DesiPi00,DB,24,2016,0,0,0,3,3,24,,,,,,,,,,,,41,,,Lindenwood,
4,128,CAR,Tre Boston\BostTr00,DB,22,2016,0,0,0,4,4,41,,,,,,,,,,,,70,3,2.0,North Carolina,College Stats
4,129,SFO,Dontae Johnson\JohnDo02,DB,22,2016,0,0,0,5,5,46,,,,,,,,,,,,53,1,,North Carolina St.,College Stats
4,130,NWE,James White\WhitJa02,RB,22,2016,0,0,0,6,6,31,,,,,,67,237,2,98,931,8,,,,Wisconsin,College Stats
4,131,CHI,Brock Vereen\VereBr00,DB,22,2015,0,0,0,2,2,19,,,,,,,,,,,,30,1,,Minnesota,College Stats
4,132,SEA,Kevin Pierre-Louis\PierKe00,LB,22,2016,0,0,0,2,2,32,,,,,,,,,,,,16,,,Boston Col.,College Stats
4,133,DET,Nevin Lawson\LawsNe00,DB,23,2016,0,0,2,3,3,30,,,,,,,,,,,,79,,,Utah St.,College Stats
4,134,BAL,Brent Urban\UrbaBr00,DT,23,2016,0,0,0,1,1,20,,,,,,,,,,,,12,,3.0,Virginia,College Stats
4,135,HOU,Tom Savage\SavaTo00,QB,24,2016,0,0,0,0,0,3,33,55,387,0,1,9,-6,0,,,,,,,Pittsburgh,College Stats
4,136,DET,Larry Webster\WebsLa00,DE,24,,0,0,0,,,,,,,,,,,,,,,,,,Bloomsburg,
4,137,NYJ,Dakota Dozier\DoziDa00,OL,23,2016,0,0,0,0,0,15,,,,,,,,,,,,,,,Furman,
4,138,BAL,Lorenzo Taliaferro\TaliLo00,RB,22,2016,0,0,0,3,3,19,,,,,,82,339,5,16,153,0,3,,,Coastal Carolina,
4,139,ATL,Prince Shembo\ShemPr00,LB,22,2014,0,0,0,2,2,16,,,,,,,,,,,,32,,,Notre Dame,College Stats
4,140,NWE,Cameron Fleming\FlemCa00,T,22,2016,0,0,0,7,7,33,,,,,,,,,,,,,,,Stanford,College Stats
5,141,PHI,Taylor Hart\HartTa00,DE,23,2016,0,0,0,1,1,15,,,,,,,,,,,,13,,,Oregon,College Stats
5,142,WAS,Ryan Grant\GranRy01,WR,23,2016,0,0,0,2,2,46,,,,,,,,,36,387,2,1,,,Tulane,College Stats
5,143,TAM,Kadeem Edwards\EdwaKa00,OL,23,,0,0,0,,,,,,,,,,,,,,,,,,Tennessee St.,
5,144,JAX,Telvin Smith\SmitTe01,LB,23,2016,0,0,3,13,13,44,,,,,,,,,,,,257,3,5.5,Florida St.,
5,145,MIN,David Yankey\YankDa00,OL,22,2016,0,0,0,0,,4,,,,,,,,,,,,,,,Stanford,College Stats
5,146,DAL,Devin Street\StreDe00,WR,23,2016,0,0,0,1,1,33,,,,,,,,,10,152,1,,,,Pittsburgh,College Stats
5,147,ATL,Ricardo Allen\AlleRi00,DB,22,2016,0,0,2,6,6,29,,,,,,,,,,,,114,5,1.0,Purdue,College Stats
5,148,CAR,Bene Benwikere\BenwBe00,DB,23,2016,0,0,0,5,5,27,,,,,,,,,,,,78,2,1.0,San Jose St.,College Stats
5,149,TAM,Kevin Pamphile\PampKe00,T,23,2016,0,0,1,3,3,35,,,,,,,,,,,,,,,Purdue,
5,150,SFO,Aaron Lynch\LyncAa00,DE,21,2016,0,0,1,8,8,35,,,,,,,,,,,,56,,14.0,South Florida,College Stats
5,151,TEN,Avery Williamson\WillAv00,LB,22,2016,0,0,3,12,12,45,,,,,,,,,,,,178,2,8.5,Kentucky,College Stats
5,152,NYG,Nat Berhe\BerhNa00,DB,23,2016,0,0,0,1,1,23,,,,,,,,,,,,25,,,San Diego St.,College Stats
5,153,BUF,Cyril Richardson\RichCy00,G,23,2014,0,0,0,2,2,12,,,,,,,,,,,,,,,Baylor,College Stats
5,154,NYJ,Jeremiah George\GeorJe01,LB,22,2015,0,0,0,1,,21,,,,,,,,,,,,4,,,Iowa St.,College Stats
5,155,MIA,Arthur Lynch\LyncAr00,TE,24,,0,0,0,,,,,,,,,,,,,,,,,,Georgia,College Stats
5,156,DEN,Lamin Barrow\BarrLa00,LB,23,2015,0,0,0,2,1,32,,,,,,,,,,,,6,,,LSU,College Stats
5,157,PIT,Shaquille Richardson\RichSh01,DB,22,,0,0,0,,,,,,,,,,,,,,,,,,Arizona,College Stats
5,158,DET,Caraun Reid\ReidCa00,DT,22,2016,0,0,1,6,6,33,,,,,,,,,,,,28,,3.0,Princeton,
5,159,JAX,Chris Smith\SmitCh03,DE,22,2016,0,0,0,2,2,18,,,,,,,,,,,,15,,4.5,Arkansas,College Stats
5,160,ARI,Ed Stinson\StinEd00,DE,24,2016,0,0,0,4,4,29,,,,,,,,,,,,22,,1.0,Alabama,College Stats
5,161,GNB,Corey Linsley\LinsCo00,C,23,2016,0,0,2,16,16,36,,,,,,,,,,,,3,,,Ohio St.,College Stats
5,162,PHI,Ed Reynolds\ReynEd00,DB,22,2016,0,0,0,1,1,14,,,,,,,,,,,,36,1,,Stanford,College Stats
5,163,KAN,Aaron Murray\MurrAa00,QB,23,,0,0,0,,,,,,,,,,,,,,,,,,Georgia,College Stats
5,164,CIN,A.J. McCarron\McCaA.00,QB,24,2016,0,0,0,3,3,8,79,119,854,6,2,14,31,0,,,,,,,Alabama,College Stats
5,165,SDG,Ryan Carrethers\CarrRy00,DT,23,2016,0,0,0,3,3,22,,,,,,,,,,,,26,,,Arkansas St.,College Stats
5,166,IND,Jonathan Newsome\NewsJo00,LB,23,2015,0,0,0,4,4,30,,,,,,,,,,,,33,,7.5,Ball St.,College Stats
5,167,NOR,Vinnie Sunseri\SunsVi00,DB,22,2016,0,0,0,0,0,13,,,,,,,,,,,,5,,,Alabama,College Stats
5,168,ATL,Marquis Spruill\SpruMa00,LB,23,,0,0,0,,,,,,,,,,,,,,,,,,Syracuse,
5,169,NOR,Ronald Powell\PoweRo01,LB,23,2014,0,0,0,1,1,14,,,,,,,,,,,,1,,,Florida,College Stats
5,170,SFO,Keith Reaser\ReasKe00,DB,23,2016,0,0,0,1,1,26,,,,,,,,,,,,21,,,Florida Atlantic,College Stats
5,171,MIA,Jordan Tripp\TripJo00,LB,23,2016,0,0,0,2,1,32,,,,,,,,,,,,8,,,Montana,
5,172,SEA,Jimmy Staten\StatJi00,DT,23,,0,0,0,,,,,,,,,,,,,,,,,,Middle Tenn. St.,
5,173,PIT,Wesley Johnson\JohnWe00,OL,23,2016,0,0,0,1,0,25,,,,,,,,,1,-5,0,,,,Vanderbilt,
5,174,NYG,Devon Kennard\KennDe00,DE,23,2016,0,0,1,8,8,35,,,,,,,,,,,,106,1,5.5,USC,College Stats
5,175,BAL,John Urschel\UrscJo00,G,23,2016,0,0,0,5,5,38,,,,,,,,,,,,1,,,Penn St.,College Stats
5,176,GNB,Jared Abbrederis\AbbrJa00,WR,23,2016,0,0,0,1,1,14,,,,,,,,,10,119,0,,,,Wisconsin,College Stats
6,177,HOU,Jeoffrey Pagan\PagaJe00,DE,21,2015,0,0,0,1,1,22,,,,,,,,,,,,5,,,Alabama,College Stats
6,178,TEN,Zach Mettenberger\MettZa00,QB,23,2015,0,0,0,1,1,14,208,345,2347,12,14,14,12,1,,,,,,,LSU,College Stats
6,179,NWE,Jon Halapio\HalaJo00,OL,23,,0,0,0,,,,,,,,,,,,,,,,,,Florida,College Stats
6,180,SFO,Kenneth Acker\AckeKe00,DB,22,2016,0,0,1,5,5,22,,,,,,,,,,,,67,3,,SMU,
6,181,HOU,Alfred Blue\BlueAl00,RB,23,2016,0,0,1,9,9,43,,,,,,420,1545,4,35,233,2,3,,,LSU,College Stats
6,182,MIN,Antone Exum\ExumAn00,DB,23,2015,0,0,0,3,3,26,,,,,,,,,,,,14,,,Virginia Tech,College Stats
6,183,CHI,David Fales\FaleDa00,QB,23,,0,0,0,,,,,,,,,,,,,,,,,,San Jose St.,College Stats
6,184,MIN,Kendall James\JameKe00,DB,23,,0,0,0,,,,,,,,,,,,,,,,,,Maine,
6,185,TAM,Robert Herron\HerrRo00,WR,22,2014,0,0,0,0,0,8,,,,,,1,0,0,6,58,1,1,,,Wyoming,College Stats
6,186,WAS,Lache Seastrunk\SeasLa00,RB,23,,0,0,0,,,,,,,,,,,,,,,,,,Baylor,College Stats
6,187,NYG,Bennett Jackson\JackBe00,DB,23,,0,0,0,,,,,,,,,,,,,,,,,,Notre Dame,College Stats
6,188,STL,E.J. Gaines\GainE.00,DB,22,2016,0,0,1,7,7,24,,,,,,,,,,,,100,2,,Missouri,College Stats
6,189,DET,T.J. Jones\JoneT.00,WR,22,2016,0,0,0,1,1,11,,,,,,1,-3,0,13,181,1,,,,Notre Dame,
6,190,MIA,Matt Hazel\HazeMa01,WR,22,2015,0,0,0,0,0,5,,,,,,,,,0,0,0,,,,Coastal Carolina,
6,191,CHI,Pat O'Donnell\ODonPa00,P,23,2016,0,0,0,3,3,45,,,,,,1,-12,0,,,,2,,,Miami (FL),College Stats
6,192,PIT,Jordan Zumwalt\ZumwJo00,LB,22,,0,0,0,,,,,,,,,,,,,,,,,,UCLA,College Stats
6,193,KAN,Zach Fulton\FultZa00,G,23,2016,0,0,2,12,12,45,,,,,,,,,,,,,,,Tennessee,College Stats
6,194,BAL,Keith Wenning\WennKe00,QB,23,,0,0,0,,,,,,,,,,,,,,,,,,Ball St.,College Stats
