Rk,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,FantPt,DKPt,FDPt,VBD,PosRank,OvRank
184,Sammy Morris\MorrSa00,NWE,RB,32,12,5,0,0,0,0,0,73,319,4.37,2,27,19,180,9.47,0,62,85.9,69.4,,57,
185,Josh Cribbs\CribJo01,CLE,WR,26,16,12,1,4,18,0,1,55,381,6.93,1,37,20,135,6.75,1,62,110.3,91.3,,72,
186,Shaun Hill\HillSh00,SFO,QB,29,6,6,87,155,943,5,2,8,70,8.75,0,0,0,0,,0,61,64.2,59.7,,36,
187,Jamal Lewis\LewiJa00,CLE,RB,30,9,8,0,0,0,0,0,143,500,3.5,0,11,8,88,11,0,61,71.8,64.8,,58,
188,Bryant Johnson\JohnBr02,DET,WR,28,16,16,0,0,0,0,0,0,0,,0,87,35,417,11.91,3,60,97.7,77.2,,74,
189,Mike Thomas\ThomMi01,JAX,WR,22,14,4,0,0,0,0,0,12,86,7.17,0,62,48,453,9.44,1,60,110.4,82.9,,73,
190,Brian Westbrook\WestBr00,PHI,RB,30,8,7,0,1,0,0,0,61,274,4.49,1,34,25,181,7.24,1,58,88.5,70,,60,
191,Mike Tolbert\TolbMi00,SDG,RB,24,16,3,0,0,0,0,0,25,148,5.92,1,22,17,192,11.29,3,58,80.5,65.5,,59,
192,Brandon Stokley\StokBr00,DEN,WR,33,16,2,0,0,0,0,0,0,0,,0,33,19,327,17.21,4,57,78.7,66.2,,75,
193,Ted Ginn\GinnTe00,MIA,WR,24,16,12,0,0,0,0,0,7,48,6.86,0,78,38,454,11.95,1,56,108.2,85.2,,77,
194,Justin Gage\GageJu00,TEN,WR,28,12,10,0,0,0,0,0,0,0,,0,67,28,383,13.68,3,56,87.3,70.3,,76,
195,Kelley Washington\WashKe00,BAL,WR,30,15,2,0,0,0,0,0,1,1,1,0,48,34,431,12.68,2,55,92.2,72.2,,79,
196,Greg Camarillo\CamaGr00,MIA,WR,27,16,16,0,0,0,0,0,0,0,,0,72,50,552,11.04,0,55,108.2,80.2,,78,
197,Deion Branch\BranDe00,SEA,WR,30,14,5,0,0,0,0,0,1,-8,-8,0,79,45,437,9.71,2,55,102.9,77.4,,80,
198,Devin Aromashodu\AromDe00,CHI,WR,25,10,2,0,0,0,0,0,0,0,,0,43,24,298,12.42,4,54,80.8,65.8,,81,
199,Tony Scheffler\ScheTo00,DEN,TE,26,15,9,0,0,0,0,0,0,0,,0,50,31,416,13.42,2,54,87.6,69.1,,22,
200,Antwaan Randle El\RandAn00,WAS,WR,30,16,3,0,0,0,0,0,0,0,,0,77,50,530,10.6,0,53,104,74,,82,
201,Fred Taylor\TaylFr00,NWE,WR,33,6,1,0,0,0,0,0,63,269,4.27,4,3,2,17,8.5,0,53,57.1,52.6,,83,
202,Arian Foster\FostAr00,HOU,RB,23,6,1,0,0,0,0,0,54,257,4.76,3,9,8,93,11.63,0,53,63.5,56,,61,
203,Rock Cartwright\CartRo01,WAS,RB,30,16,2,0,0,0,0,0,64,228,3.56,0,32,27,242,8.96,1,53,86,66.5,,62,
204,Ladell Betts\BettLa00,WAS,RB,30,10,2,0,0,0,0,0,56,210,3.75,2,21,17,179,10.53,0,51,73.9,59.4,,64,
205,Willie Parker\ParkWi00,PIT,RB,29,14,3,0,0,0,0,0,98,389,3.97,0,7,6,64,10.67,1,51,59.3,52.3,,63,
206,Brandon Jackson\JackBr00,GNB,RB,24,12,0,0,0,0,0,0,37,111,3,2,26,21,187,8.9,1,50,76.3,59.3,,67,
207,Bo Scaife\ScaiBo00,TEN,TE,28,14,10,0,0,0,0,0,0,0,,0,70,45,440,9.78,1,50,97.5,71.5,,23,
208,Bobby Wade\WadeBo00,KAN,WR,28,12,6,0,0,0,0,0,3,11,3.67,0,74,36,367,10.19,2,50,87.3,64.8,,85,
209,Devin Thomas\ThomDe02,WAS,WR,23,14,10,0,0,0,0,0,3,-2,-0.67,0,47,25,325,13,3,50,78.3,62.8,,84,
210,Chris Brown\BrowCh03,HOU,RB,28,14,4,0,1,0,0,1,79,267,3.38,3,21,16,74,4.63,0,50,69.6,58.1,,65,
211,Jerious Norwood\NorwJe00,ATL,RB,26,10,4,0,0,0,0,0,76,252,3.32,0,22,19,186,9.79,1,50,74.3,58.3,,66,
212,Chaz Schilens\SchiCh00,OAK,WR,24,8,8,0,0,0,0,0,0,0,,0,52,29,365,12.59,2,49,80.5,63,,86,
213,Quinton Ganther\GantQu00,WAS,RB,25,8,4,0,0,0,0,0,62,201,3.24,3,10,9,99,11,0,48,60,52.5,,68,
214,Will Heller\HellWi00,DET,TE,28,16,9,0,0,0,0,0,0,0,,0,50,29,296,10.21,3,48,79.6,62.1,,24,
215,Mark Bradley\BradMa00,KAN,WR,27,13,6,1,1,26,0,0,2,20,10,0,57,24,320,13.33,2,47,74,59,,87,
216,Brandon Pettigrew\PettBr00,DET,TE,24,11,11,0,0,0,0,0,0,0,,0,54,30,346,11.53,2,47,79.1,60.6,,25,
217,Daunte Culpepper\CulpDa00,DET,QB,32,8,5,89,157,945,3,6,18,91,5.06,0,0,0,0,,0,47,53.9,48.9,,37,
218,Leon Washington\WashLe00,NYJ,RB,27,7,0,0,0,0,0,0,72,331,4.6,0,26,15,131,8.73,0,46,66.7,52.7,,69,
219,Kevin Kolb\KolbKe00,PHI,QB,25,5,2,62,96,741,4,3,5,-1,-0.2,1,0,0,0,,0,46,50.5,46.5,,39,
220,JaMarcus Russell\RussJa00,OAK,QB,24,12,9,120,246,1287,3,11,18,44,2.44,0,0,0,0,,0,46,55.4,47.9,,38,
221,Anthony Fasano\FasaAn00,MIA,TE,25,14,14,0,0,0,0,0,0,0,,0,53,31,339,10.94,2,46,78.9,59.4,,26,
222,Chris Cooley\CoolCh00,WAS,TE,27,7,7,0,0,0,0,0,0,0,,0,45,29,332,11.45,2,45,76.7,58.7,,28,
223,Sam Aiken\AikeSa00,NWE,WR,29,14,7,0,0,0,0,0,0,0,,0,41,20,326,16.3,2,45,67.6,54.6,,88,
224,Daniel Fells\FellDa00,STL,TE,26,14,4,0,0,0,0,0,0,0,,0,35,21,273,13,3,45,68.8,54.8,,27,
225,Seneca Wallace\WallSe00,SEA,QB,29,13,2,78,120,700,3,2,16,2,0.13,1,3,2,29,14.5,0,45,49.6,43.1,,40,
226,Jordy Nelson\NelsJo00,GNB,WR,24,13,0,0,0,0,0,0,0,0,,0,31,22,320,14.55,2,44,67.5,52,,90,
227,Kyle Boller\BollKy00,STL,QB,28,7,4,98,176,899,3,6,13,76,5.85,0,0,0,0,,0,44,51.6,47.6,,41,
228,Chansi Stuckey\StucCh20,2TM,WR,26,15,3,0,0,0,0,0,2,6,3,0,66,30,318,10.6,2,44,77.4,59.4,,89,
229,Le'Ron McClain\McClLe00,BAL,RB,25,16,14,0,0,0,0,0,46,180,3.91,2,27,21,141,6.71,0,44,71.1,54.6,,70,
230,Mewelde Moore\MoorMe00,PIT,RB,27,16,0,1,1,6,1,0,35,118,3.37,0,31,21,153,7.29,2,43,70.3,53.8,,71,
231,Lex Hilliard\HillLe00,MIA,RB,25,16,0,0,0,0,0,0,23,89,3.87,1,20,20,158,7.9,2,43,65.7,52.7,,72,
232,Dante Rosario\RosaDa00,CAR,TE,25,14,8,0,0,0,0,0,0,0,,0,48,26,313,12.04,2,43,72.3,56.3,,29,
233,Maurice Stovall\StovMa00,TAM,WR,24,15,7,0,0,0,0,0,0,0,,0,47,24,366,15.25,1,43,69.6,54.6,,91,
234,Julian Edelman\EdelJu00,NWE,WR,23,11,7,0,0,0,0,0,2,5,2.5,0,54,37,359,9.7,1,42,81.9,59.9,,92,
235,Chris Redman\RedmCh00,ATL,QB,32,6,2,69,119,781,4,3,6,4,0.67,0,0,0,0,,0,42,47.1,43.6,,43,
236,Dennis Northcutt\NortDe00,DET,WR,32,16,2,0,0,0,0,0,0,0,,0,63,35,357,10.2,1,42,78.7,57.2,,93,
237,David Thomas\ThomDa02,NOR,TE,26,15,8,0,0,0,0,0,0,0,,0,48,35,356,10.17,1,42,79.6,59.1,,30,
238,Josh Johnson\JohnJo05,TAM,QB,23,6,4,63,125,685,4,8,22,148,6.73,0,0,0,0,,0,42,52.7,43.2,,42,
239,Brandon Gibson\GibsBr00,2TM,WR,22,10,4,0,0,0,0,0,0,0,,0,69,34,348,10.24,1,41,76.8,55.8,,94,
240,Derek Anderson\AndeDe00,CLE,QB,26,8,7,81,182,888,3,10,10,8,0.8,2,0,0,0,,0,40,50.8,45.3,,44,
241,Randy McMichael\McMiRa01,STL,TE,30,16,16,0,0,0,0,0,0,0,,0,62,34,332,9.76,1,39,76.2,56.2,,31,
242,Bernard Scott\ScotBe00,CIN,RB,25,13,2,0,0,0,0,0,74,321,4.34,0,8,5,67,13.4,0,39,52.3,46.3,,73,
243,Sammie Stroughter\StroSa00,TAM,WR,23,13,0,0,0,0,0,0,0,0,,0,60,31,334,10.77,1,39,79.4,60.9,,95,
244,John Paul Foschi\FoscJo00,CIN,TE,27,15,10,0,0,0,0,0,0,0,,0,37,27,260,9.63,2,38,67.5,50.5,,33,
245,Joel Dreessen\DreeJo00,HOU,TE,27,16,11,0,0,0,0,0,0,0,,0,39,26,320,12.31,1,38,67,51,,32,
246,Legedu Naanee\NaanLe00,SDG,WR,26,15,1,1,1,21,0,0,3,7,2.33,0,29,24,242,10.08,2,38,64.7,49.7,,97,
247,Jeff King\KingJe00,CAR,TE,26,16,15,0,0,0,0,0,0,0,,0,33,25,200,8,3,38,65.5,49.5,,34,
248,Danny Amendola\AmenDa00,STL,WR,24,14,2,0,0,0,0,0,3,-2,-0.67,0,63,43,326,7.58,1,38,82.4,55.9,,96,
249,David Anderson\AndeDa01,HOU,WR,26,16,8,0,0,0,0,0,0,0,,0,53,38,370,9.74,0,37,78,56,,98,
250,Glen Coffee\CoffGl00,SFO,RB,22,14,2,0,0,0,0,0,83,226,2.72,1,18,11,76,6.91,0,36,50.2,41.7,,75,
251,LenDale White\WhitLe01,TEN,RB,25,13,0,0,0,0,0,0,64,222,3.47,2,5,3,14,4.67,0,36,41.1,36.1,,76,
252,Chris Henry\HenrCh00,CIN,WR,26,8,0,0,0,0,0,0,0,0,,0,23,12,236,19.67,2,36,50.6,41.6,,99,
253,Rashad Jennings\JennRa00,JAX,RB,24,15,0,0,0,0,0,0,39,202,5.18,1,18,16,101,6.31,0,36,58.3,44.3,,74,
254,Spencer Havner\HavnSp00,GNB,TE,26,16,1,0,0,0,0,0,0,0,,0,10,7,112,16,4,35,45.2,38.7,,35,
255,Eddie Royal\RoyaEd00,DEN,WR,23,14,12,0,0,0,0,0,1,1,1,0,79,37,345,9.32,0,35,86.1,64.1,,102,
256,Malcolm Kelly\KellMa01,WAS,WR,23,16,10,0,0,0,0,0,0,0,,0,41,25,347,13.88,0,35,62.7,47.2,,101,
257,Josh Reed\ReedJo01,BUF,WR,29,14,4,0,0,0,0,0,0,0,,0,45,27,291,10.78,1,35,63.6,45.6,,100,
258,Daniel Graham\GrahDa00,DEN,TE,31,16,14,0,0,0,0,0,0,0,,0,43,28,289,10.32,1,35,65.9,48.9,,36,
259,Zach Miller\MillZa02,JAX,TE,25,14,0,0,0,0,0,0,1,3,3,0,27,21,212,10.1,2,34,57.5,44,,37,
260,Byron Leftwich\LeftBy00,TAM,QB,29,3,3,58,107,594,4,3,6,6,1,0,0,0,0,,0,34,39.4,35.4,,45,
261,Chris Jennings\JennCh00,CLE,RB,24,9,1,0,0,0,0,0,63,220,3.49,1,13,9,56,6.22,0,34,45.6,38.1,,77,
262,Brad Smith\SmitBr01,NYJ,WR,26,13,2,1,1,27,0,0,18,207,11.5,1,12,7,63,9,0,34,50.1,43.6,,103,
263,Donald Lee\LeexDo00,GNB,TE,29,16,10,0,0,0,0,0,0,0,,0,54,37,260,7.03,1,32,72,50.5,,38,
264,Brian Leonard\LeonBr00,CIN,RB,25,14,1,0,0,0,0,0,27,84,3.11,0,35,30,217,7.23,0,32,64.6,46.1,,78,
265,Michael Clayton\ClayMi00,TAM,WR,27,13,11,0,1,0,0,0,0,0,,0,48,16,230,14.38,1,31,50,39,,104,
266,Mike Sellers\SellMi00,WAS,RB,34,15,7,0,0,0,0,0,0,0,,0,26,17,176,10.35,2,30,49.1,37.1,,79,
267,Lance Moore\MoorLa00,NOR,WR,26,7,0,0,0,0,0,0,0,0,,0,19,14,153,10.93,2,29,44.3,34.3,,105,
268,Lynell Hamilton\HamiLy20,NOR,RB,24,9,1,0,0,0,0,0,35,125,3.57,2,7,5,48,9.6,0,29,37.3,31.8,,80,
269,Michael Vick\VickMi00,PHI,RB,29,12,1,6,13,86,1,0,24,95,3.96,2,0,0,0,,0,29,28.9,28.9,,81,
270,Johnnie Lee Higgins\HiggJo00,OAK,WR,26,15,5,0,0,0,0,0,2,21,10.5,0,45,19,263,13.84,0,28,48.4,33.9,,106,
271,Joey Haynos\HaynJo00,MIA,TE,25,16,8,0,0,0,0,0,0,0,,0,37,19,162,8.53,2,28,49.7,36.7,,40,
272,Aaron Brown\BrowAa00,DET,WR,24,15,2,0,0,0,0,0,27,131,4.85,0,15,9,84,9.33,1,28,39.5,32,,107,
273,Alge Crumpler\CrumAl00,TEN,TE,32,16,14,0,0,0,0,0,0,0,,0,37,27,222,8.22,1,28,57.7,40.7,,39,
274,Heath Evans\EvanHe00,NOR,RB,31,6,5,0,0,0,0,0,5,16,3.2,1,13,10,70,7,2,27,36.6,31.6,,82,
275,Delanie Walker\WalkHu00,SFO,TE,25,16,8,0,0,0,0,0,3,34,11.33,0,33,21,233,11.1,0,27,49.7,35.2,,41,
276,Ben Patrick\PatrBe00,ARI,TE,25,9,7,0,0,0,0,0,0,0,,0,16,12,146,12.17,2,27,41.6,32.6,,42,
277,Desmond Clark\ClarDe00,CHI,TE,32,11,7,0,0,0,0,0,0,0,,0,34,19,145,7.63,2,27,48.5,36,,43,
278,Early Doucet\DoucEa00,ARI,WR,24,9,0,0,0,0,0,0,0,0,,0,24,17,214,12.59,1,27,47.4,35.9,,108,
279,Sean Ryan\RyanSe00,KAN,TE,29,10,8,0,0,0,0,0,0,0,,0,27,14,135,9.64,2,26,42.5,32.5,,45,
280,Dwayne Jarrett\JarrDw00,CAR,WR,23,13,2,0,0,0,0,0,0,0,,0,31,17,196,11.53,1,26,45.6,34.1,,109,
281,Kellen Davis\DaviKe01,CHI,TE,24,16,2,0,0,0,0,0,0,0,,0,14,9,75,8.33,3,26,34.5,30,,46,
282,Isaac Bruce\BrucIs00,SFO,WR,37,10,7,0,0,0,0,0,1,-8,-8,0,49,21,264,12.57,0,26,49.6,36.1,,110,
283,Chris Baker\BakeCh00,NWE,TE,30,16,7,0,0,0,0,0,0,0,,0,19,14,142,10.14,2,26,43.2,33.2,,44,
284,Marty Booker\BookMa00,ATL,WR,33,16,1,0,0,0,0,0,1,7,7,0,31,16,181,11.31,1,25,43.8,32.8,,113,
285,John Kuhn\KuhnJo00,GNB,RB,27,14,6,0,0,0,0,0,8,18,2.25,1,7,7,47,6.71,2,25,31.5,28,,84,
286,Kenneth Darby\DarbKe00,STL,RB,27,16,1,0,0,0,0,0,27,152,5.63,0,24,18,96,5.33,0,25,45.8,33.8,,83,
287,Keenan Burton\BurtKe00,STL,WR,25,9,6,0,0,0,0,0,0,0,,0,45,25,253,10.12,0,25,53.3,37.8,,111,
288,David Clowney\ClowDa00,NYJ,WR,24,13,3,0,0,0,0,0,3,1,0.33,0,22,14,191,13.64,1,25,41.7,31.2,,112,
289,Domenik Hixon\HixoDo00,NYG,WR,25,14,2,0,0,0,0,0,0,0,,0,28,15,187,12.47,1,25,47.2,35.2,,114,
290,Ahman Green\GreeAh00,GNB,RB,32,8,0,0,0,0,0,0,41,160,3.9,1,5,3,18,6,0,24,29.8,25.3,,85,
291,Gary Barnidge\BarnGa01,CAR,TE,24,16,3,0,0,0,0,0,0,0,,0,21,12,242,20.17,0,24,38.7,29.2,,47,
292,Justin Peelle\PeelJu00,ATL,TE,30,15,8,0,0,0,0,0,0,0,,0,15,12,115,9.58,2,24,38.5,29.5,,48,
293,Leonard Pope\PopeLe00,KAN,TE,26,13,8,0,0,0,0,0,0,0,,0,30,20,174,8.7,1,23,46.4,33.4,,49,
294,Charlie Frye\FryeCh00,OAK,QB,28,3,3,53,87,581,1,4,4,41,10.25,0,0,0,0,,0,23,30.3,27.3,,46,
295,Laurent Robinson\RobiLa01,STL,WR,24,3,3,0,0,0,0,0,0,0,,0,23,13,167,12.85,1,23,38.7,29.2,,115,
296,David Carr\CarrDa00,NYG,QB,30,6,0,21,33,225,1,0,9,27,3,1,0,0,0,,0,22,21.2,20.7,,47,
297,Eric Weems\WeemEr00,ATL,WR,24,16,0,0,0,0,0,0,8,53,6.63,0,6,6,50,8.33,2,22,26.8,22.3,,116,
298,Vonta Leach\LeacVo00,HOU,RB,28,16,4,0,0,0,0,0,0,0,,0,26,20,155,7.75,1,22,44.5,31.5,,88,
299,Chad Simpson\SimpCh00,IND,RB,24,14,0,0,0,0,0,0,15,102,6.8,2,4,3,1,0.33,0,22,34.3,29.8,,87,
300,Kahlil Bell\BellKa00,CHI,RB,23,7,0,0,0,0,0,0,40,220,5.5,0,3,1,4,4,0,22,26.4,22.9,,86,
301,Shawn Nelson\NelsSh00,BUF,TE,24,12,12,0,0,0,0,0,0,0,,0,29,17,156,9.18,1,22,40.6,28.1,,50,
302,Jason Hill\HillJa00,SFO,WR,24,11,0,0,0,0,0,0,0,0,,0,16,9,90,10,2,21,30,25.5,,117,
303,Darrius Heyward-Bey\HeywDa00,OAK,WR,22,11,11,0,0,0,0,0,2,19,9.5,0,40,9,124,13.78,1,20,32.3,24.8,,118,
304,Brad Hoover\HoovBr00,CAR,RB,33,11,4,0,0,0,0,0,20,52,2.6,1,9,4,23,5.75,1,20,23,20.5,,89,
305,Demetrius Williams\WillDe03,BAL,WR,26,12,0,0,0,0,0,0,0,0,,0,17,8,142,17.75,1,20,31.2,24.2,,119,
306,Jerheme Urban\UrbaJe00,ARI,WR,29,10,0,0,0,0,0,0,0,0,,0,29,18,186,10.33,0,19,39.6,27.6,,120,
307,Robert Royal\RoyaRo00,CLE,TE,30,13,11,0,0,0,0,0,0,0,,0,26,11,134,12.18,1,19,33.4,24.9,,51,
308,Marcus Mason\MasoMa00,WAS,RB,25,10,0,0,0,0,0,0,32,127,3.97,0,7,6,58,9.67,0,19,27.5,21.5,,92,
309,Jason Wright\WrigJa01,ARI,RB,27,16,0,0,0,0,0,0,3,17,5.67,0,11,9,53,5.89,2,19,28,23.5,,91,
310,Garrett Wolfe\WolfGa00,CHI,RB,25,8,0,0,0,0,0,0,22,120,5.45,1,3,2,12,6,0,19,24.2,20.2,,90,
311,Jerramy Stevens\StevJe00,TAM,TE,30,16,8,0,0,0,0,0,0,0,,0,32,15,130,8.67,1,19,37,26.5,,52,
312,Todd Yoder\YodeTo00,WAS,TE,31,16,1,0,0,0,0,0,0,0,,0,5,4,9,2.25,3,19,22.9,20.9,,53,
313,Justin Griffith\GrifJu00,SEA,RB,29,13,11,0,0,0,0,0,4,6,1.5,0,26,19,118,6.21,1,18,39.9,26.9,,94,
314,Jerome Felton\FeltJe00,DET,RB,23,13,8,0,0,0,0,0,15,46,3.07,0,17,13,133,10.23,0,18,33.9,24.4,,95,
315,Mike Hart\HartMi00,IND,RB,23,9,0,0,0,0,0,0,26,70,2.69,1,8,5,54,10.8,0,18,23.4,20.9,,93,
316,Earnest Graham\GrahEa00,TAM,RB,29,13,6,0,0,0,0,0,14,66,4.71,0,22,14,109,7.79,0,18,34.5,24.5,,96,
317,Ernest Wilford\WilfEr00,JAX,TE,30,15,7,0,0,0,0,0,0,0,,0,21,11,123,11.18,1,18,32.3,23.8,,54,
318,Deon Butler\ButlDe00,SEA,WR,23,16,0,0,0,0,0,0,0,0,,0,42,15,175,11.67,0,18,35.5,25,,123,
319,Lance Long\LongLa00,2TM,WR,24,8,1,0,0,0,0,0,1,-1,-1,0,38,20,178,8.9,0,18,40.2,26.7,,122,
320,Jeff Dugan\DugaJe00,MIN,TE,28,16,4,0,0,0,0,0,3,7,2.33,0,6,6,52,8.67,2,18,23.9,20.9,,55,
321,Sam Hurd\HurdSa00,DAL,WR,24,16,1,0,0,0,0,0,0,0,,0,12,7,121,17.29,1,18,28.1,21.6,,121,
322,Keith Null\NullKe00,STL,QB,24,4,4,73,119,566,3,9,5,6,1.2,0,0,0,0,,0,17,27.7,23.2,,48,
323,Dennis Dixon\DixoDe00,PIT,QB,24,1,1,12,26,145,1,1,3,27,9,1,0,0,0,,0,17,17.5,17.5,,51,
324,Brodie Croyle\CroyBr00,KAN,QB,26,3,1,23,40,230,2,0,0,0,,0,0,0,0,,0,17,16.7,16.2,,50,
325,Lousaka Polite\PoliLo00,MIA,RB,28,16,9,0,0,0,0,0,37,123,3.32,0,23,11,51,4.64,0,17,30.9,21.9,,97,
326,Mike Furrey\FurrMi00,CLE,WR,32,16,4,0,0,0,0,0,0,0,,0,39,23,170,7.39,0,17,43,28.5,,124,
327,Chad Pennington\PennCh01,MIA,QB,33,3,3,51,74,413,1,2,3,7,2.33,0,0,0,0,,0,17,20.7,16.2,,49,
328,Derek Hagan\HagaDe00,NYG,WR,25,16,0,0,0,0,0,0,0,0,,0,8,8,101,12.63,1,16,27.1,20.1,,125,
329,Greg Lewis\LewiGr01,MIN,WR,29,13,1,0,0,0,0,0,0,0,,0,11,8,96,12,1,16,23.6,19.6,,126,
330,Evan Moore\MoorEv00,CLE,TE,24,5,0,0,0,0,0,0,0,0,,0,23,12,158,13.17,0,16,30.8,21.8,,57,
331,Martellus Bennett\BennMa00,DAL,TE,22,14,6,0,0,0,0,0,0,0,,0,30,15,159,10.6,0,16,33.9,23.4,,56,
332,LaRod Stephens-Howling\StepLa00,ARI,RB,22,16,2,0,0,0,0,0,6,15,2.5,0,18,10,83,8.3,1,16,31.3,25.8,,98,
333,Daniel Coats\CoatDa00,CIN,TE,25,16,11,0,0,0,0,0,0,0,,0,31,16,150,9.38,0,15,33,21,,58,
334,Danny Ware\WareDa00,NYG,RB,24,8,0,0,0,0,0,0,13,73,5.62,1,4,3,15,5,0,15,17.3,15.3,,99,
335,Danny Woodhead\WoodDa02,NYJ,WR,24,10,0,0,0,0,0,0,15,64,4.27,0,14,8,87,10.88,0,15,23.1,19.1,,128,
336,Reggie Brown\BrowRe01,PHI,WR,28,14,2,0,0,0,0,0,1,-3,-3,0,24,9,155,17.22,0,15,27.2,19.7,,127,
337,Brian Hoyer\HoyeBr00,NWE,QB,24,5,0,19,27,142,0,0,10,25,2.5,1,0,0,0,,0,14,14.2,14.2,,52,
338,Edgerrin James\JameEd00,SEA,RB,31,7,0,0,0,0,0,0,46,125,2.72,0,3,3,19,6.33,0,14,19.9,14.9,,100,
339,Mike Cox\Cox_Mi20,KAN,RB,24,16,10,0,0,0,0,0,3,5,1.67,1,13,10,79,7.9,0,14,24.4,19.4,,101,
340,Michael Bennett\BennMi00,SDG,RB,31,6,0,0,0,0,0,0,23,65,2.83,0,7,6,65,10.83,0,13,19,16,,107,
341,Moran Norris\NorrMo00,SFO,RB,31,16,7,0,0,0,0,0,14,41,2.93,1,11,7,31,4.43,0,13,19.7,15.7,,103,
342,Tyrell Sutton\SuttTy00,CAR,RB,23,7,1,0,0,0,0,0,12,68,5.67,0,11,6,62,10.33,0,13,19,16,,106,
343,Naufahu Tahi\TahiNa00,MIN,RB,28,15,2,0,0,0,0,0,3,5,1.67,0,12,10,67,6.7,1,13,23.2,18.2,,105,
344,Tim Castille\CastTi20,KAN,RB,25,7,0,0,1,0,0,1,14,55,3.93,0,6,4,37,9.25,1,13,17.7,15.2,,104,
345,BenJarvus Green-Ellis\GreeBe00,NWE,RB,24,12,0,0,0,0,0,0,26,114,4.38,0,5,2,11,5.5,0,13,17.5,13.5,,108,
346,Steve Heiden\HeidSt00,CLE,TE,33,7,6,0,0,0,0,0,0,0,,0,17,10,73,7.3,1,13,22.8,17.3,,59,
347,Casey Fitzsimmons\FitzCa00,DET,WR,29,12,1,0,0,0,0,0,0,0,,0,27,18,128,7.11,0,13,33.3,20.8,,130,
348,Nate Hughes\HughNa00,JAX,WR,24,8,0,0,0,0,0,0,0,0,,0,12,5,70,14,1,13,18,15.5,,129,
349,Peyton Hillis\HillPe00,DEN,RB,23,14,2,0,0,0,0,0,13,54,4.15,1,6,4,19,4.75,0,13,16.8,14.3,,102,
350,Anthony Becht\BechAn00,ARI,TE,32,16,10,0,0,0,0,0,0,0,,0,12,7,61,8.71,1,12,18.6,14.6,,60,
351,Michael Gaines\GainMi00,2TM,TE,29,10,7,0,0,0,0,0,0,0,,0,9,5,59,11.8,1,12,16.9,14.4,,62,
352,Brad Cottam\CottBr00,KAN,TE,25,8,1,0,0,0,0,0,0,0,,0,15,9,120,13.33,0,12,24,16.5,,61,
353,Ovie Mughelli\MughOv00,ATL,RB,29,14,7,0,0,0,0,0,4,10,2.5,0,10,7,51,7.29,1,12,19.1,15.6,,109,
354,Brandon Lloyd\LloyBr00,DEN,WR,28,2,1,0,0,0,0,0,0,0,,0,18,8,117,14.63,0,12,22.7,15.7,,131,
355,Tarvaris Jackson\JackTa00,MIN,QB,26,8,0,14,21,201,1,0,17,-10,-0.59,0,0,0,0,,0,11,11,11,,53,
356,Matt Leinart\LeinMa00,ARI,QB,26,8,1,51,77,435,0,3,9,-6,-0.67,0,0,0,0,,0,11,16.3,12.8,,54,
357,Brian Finneran\FinnBr00,ATL,WR,33,10,2,0,0,0,0,0,0,0,,0,16,11,111,10.09,0,11,25.1,16.6,,132,
358,Lavelle Hawkins\HawkLa00,TEN,WR,23,10,0,0,0,0,0,0,0,0,,0,14,7,110,15.71,0,11,21,14.5,,133,
359,Jarett Dillard\DillJa00,JAX,WR,24,7,0,0,0,0,0,0,0,0,,0,8,6,106,17.67,0,11,19.6,13.6,,135,
360,Brian Robiskie\RobiBr00,CLE,WR,22,11,1,0,0,0,0,0,0,0,,0,20,7,106,15.14,0,11,20.6,14.1,,134,
361,Tom Santi\SantTo00,IND,TE,24,3,2,0,0,0,0,0,0,0,,0,11,8,107,13.38,0,11,21.2,13.7,,63,
362,Gary Russell\RussGa00,OAK,RB,23,12,4,0,0,0,0,0,3,0,0,0,15,12,96,8,0,10,21.1,14.6,,113,
363,Dantrell Savage\SavaDa20,KAN,RB,24,5,0,0,0,0,0,0,10,45,4.5,0,11,7,51,7.29,0,10,16.1,12.1,,112,
364,Billy Volek\VoleBi00,SDG,QB,33,4,0,20,31,231,1,1,9,-9,-1,0,0,0,0,,0,10,11.3,11.3,,55,
365,Derek Schouman\SchoDe00,BUF,TE,24,2,2,0,0,0,0,0,0,0,,0,11,9,103,11.44,0,10,22.3,14.8,,64,
366,Eldra Buckley\BuckEl00,PHI,RB,24,16,0,0,0,0,0,0,15,44,2.93,1,0,0,0,,0,10,10.4,10.4,,110,
367,Jacob Hester\HestJa00,SDG,RB,24,15,10,0,0,0,0,0,21,74,3.52,0,11,9,24,2.67,0,10,24.3,19.3,,111,
368,Kevin Ogletree\OgleKe00,DAL,WR,22,11,0,0,0,0,0,0,1,6,6,0,8,7,96,13.71,0,10,16.2,11.7,,136,
369,Ruvell Martin\MartRu00,STL,WR,27,8,0,0,0,0,0,0,0,0,,0,12,6,99,16.5,0,10,15.9,12.9,,137,
370,LaMont Jordan\JordLa00,DEN,RB,31,9,0,0,0,0,0,0,25,86,3.44,0,4,0,0,,0,9,8.6,8.6,,116,
371,Lawrence Vickers\VickLa00,CLE,RB,26,16,9,0,0,0,0,0,0,0,,0,18,8,27,3.38,1,9,16.2,11.7,,115,
