Rk,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,FantPt,DKPt,FDPt,VBD,PosRank,OvRank
184,Moe Williams\WillMo00,BAL,RB,27,15,2,0,0,0,0,0,65,291,4.48,0,35,23,210,9.13,0,50,78.6,60.6,,58,
185,Ricky Watters\WattRi00,SEA,RB,32,5,4,0,0,0,0,0,72,318,4.42,1,22,11,107,9.73,0,49,65,53,,60,
186,Tim Dwight\DwigTi00,SDG,WR,26,10,2,0,0,0,0,0,2,24,12,1,50,25,406,16.24,0,49,82.5,66.5,,69,
187,Marc Edwards\EdwaMa00,NWE,RB,27,16,13,0,0,0,0,0,51,141,2.76,1,39,25,166,6.64,2,49,78.2,58.2,,59,
188,Ken Dilger\DilgKe00,IND,TE,30,16,16,1,1,39,1,0,0,0,,0,54,32,343,10.72,1,48,81.9,61.9,,21,
189,Roland Williams\WillRo01,OAK,TE,26,16,15,0,0,0,0,0,0,0,,0,53,33,298,9.03,3,48,83.8,64.3,,22,
190,Brandon Stokley\StokBr00,BAL,WR,25,16,5,0,0,0,0,0,1,1,1,0,46,24,344,14.33,2,47,73,57.5,,70,
191,Richie Anderson\AndeRi00,NYJ,RB,30,16,15,0,0,0,0,0,26,102,3.92,0,57,40,252,6.3,2,47,92.9,66.4,,61,
192,LaMont Jordan\JordLa00,NYJ,RB,23,16,0,0,1,0,0,0,39,292,7.49,1,10,7,44,6.29,1,46,55.6,49.1,,62,
193,Jacquez Green\GreeJa00,TAM,WR,25,12,10,0,0,0,0,0,0,0,,0,59,36,402,11.17,1,46,85.2,64.2,,71,
194,Jerome Pathon\PathJe00,IND,WR,26,4,3,0,0,0,0,0,1,-8,-8,0,32,24,330,13.75,2,44,71.2,56.2,,72,
195,Dez White\WhitDe00,CHI,WR,22,14,6,0,0,0,0,0,0,0,,0,82,45,428,9.51,0,43,90.8,65.3,,73,
196,Tai Streets\StreTa00,SFO,WR,24,16,3,0,0,0,0,0,0,0,,0,52,28,345,12.32,1,43,71.5,54.5,,74,
197,Randall Cunningham\CunnRa00,BAL,QB,38,6,2,54,89,573,3,2,14,40,2.86,1,0,0,0,,0,43,45.9,40.9,,37,
198,Deuce McAllister\McAlDe00,NOR,RB,23,16,4,1,2,12,1,0,16,91,5.69,1,20,15,166,11.07,1,42,59.7,48.7,,64,
199,Jamal Anderson\AndeJa00,ATL,RB,29,3,3,0,0,0,0,0,55,190,3.45,1,4,3,111,37,1,42,50.6,42.6,,65,
200,Germane Crowell\CrowGe00,DET,WR,25,5,4,0,0,0,0,0,1,6,6,0,38,22,289,13.14,2,42,66,51.5,,75,
201,Skip Hicks\HickSk00,TEN,RB,27,9,0,0,0,0,0,0,56,341,6.09,1,6,5,22,4.4,0,42,50.3,44.8,,63,
202,Tim Biakabutuka\BiakTi00,CAR,RB,27,5,4,0,0,0,0,0,53,230,4.34,1,17,12,121,10.08,0,41,57.6,44.1,,67,
203,Obafemi Ayanbadejo\AyanOb00,BAL,RB,26,16,5,0,0,0,0,0,46,173,3.76,1,33,24,121,5.04,1,41,70.9,52.4,,66,
204,Terry Jackson\JackTe00,SFO,RB,25,16,1,0,0,0,0,0,22,138,6.27,1,14,12,91,7.58,2,41,55.4,45.9,,68,
205,Michael Wiley\WileMi00,DAL,RB,23,16,0,0,0,0,0,0,34,247,7.26,0,27,16,99,6.19,1,41,59.1,47.6,,69,
206,Drew Bennett\BennDr00,TEN,WR,23,14,1,0,0,0,0,0,0,0,,0,46,24,329,13.71,1,41,67.9,52.9,,76,
207,Bobby Engram\EngrBo00,SEA,WR,28,16,4,0,0,0,0,0,0,0,,0,51,29,400,13.79,0,40,72,54.5,,77,
208,Jake Reed\ReedJa00,MIN,WR,34,16,0,0,0,0,0,0,0,0,,0,53,27,309,11.44,1,39,68.9,52.4,,79,
209,Ron Dugans\DugaRo00,CIN,WR,24,16,3,0,0,0,0,0,0,0,,0,45,28,251,8.96,2,39,70.1,53.1,,78,
210,Marcus Robinson\RobiMa00,CHI,WR,26,5,4,0,0,0,0,0,0,0,,0,42,23,269,11.7,2,39,64.9,50.4,,80,
211,Doug Chapman\ChapDo00,MIN,RB,24,16,3,0,0,0,0,0,63,195,3.1,0,19,16,135,8.44,1,39,60.5,46,,70,
212,Chad Johnson\JohnCh01,CIN,TE,23,12,3,0,0,0,0,0,0,0,,0,60,28,329,11.75,1,39,69.9,52.9,,23,
213,Dorsey Levens\LeveDo00,GNB,RB,31,15,1,0,0,0,0,0,44,165,3.75,0,35,24,159,6.63,1,38,68.4,50.4,,71,
214,Cam Cleeland\CleeCa00,NOR,TE,26,9,7,0,0,0,0,0,0,0,,0,22,13,138,10.62,4,38,53.3,43.3,,25,
215,Boo Williams\WillBo00,NOR,TE,22,11,4,0,0,0,0,0,0,0,,0,42,20,202,10.1,3,38,61.2,48.2,,24,
216,Brandon Bennett\BennBr00,CIN,RB,28,16,1,0,0,0,0,0,50,232,4.64,0,26,20,150,7.5,0,38,63.7,47.2,,72,
217,Troy Edwards\EdwaTr00,PIT,WR,24,16,0,0,0,0,0,0,5,28,5.6,1,35,19,283,14.89,0,37,64.6,51.6,,83,
218,Karl Williams\WillKa00,TAM,WR,30,15,3,0,0,0,0,0,0,0,,0,41,24,314,13.08,1,37,68.9,52.4,,81,
219,Anthony Wright\WrigAn00,DAL,QB,25,4,3,48,98,529,5,5,17,57,3.35,0,0,0,0,,0,37,42.9,37.9,,38,
220,Jermaine Wiggins\WiggJe00,NWE,WR,26,16,6,0,0,0,0,0,0,0,,0,21,14,133,9.5,4,37,54.3,44.3,,82,
221,Shane Matthews\MattSh00,CHI,QB,31,4,3,84,129,694,5,6,4,5,1.25,0,0,0,0,,0,36,43.3,38.3,,39,
222,Leon Johnson\JohnLe00,CHI,RB,27,12,0,1,1,18,0,0,20,99,4.95,4,2,1,0,0,0,35,34.6,33.1,,73,
223,Kevin Lockett\LockKe00,WAS,WR,27,16,0,1,1,31,1,0,0,0,,0,41,22,293,13.32,0,35,59,44.5,,84,
224,Reggie Wayne\WaynRe00,IND,WR,23,13,9,0,0,0,0,0,0,0,,0,49,27,345,12.78,0,35,64.5,48,,85,
225,Jed Weaver\WeavJe00,MIA,TE,25,16,7,0,0,0,0,0,0,0,,0,25,18,215,11.94,2,34,54,41.5,,26,
226,Freddie Mitchell\MitcFr00,PHI,WR,23,15,1,0,1,0,0,0,2,-4,-2,0,43,21,283,13.48,1,34,57.9,44.4,,87,
227,JaJuan Dawson\DawsJa00,CLE,WR,24,14,0,0,0,0,0,0,0,0,,0,34,22,281,12.77,1,34,59.1,45.1,,86,
228,Greg Comella\ComeGr00,NYG,RB,26,16,13,0,0,0,0,0,4,15,3.75,0,55,39,253,6.49,1,33,73.8,50.3,,74,
229,Larry Parker\ParkLa00,KAN,WR,25,12,4,0,0,0,0,0,3,6,2,0,39,15,199,13.27,2,33,50.5,40,,89,
230,Donald Driver\DrivDo00,GNB,WR,26,13,2,0,0,0,0,0,3,38,12.67,1,19,13,167,12.85,1,33,48.5,39,,90,
231,Brian Kozlowski\KozlBr00,ATL,TE,31,16,0,0,0,0,0,0,0,0,,0,22,15,270,18,1,33,51,40.5,,27,
232,Terrence Wilkins\WilkTe00,IND,WR,26,11,4,0,0,0,0,0,0,0,,0,56,34,332,9.76,0,33,75.7,55.2,,88,
233,Tywan Mitchell\MitcTy00,ARI,TE,26,16,4,0,0,0,0,0,0,0,,0,40,25,196,7.84,2,32,59.6,44.1,,29,
234,Zeron Flemister\FlemZe00,WAS,TE,25,16,1,0,0,0,0,0,0,0,,0,29,18,196,10.89,2,32,52.6,40.6,,30,
235,Albert Connell\ConnAl00,NOR,WR,27,11,1,0,0,0,0,0,1,6,6,0,28,12,191,15.92,2,32,46.7,37.7,,91,
236,Erron Kinney\KinnEr00,TEN,TE,24,13,12,0,0,0,0,0,0,0,,0,42,25,263,10.52,1,32,60.3,44.8,,28,
237,Jim Kleinsasser\KleiJi00,MIN,RB,24,11,11,0,0,0,0,0,23,72,3.13,1,28,24,184,7.67,0,32,57.6,41.6,,76,
238,Olandis Gary\GaryOl00,DEN,RB,26,9,1,0,0,0,0,0,57,228,4,1,5,4,29,7.25,0,32,38.7,33.7,,75,
239,Chris Thomas\ThomCh00,KAN,WR,30,10,5,0,0,0,0,0,0,0,,0,38,19,247,13,1,31,52.7,40.2,,92,
240,Ty Detmer\DetmTy00,DET,QB,34,4,4,92,151,906,3,10,9,26,2.89,0,0,0,0,,0,31,42.3,37.8,,41,
241,Gus Frerotte\FrerGu00,DEN,QB,30,4,1,30,48,308,3,0,10,9,0.9,1,0,0,0,,0,31,33.2,29.2,,40,
242,Mikhael Ricks\RickMi00,KAN,TE,27,16,0,0,0,0,0,0,0,0,,0,30,18,252,14,1,31,52.2,40.2,,31,
243,Danny Farmer\FarmDa00,CIN,WR,24,12,1,0,0,0,0,0,0,0,,0,23,15,228,15.2,1,29,46.3,35.3,,94,
244,Aaron Stecker\StecAa00,TAM,RB,26,13,0,0,0,0,0,0,24,72,3,1,13,10,101,10.1,1,29,42.3,34.3,,77,
245,Larry Foster\FostLa00,DET,WR,25,13,5,0,0,0,0,0,2,6,3,0,47,22,283,12.86,0,29,53.4,38.9,,93,
246,Terrell Fletcher\FletTe00,SDG,RB,28,13,0,0,0,0,0,0,29,107,3.69,0,29,23,184,8,0,29,57.6,39.6,,78,
247,Ron Dixon\DixoRo00,NYG,WR,25,15,0,0,0,0,0,0,1,0,0,0,21,8,227,28.38,1,29,38.7,30.7,,95,
248,Patrick Hape\HapePa00,DEN,TE,27,15,8,0,0,0,0,0,2,0,0,0,19,15,96,6.4,3,28,42.6,35.1,,32,
249,Robert Wilson\WilsRo01,NOR,WR,27,15,1,0,0,0,0,0,0,0,,0,38,21,277,13.19,0,28,51.7,38.2,,96,
250,Jon Ritchie\RitcJo00,OAK,RB,27,15,10,0,0,0,0,0,0,0,,0,27,19,154,8.11,2,27,49.4,36.9,,79,
251,Scotty Anderson\AndeSc00,DET,WR,22,9,4,0,0,0,0,0,0,0,,0,34,12,211,17.58,1,27,42.1,33.1,,98,
252,Cecil Martin\MartCe00,PHI,RB,26,16,15,0,0,0,0,0,9,27,3,0,34,24,124,5.17,2,27,54.1,39.1,,80,
253,James Williams\WillJa01,SEA,WR,23,6,2,0,0,0,0,0,0,0,,0,17,12,212,17.67,1,27,41.7,32.2,,97,
254,Neil O'Donnell\ODonNe00,TEN,QB,35,5,1,42,76,496,2,2,6,28,4.67,0,0,0,0,,0,27,31.1,27.6,,42,
255,O.J. Santiago\SantO.00,CLE,TE,27,14,12,0,0,0,0,0,0,0,,0,27,17,153,9,2,27,47.3,35.8,,33,
256,Todd Heap\HeapTo00,BAL,TE,21,12,6,0,0,0,0,0,0,0,,0,23,16,206,12.88,1,27,45.1,33.6,,36,
257,Fred Baxter\BaxtFr00,CHI,TE,30,14,14,0,0,0,0,0,0,0,,0,44,22,148,6.73,2,27,51.8,37.8,,35,
258,Christian Fauria\FaurCh00,SEA,TE,30,16,11,0,0,0,0,0,0,0,,0,40,21,188,8.95,1,27,49.8,35.3,,34,
259,Terry Glenn\GlenTe00,NWE,WR,27,4,1,0,0,0,0,0,0,0,,0,24,14,204,14.57,1,26,43.4,33.4,,99,
260,Brad Hoover\HoovBr00,CAR,RB,25,16,7,0,0,0,0,0,17,71,4.18,0,47,26,185,7.12,0,26,54.1,37.6,,81,
261,Jackie Harris\HarrJa00,DAL,TE,33,13,12,0,0,0,0,0,0,0,,0,25,15,141,9.4,2,26,44.1,33.6,,37,
262,J.R. Redmond\RedmJ.00,NWE,RB,24,12,0,0,0,0,0,0,35,119,3.4,0,21,13,132,10.15,0,25,44.1,31.6,,82,
263,Walter Rasby\RasbWa00,WAS,TE,29,16,11,0,0,0,0,0,0,0,,0,27,10,128,12.8,2,25,37.8,29.8,,38,
264,Bert Emanuel\EmanBe00,2TM,WR,31,8,5,0,0,0,0,0,0,0,,0,45,21,246,11.71,0,25,48.6,35.1,,100,
265,Ben Gay\GayxBe00,CLE,RB,21,16,0,0,0,0,0,0,51,172,3.37,1,7,4,11,2.75,0,24,29.3,22.3,,83,
266,Nick Goings\GoinNi00,CAR,RB,23,13,2,0,0,0,0,0,66,197,2.98,0,9,8,39,4.88,0,24,34.1,26.6,,84,
267,Dennis Northcutt\NortDe00,CLE,WR,24,11,7,0,0,0,0,0,3,26,8.67,0,35,18,211,11.72,0,24,43.2,29.7,,101,
268,Fred Beasley\BeasFr00,SFO,WR,27,15,12,0,0,0,0,0,23,73,3.17,1,28,16,99,6.19,0,23,38.7,30.2,,104,
269,Dedric Ward\WardDe00,MIA,WR,27,13,1,0,0,0,0,0,2,21,10.5,0,40,21,209,9.95,0,23,46.5,32.5,,106,
270,Darrin Chiaverini\ChiaDa00,DAL,WR,24,16,0,0,0,0,0,0,1,3,3,0,32,10,107,10.7,2,23,36,28,,105,
271,T.J. Houshmandzadeh\HousTJ00,CIN,WR,24,12,1,0,0,0,0,0,0,0,,0,42,21,228,10.86,0,23,45.3,30.3,,107,
272,Trevor Insley\InslTr00,IND,WR,24,11,0,0,0,0,0,0,0,0,,0,21,14,165,11.79,1,23,39.5,29.5,,108,
273,Clint Stoerner\StoeCl00,DAL,QB,24,4,2,26,49,314,3,5,9,27,3,1,0,0,0,,0,23,30.8,27.3,,43,
274,Jerry Porter\PortJe00,OAK,WR,23,15,1,0,0,0,0,0,2,13,6.5,0,37,19,220,11.58,0,23,45.3,32.8,,103,
275,Sean Dawkins\DawkSe00,JAX,WR,30,16,3,0,0,0,0,0,0,0,,0,49,20,234,11.7,0,23,45.9,32.4,,102,
276,Drew Bledsoe\BledDr00,NWE,QB,29,2,2,40,66,400,2,2,5,18,3.6,0,0,0,0,,0,22,26.3,22.8,,44,
277,Desmond Howard\HowaDe00,DET,WR,31,14,1,0,0,0,0,0,5,25,5,0,14,10,133,13.3,1,22,34.3,25.8,,110,
278,Trevor Gaylor\GaylTr00,SDG,WR,24,7,3,0,0,0,0,0,0,0,,0,34,14,217,15.5,0,22,38.7,28.7,,111,
279,D'Wayne Bates\BateDW00,CHI,WR,26,11,1,0,0,0,0,0,0,0,,0,14,9,160,17.78,1,22,34,26.5,,109,
280,Itula Mili\MiliIt00,SEA,TE,28,16,5,0,0,0,0,0,0,0,,0,12,8,98,12.25,2,22,29.8,25.8,,39,
281,Mike Green\GreeMi00,TEN,RB,25,16,1,0,2,0,0,2,15,71,4.73,1,13,12,64,5.33,1,22,35,28.5,,85,
282,Kris Mangum\MangKr00,CAR,RB,28,16,10,0,0,0,0,0,0,0,,0,27,15,89,5.93,2,21,35.9,28.4,,86,
283,Jonathan Quinn\QuinJo00,JAX,QB,26,6,1,32,61,361,1,1,8,42,5.25,0,0,0,0,,0,21,22.6,17.6,,45,
284,Tony McGee\McGeTo00,CIN,TE,30,11,9,0,0,0,0,0,0,0,,0,30,14,148,10.57,1,21,37.8,27.8,,41,
285,Dan Campbell\CampDa00,NYG,TE,25,16,12,0,0,0,0,0,0,0,,0,25,13,148,11.38,1,21,36.8,27.3,,40,
286,Harold Morrow\MorrHa00,MIN,RB,28,16,2,0,0,0,0,0,12,67,5.58,0,18,13,142,10.92,0,21,36.4,26.4,,87,
287,David Martin\MartDa00,GNB,TE,22,14,1,0,0,0,0,0,0,0,,0,20,13,144,11.08,1,20,36.4,26.9,,42,
288,Damon Jones\JoneDa00,JAX,TE,27,7,4,0,0,0,0,0,0,0,,0,13,8,140,17.5,1,20,30.5,23,,43,
289,Terry Hardy\HardTe00,ARI,TE,25,8,6,0,0,0,0,0,0,0,,0,22,11,79,7.18,2,20,30.4,24.4,,44,
290,Kevin Swayne\SwayKe00,NYJ,WR,26,15,2,0,0,0,0,0,0,0,,0,36,13,203,15.62,0,20,36.3,26.8,,112,
291,Reggie Germany\GermRe00,BUF,WR,23,16,1,0,0,0,0,0,0,0,,0,21,12,203,16.92,0,20,35.3,26.3,,113,
292,Steve Smith\SmitSt01,CAR,WR,22,15,1,0,0,0,0,0,4,43,10.75,0,20,10,154,15.4,0,20,46.7,34.7,,114,
293,Dameane Douglas\DougDa00,PHI,WR,25,16,0,0,0,0,0,0,0,0,,0,8,5,77,15.4,2,20,24.7,22.2,,115,
294,Mack Strong\StroMa00,SEA,RB,30,16,13,0,0,0,0,0,17,55,3.24,0,29,17,141,8.29,0,20,39.6,28.1,,89,
295,William Henderson\HendWi00,GNB,RB,30,16,8,0,0,0,0,0,6,11,1.83,0,28,21,193,9.19,0,20,44.4,30.9,,88,
296,Rob Konrad\KonrRo00,MIA,RB,25,12,9,0,0,0,0,0,5,22,4.4,1,13,5,52,10.4,1,19,24.4,21.9,,90,
297,Mike Sellers\SellMi00,CLE,WR,26,9,7,0,0,0,0,0,0,0,,0,13,7,73,10.43,2,19,26.3,22.8,,116,
298,Reidel Anthony\AnthRe00,TAM,WR,25,13,4,0,0,0,0,0,3,22,7.33,0,34,13,162,12.46,0,18,33.9,23.9,,117,
299,Lorenzo Neal\NealLo00,CIN,RB,31,16,10,0,0,0,0,0,5,10,2,0,27,19,101,5.32,1,17,39.1,26.6,,92,
300,Donnell Bennett\BennDo00,WAS,RB,29,16,14,0,0,0,0,0,10,39,3.9,0,25,15,112,7.47,0,17,34.6,23.6,,91,
301,Joel Makovicka\MakoJo00,ARI,TE,26,16,14,0,0,0,0,0,1,19,19,0,28,16,95,5.94,1,17,32.9,24.4,,45,
302,Charles Johnson\JohnCh00,NWE,WR,29,14,2,0,0,0,0,0,0,0,,0,24,14,111,7.93,1,17,34.1,24.1,,119,
303,Reggie Swinton\SwinRe00,DAL,WR,26,15,1,0,0,0,0,0,1,-4,-4,0,16,7,117,16.71,1,17,31.3,22.8,,118,
304,Ryan Leaf\LeafRy00,DAL,QB,25,4,3,45,88,494,1,3,4,-7,-1.75,0,0,0,0,,0,17,21.1,16.1,,46,
305,Jeff Robinson\RobiJe00,STL,TE,31,16,6,0,0,0,0,0,0,0,,0,13,11,108,9.82,1,17,30.8,22.3,,46,
306,Terrelle Smith\SmitTe00,NOR,RB,23,14,9,0,0,0,0,0,5,8,1.6,0,8,4,30,7.5,2,16,19.3,16.8,,93,
307,Mike Lucky\LuckMi00,DAL,TE,26,16,5,0,0,0,0,0,0,0,,0,21,13,96,7.38,1,16,28.6,22.1,,47,
308,Jerame Tuman\TumaJe00,PIT,TE,25,16,7,0,0,0,0,0,0,0,,0,19,7,96,13.71,1,16,22.6,19.1,,48,
309,Rodney Thomas\ThomRo00,ATL,RB,28,12,0,0,0,0,0,0,37,126,3.41,0,3,2,26,13,0,15,20.2,16.2,,95,
310,Andre King\KingAn00,CLE,WR,28,7,0,0,0,0,0,0,0,0,,0,17,11,149,13.55,0,15,28.4,19.4,,121,
311,Ed McCaffrey\McCaEd00,DEN,WR,33,1,1,0,0,0,0,0,0,0,,0,7,6,94,15.67,1,15,21.4,18.4,,120,
312,Jeremy Brigham\BrigJe00,OAK,TE,26,14,3,0,0,0,0,0,0,0,,0,17,12,85,7.08,1,15,26.5,20.5,,49,
313,Drew Brees\BreeDr00,SDG,QB,22,1,0,15,27,221,1,0,2,18,9,0,0,0,0,,0,15,13.6,12.6,,49,
314,Spergon Wynn\WynnSp00,MIN,QB,23,3,2,48,98,418,1,6,8,61,7.63,0,0,0,0,,0,15,22.3,17.8,,48,
315,Tommy Maddox\MaddTo00,PIT,QB,30,3,0,7,9,154,1,1,6,9,1.5,1,0,0,0,,0,15,15.6,15.1,,47,
316,Reuben Droughns\DrouRe00,DET,RB,23,9,3,0,0,0,0,0,30,72,2.4,0,5,4,21,5.25,1,15,19.3,17.3,,94,
317,Daimon Shelton\ShelDa00,CHI,RB,29,16,9,0,0,0,0,0,0,0,,0,18,12,76,6.33,1,14,24.6,17.6,,100,
318,Sam Gash\GashSa00,BAL,RB,32,16,4,0,0,0,0,0,2,-1,-0.5,0,14,9,80,8.89,1,14,22.9,18.4,,98,
319,Travis Prentice\PrenTr00,MIN,RB,25,14,0,0,0,0,0,0,14,13,0.93,2,1,1,10,10,0,14,14.8,13.8,,97,
320,R.J. Bowers\BoweRJ00,PIT,RB,27,3,0,0,0,0,0,0,18,84,4.67,1,1,1,0,0,0,14,15.4,14.9,,96,
321,Chris Hetherington\HethCh00,CAR,RB,29,16,1,0,0,0,0,0,5,12,2.4,0,35,23,124,5.39,0,14,39.6,25.1,,99,
322,Reggie Kelly\KellRe00,ATL,TE,24,14,13,0,0,0,0,0,0,0,,0,29,16,142,8.88,0,14,33.2,22.2,,50,
323,Kent Graham\GrahKe00,WAS,QB,33,3,0,13,19,131,2,0,7,-7,-1,0,0,0,0,,0,13,11.5,10.5,,50,
324,Marcellus Rivers\RiveMa00,NYG,TE,23,16,0,0,0,0,0,0,0,0,,0,5,3,11,3.67,2,13,16.1,14.6,,51,
325,Bryan Johnson\JohnBr01,WAS,RB,23,16,1,0,0,0,0,0,0,0,,0,11,9,129,14.33,0,13,24.9,17.4,,104,
326,Marco Battaglia\BattMa00,2TM,TE,28,11,1,0,0,0,0,0,0,0,,0,24,14,127,9.07,0,13,29.2,18.7,,52,
327,Fred Taylor\TaylFr00,JAX,RB,25,2,2,0,0,0,0,0,30,116,3.87,0,3,2,13,6.5,0,13,17.4,12.9,,103,
328,Brian Mitchell\MitcBr00,PHI,RB,33,16,0,0,0,0,0,0,7,9,1.29,0,8,6,122,20.33,0,13,26.6,19.1,,102,
329,Patrick Pass\PassPa00,NWE,RB,24,16,0,0,0,0,0,0,1,7,7,0,10,6,66,11,1,13,19.3,16.3,,101,
330,Jeremy McDaniel\McDaJe00,BUF,WR,25,7,0,0,0,0,0,0,0,0,,0,14,11,129,11.73,0,13,26.9,18.4,,124,
331,Chris Cole\ColeCh00,DEN,WR,24,16,2,0,0,0,0,0,0,0,,0,19,9,128,14.22,0,13,23.8,15.3,,125,
332,Frank Murphy\MurpFr00,TAM,WR,24,11,0,0,0,0,0,0,0,0,,0,17,8,71,8.88,1,13,20.1,15.1,,123,
333,Patrick Jeffers\JeffPa00,CAR,WR,28,9,0,0,0,0,0,0,0,0,,0,33,14,127,9.07,0,13,29.7,19.7,,126,
334,Jeff Ogden\OgdeJe00,MIA,WR,26,16,0,0,0,0,0,0,0,0,,0,8,6,73,12.17,1,13,17.8,13.3,,122,
335,Justin Swift\SwifJu00,SFO,WR,26,16,2,0,0,0,0,0,0,0,,0,11,11,66,6,1,13,23.6,18.1,,127,
336,A.J. Feeley\FeelA.00,PHI,QB,24,1,0,10,14,143,2,1,0,0,,0,0,0,0,,0,12,12.7,12.7,,51,
337,Rickey Dudley\DudlRi00,CLE,TE,29,4,4,0,0,0,0,0,0,0,,0,16,9,115,12.78,0,12,23.5,16,,53,
338,Patrick Johnson\JohnPa00,BAL,WR,25,4,0,0,0,0,0,0,0,0,,0,12,5,57,11.4,1,12,16.2,13.2,,128,
339,Steve Heiden\HeidSt00,SDG,WR,25,16,10,0,0,0,0,0,0,0,,0,13,8,55,6.88,1,12,19.5,15.5,,129,
340,Randy Jordan\JordRa00,OAK,RB,31,16,0,0,0,0,0,0,13,59,4.54,0,15,9,63,7,0,12,21.2,16.7,,105,
341,Robert Holcombe\HolcRo00,STL,RB,26,16,0,0,0,0,0,0,13,42,3.23,1,1,1,14,14,0,12,12.1,11.1,,107,
342,Robert Thomas\ThomRo02,DAL,RB,27,5,5,0,0,0,0,0,6,40,6.67,0,10,5,19,3.8,1,12,16.9,14.4,,106,
343,Derrius Thompson\ThomDe00,WAS,WR,24,16,0,0,0,0,0,0,0,0,,0,6,3,52,17.33,1,11,14.2,12.7,,130,
344,Sammy Morris\MorrSa00,BUF,RB,24,16,1,0,0,0,0,0,20,72,3.6,0,9,7,36,5.14,0,11,17.3,13.3,,111,
345,Mike Cloud\ClouMi00,KAN,RB,26,15,0,0,0,0,0,0,7,54,7.71,1,0,0,0,,0,11,11.4,11.4,,109,
346,Terry Kirby\KirbTe00,OAK,RB,31,11,0,0,0,0,0,0,10,49,4.9,0,9,9,62,6.89,0,11,25.6,20.6,,110,
347,Tony Stewart\StewTo00,PHI,TE,22,3,1,0,0,0,0,0,0,0,,0,8,5,52,10.4,1,11,16.2,13.7,,55,
348,Damon Washington\WashDa00,NYG,RB,24,10,0,0,0,0,0,0,28,89,3.18,0,6,4,25,6.25,0,11,14.4,11.4,,108,
349,Jason Dunn\DunnJa00,KAN,TE,28,15,6,0,0,0,0,0,0,0,,0,13,4,54,13.5,1,11,15.4,13.4,,54,
350,Kevin Kasper\KaspKe00,DEN,WR,24,10,4,0,0,0,0,0,3,19,6.33,0,12,8,84,10.5,0,10,18.3,14.3,,133,
351,Brock Huard\HuarBr00,SEA,QB,25,1,0,9,17,127,1,0,1,11,11,0,0,0,0,,0,10,10.2,10.2,,52,
352,Scottie Montgomery\MontSc00,DEN,WR,23,8,0,0,0,0,0,0,1,5,5,0,22,11,99,9,0,10,21.4,15.9,,131,
353,Mark Bruener\BrueMa00,PIT,TE,29,9,9,0,0,0,0,0,0,0,,0,19,12,98,8.17,0,10,21.8,15.8,,56,
354,Na Brown\BrowNa00,PHI,WR,24,16,2,0,0,0,0,0,0,0,,0,17,7,95,13.57,0,10,16.5,13,,134,
355,Wane McGarity\McGaWa00,2TM,WR,25,12,1,0,0,0,0,0,0,0,,0,12,7,43,6.14,1,10,16.3,11.8,,132,
356,Justin McCareins\McCaJu00,TEN,WR,23,4,1,0,0,0,0,0,0,0,,0,3,3,88,29.33,0,9,11.8,10.3,,137,
357,James Hodgins\HodgJa00,STL,RB,24,16,11,0,0,0,0,0,2,5,2.5,0,7,4,24,6,1,9,12.9,10.9,,114,
358,Frank Moreau\MoreFr00,JAX,RB,25,3,1,0,0,0,0,0,8,27,3.38,1,0,0,0,,0,9,8.2,7.7,,116,
359,Aaron Shea\SheaAa00,CLE,TE,25,12,5,0,0,0,0,0,0,0,,0,20,14,86,6.14,0,9,22.6,15.6,,57,
360,Charles Lee\LeexCh00,GNB,WR,24,7,0,0,0,0,0,0,0,0,,0,4,3,32,10.67,1,9,12.2,10.7,,135,
361,Jameel Cook\CookJa00,TAM,RB,22,16,3,0,0,0,0,0,2,2,1,0,23,17,89,5.24,0,9,26.1,17.6,,113,
362,Dan Kreider\KreiDa00,PIT,RB,24,13,1,0,0,0,0,0,7,29,4.14,1,4,2,5,2.5,0,9,11.4,10.4,,112,
363,Travis Brown\BrowTr01,BUF,QB,24,1,0,15,33,201,1,2,1,10,10,0,0,0,0,,0,9,10.5,10,,53,
364,Paul Smith\SmitPa00,SFO,RB,23,15,0,0,0,0,0,0,4,27,6.75,1,0,0,0,,0,9,8.2,7.7,,115,
365,Chad Pennington\PennCh01,NYJ,QB,25,2,0,10,20,92,1,0,1,11,11,0,0,0,0,,0,9,8.8,8.8,,54,
366,Avion Black\BlacAv00,BUF,WR,24,14,0,0,0,0,0,0,0,0,,0,14,8,90,11.25,0,9,17,13,,136,
367,Kelly Holcomb\HolcKe00,CLE,QB,28,1,0,7,12,114,1,0,1,0,0,0,0,0,0,,0,9,8.6,8.6,,55,
368,Stephen Alexander\AlexSt00,WAS,TE,26,7,5,0,0,0,0,0,0,0,,0,23,9,85,9.44,0,9,17.5,13,,58,
369,Steve Bush\BushSt00,ARI,TE,27,9,6,0,0,0,0,0,0,0,,0,12,8,80,10,0,8,16,12,,60,
370,Ray Lucas\LucaRa00,MIA,QB,29,10,0,2,3,45,0,0,8,6,0.75,1,0,0,0,,0,8,8.4,8.4,,56,
371,Herman Moore\MoorHe00,DET,WR,32,3,1,0,0,0,0,0,0,0,,0,8,4,76,19,0,8,11.6,9.6,,138,
