Rnd,Pick,Tm,Player,Pos,Age,To,AP1,PB,St,CarAV,DrAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Tkl,Int,Sk,College/Univ,
6,195,PIT,Antonio Brown\BrowAn04,WR,22,2016,2,4,5,60,60,100,3,5,35,1,1,31,119,0,622,8281,49,13,,,Central Michigan,College Stats
6,196,DAL,Jamar Wall\WallJa99,DB,22,2010,0,0,0,0,,2,,,,,,,,,,,,,,,Texas Tech,College Stats
6,197,HOU,Trindon Holliday\HollTr00,WR,24,2014,0,0,0,4,0,33,,,,,,1,7,0,2,17,0,,,,LSU,College Stats
6,198,CAR,David Gettis\GettDa00,WR,23,2012,0,0,1,3,3,17,,,,,,3,2,0,37,508,3,3,,,Baylor,College Stats
6,199,MIN,Joe Webb\WebbJo00,WR,23,2016,0,0,0,4,4,68,88,152,853,3,5,42,272,4,8,61,0,4,,,Ala-Birmingham,College Stats
6,200,PHI,Charles Scott,RB,,,0,0,0,,,,,,,,,,,,,,,,,,LSU,College Stats
6,201,ARI,Jorrick Calvin\CalvJo99,DB,23,2010,0,0,0,1,,12,,,,,,,,,,,,,,,Troy,College Stats
6,202,CAR,Jordan Pugh\PughJo99,DB,22,2013,0,0,0,4,3,44,,,,,,,,,,,,34,2,1.0,Texas A&M,College Stats
6,203,JAX,Scotty McGee,DB,,,0,0,0,,,,,,,,,,,,,,,,,,James Madison,
6,204,CAR,Tony Pike\PikeTo00,QB,24,2010,0,0,0,0,0,1,6,12,47,0,0,,,,,,,,,,Cincinnati,College Stats
6,205,NWE,Ted Larsen\LarsTe20,C,23,2016,0,0,3,27,,99,,,,,,,,,,,,2,,,North Carolina St.,
6,206,SFO,Kyle Williams\WillKy01,WR,22,2013,0,0,0,6,6,39,,,,,,8,76,0,47,574,4,2,,,Arizona St.,College Stats
6,207,TEN,Myron Rolle,DB,,,0,0,0,,,,,,,,,,,,,,,,,,Florida St.,
7,208,NWE,Thomas Welch\WelcTh20,T,23,2013,0,0,0,2,1,27,,,,,,,,,,,,,,,Vanderbilt,College Stats
7,209,BUF,Levi Brown\BrowLe00,QB,23,2010,0,0,0,0,0,1,2,3,24,0,1,,,,,,,,,,Troy,College Stats
7,210,TAM,Cody Grimm\GrimCo99,DB,23,2012,0,0,1,6,6,23,,,,,,,,,,,,47,2,,Virginia Tech,College Stats
7,211,STL,Marquis Johnson\JohnMa99,DB,22,2011,0,0,0,0,0,5,,,,,,,,,,,,5,,,Alabama,College Stats
7,212,MIA,Chris McCoy,DE,,,0,0,0,,,,,,,,,,,,,,,,,,Middle Tenn. St.,
7,213,DET,Willie Young\YounWi99,DE,25,2016,0,0,3,17,9,92,,,,,,,,,,,,118,1,30.0,North Carolina St.,
7,214,MIN,Mickey Shuler\ShulMi01,TE,23,2015,0,0,0,0,,10,,,,,,,,,2,44,0,1,,,Penn St.,College Stats
7,215,OAK,Jeremy Ware\WareJe99,DB,24,2010,0,0,0,1,1,8,,,,,,,,,,,,1,1,,Michigan St.,College Stats
7,216,BUF,Kyle Calloway,T,,,0,0,0,,,,,,,,,,,,,,,,,,Iowa,College Stats
7,217,TAM,Dekoda Watson\WatsDe99,LB,22,2016,0,0,0,9,8,87,,,,,,,,,,,,77,1,3.0,Florida St.,College Stats
7,218,CHI,J'Marcus Webb\WebbJM20,T,22,2016,0,0,4,25,18,79,,,,,,,,,,,,1,,,West Texas A&M,
7,219,WAS,Terrence Austin\AustTe00,WR,22,2011,0,0,0,1,1,18,,,,,,,,,15,184,0,2,,,UCLA,College Stats
7,220,PHI,Jamar Chaney\ChanJa98,LB,23,2014,0,0,1,13,12,54,,,,,,,,,,,,114,3,1.0,Mississippi St.,College Stats
7,221,NYG,Matt Dodge\DodgMa99,P,23,2010,0,0,0,2,2,16,,,,,,1,0,0,,,,,,,East Carolina,College Stats
7,222,TEN,Marc Mariani\MariMa00,WR,23,2016,0,1,0,5,3,68,,,,,,1,4,0,27,324,0,1,,,Montana,
7,223,CAR,R.J. Stanford\StanR.00,DB,22,2014,0,0,0,4,1,46,,,,,,,,,,,,39,2,,Utah,
7,224,SFO,Phillip Adams\AdamPh00,DB,22,2015,0,0,0,10,1,78,,,,,,,,,,,,99,5,,South Carolina St.,
7,225,DEN,Syd'Quan Thompson\ThomSy99,DB,23,2010,0,0,0,1,1,13,,,,,,,,,,,,12,2,,California,College Stats
7,226,STL,George Selvie\SelvGe99,DE,23,2015,0,0,2,17,2,80,,,,,,,,,,,,105,,14.0,South Florida,College Stats
7,227,HOU,Dorin Dickerson\DickDo00,WR,22,2013,0,0,0,1,0,24,,,,,,1,-8,0,11,151,0,,,,Pittsburgh,
7,228,CIN,Reggie Stephens\StepRe22,C,23,2012,0,0,0,0,,,,,,,,,,,,,,,,,Iowa St.,
7,229,WAS,Eric Cook,C,,,0,0,0,,,,,,,,,,,,,,,,,,New Mexico,
7,230,GNB,C.J. Wilson\WilsC.98,DE,23,2016,0,0,0,14,9,82,,,,,,,,,,,,82,,7.5,East Carolina,College Stats
7,231,WAS,Selvish Capers\CapeSe20,T,24,2012,0,0,0,0,,3,,,,,,,,,,,,,,,West Virginia,College Stats
7,232,DEN,Jammie Kirlew\KirlJa99,DE,23,2011,0,0,0,0,,1,,,,,,,,,,,,,,,Indiana,College Stats
7,233,ARI,Jim Dray\DrayJi00,TE,23,2016,0,0,3,4,2,91,,,,,,,,,56,605,3,1,,,Stanford,College Stats
7,234,DAL,Sean Lissemore\LissSe99,DT,23,2015,0,0,0,14,4,69,,,,,,,,,,,,78,1,6.5,William & Mary,
7,235,SDG,Dedrick Epps\EppsDe00,TE,22,2012,0,0,0,0,,6,,,,,,,,,1,9,0,,,,Miami (FL),College Stats
7,236,SEA,Dexter Davis\DaviDe99,LB,23,2012,0,0,0,1,1,16,,,,,,,,,,,,10,,1.0,Arizona St.,College Stats
7,237,MIN,Ryan D'Imperio\DImpRy00,RB,23,2011,0,0,0,0,0,12,,,,,,,,,2,7,0,,,,Rutgers,
7,238,IND,Ricardo Mathews\MathRi99,DT,23,2016,0,0,0,11,5,94,,,,,,,,,,,,66,,5.0,Cincinnati,College Stats
7,239,NOR,Sean Canfield\CanfSe00,QB,24,,0,0,0,,,,,,,,,,,,,,,,,,Oregon St.,
7,240,IND,Kavell Conner\ConnKa99,LB,23,2015,0,0,3,20,15,78,,,,,,,,,,,,198,,2.0,Clemson,College Stats
7,241,TEN,David Howard,DT,,,0,0,0,,,,,,,,,,,,,,,,,,Brown,
7,242,PIT,Doug Worthington\WortDo99,DT,23,2015,0,0,0,0,,8,,,,,,,,,,,,2,,,Ohio St.,
7,243,PHI,Jeff Owens\OwenJe20,DT,23,2010,0,0,0,0,0,1,,,,,,,,,,,,,,,Georgia,College Stats
7,244,PHI,Kurt Coleman\ColeKu99,DB,22,2016,0,0,4,22,13,102,,,,,,,,,,,,301,21,1.0,Ohio St.,College Stats
7,245,SEA,Jameson Konz\KonzJa00,TE,24,2011,0,0,0,0,0,1,,,,,,,,,,,,,,,Kent St.,
7,246,IND,Ray Fisher,DB,,,0,0,0,,,,,,,,,,,,,,,,,,Indiana,College Stats
7,247,NWE,Brandon Deaderick\DeadBr99,DE,23,2014,0,0,0,9,8,60,,,,,,,,,,,,43,,5.5,Alabama,College Stats
7,248,NWE,Kade Weston,DT,,,0,0,0,,,,,,,,,,,,,,,,,,Georgia,College Stats
7,249,CAR,Robert McClain\McClRo98,DB,22,2016,0,0,0,9,1,78,,,,,,,,,,,,181,4,2.5,Connecticut,College Stats
7,250,NWE,Zac Robinson\RobiZa00,QB,24,2012,0,0,0,0,,,,,,,,,,,,,,,,,Oklahoma St.,
7,251,OAK,Stevie Brown\BrowSt99,DB,23,2014,0,0,1,10,1,55,,,,,,,,,,,,98,8,1.0,Michigan,College Stats
7,252,MIA,Austin Spitler\SpitAu99,LB,23,2013,0,0,0,5,5,55,,,,,,,,,,,,11,,,Ohio St.,College Stats
7,253,TAM,Erik Lorig\LoriEr99,DE,23,2014,0,0,1,1,1,66,,,,,,3,4,0,39,220,2,3,,,Stanford,College Stats
7,254,STL,Josh Hull\HullJo99,LB,23,2013,0,0,0,3,2,39,,,,,,,,,,,,11,,,Penn St.,College Stats
7,255,DET,Tim Toone\ToonTi00,WR,25,2012,0,0,0,0,,,,,,,,,,,,,,,,,Weber St.,
