Rk,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,FantPt,DKPt,FDPt,VBD,PosRank,OvRank
184,Sammy Morris\MorrSa00,NWE,RB,30,6,2,0,0,0,0,0,85,384,4.52,3,8,6,35,5.83,0,60,68.9,62.9,,54,
185,Josh Reed\ReedJo01,BUF,WR,27,15,9,0,0,0,0,0,4,10,2.5,0,88,51,578,11.33,0,59,112.8,84.3,,72,
186,Chris Baker\BakeCh00,NYJ,TE,28,15,15,0,0,0,0,0,0,0,,0,61,41,409,9.98,3,59,102.4,78.4,,19,
187,Jake Delhomme\DelhJa00,CAR,QB,32,3,3,55,86,624,8,1,6,26,4.33,0,0,0,0,,0,58,61.1,57.6,,40,
188,Musa Smith\SmitMu00,BAL,RB,25,16,1,0,0,0,0,0,75,264,3.52,2,34,27,192,7.11,0,58,90.1,70.1,,55,
189,T.J. Duckett\DuckT.00,DET,RB,26,12,1,0,0,0,0,0,65,335,5.15,3,7,4,54,13.5,0,57,63.4,57.9,,57,
190,Alex Smith\SmitAl02,TAM,TE,25,14,14,0,0,0,0,0,0,0,,0,53,32,385,12.03,3,57,91.5,72.5,,20,
191,Jason Wright\WrigJa01,CLE,RB,25,16,1,0,0,0,0,0,60,277,4.62,1,37,24,233,9.71,0,57,86.5,68,,56,
192,Drew Bennett\BennDr00,STL,WR,29,14,1,0,0,0,0,0,0,0,,0,73,33,375,11.36,3,56,91,71,,75,
193,Matt Jones\JoneMa00,JAX,WR,24,12,0,0,0,0,0,0,0,0,,0,50,24,317,13.21,4,56,82.7,67.7,,74,
194,Todd Collins\CollTo00,WAS,QB,36,4,3,67,105,888,5,0,8,1,0.13,0,0,0,0,,0,56,56.6,51.6,,41,
195,D.J. Hackett\HackD.00,SEA,WR,26,6,6,0,0,0,0,0,0,0,,0,47,32,384,12,3,56,91.4,72.4,,73,
196,Pierre Thomas\ThomPi00,NOR,RB,23,12,1,0,0,0,0,0,52,252,4.85,1,23,17,151,8.88,1,54,83.3,68.8,,58,
197,Leonard Pope\PopeLe00,ARI,TE,24,13,11,0,0,0,0,0,0,0,,0,34,23,238,10.35,5,54,79.3,64.3,,21,
198,Ted Ginn\GinnTe00,MIA,WR,22,16,9,0,0,0,0,0,4,3,0.75,0,71,34,420,12.35,2,54,95.8,74.3,,76,
199,Jeff King\KingJe00,CAR,TE,24,16,16,0,0,0,0,0,0,0,,0,80,46,406,8.83,2,53,100.6,73.6,,23,
200,Trent Dilfer\DilfTr00,SFO,QB,35,7,6,113,219,1166,7,12,10,25,2.5,0,0,0,0,,0,53,64.1,57.1,,42,
201,Greg Olsen\OlseGr00,CHI,TE,22,14,4,0,0,0,0,0,0,0,,0,66,39,391,10.03,2,53,95.1,72.6,,22,
202,Mark Clayton\ClayMa01,BAL,WR,25,16,12,0,1,0,0,0,0,0,,0,89,48,531,11.06,0,53,104.1,77.1,,77,
203,Leonard Weaver\WeavLe00,SEA,RB,25,16,4,0,0,0,0,0,33,146,4.42,1,52,39,313,8.03,0,52,96.9,71.4,,59,
204,Samkon Gado\GadoSa00,2TM,RB,25,8,2,0,0,0,0,0,53,150,2.83,4,13,12,106,8.83,0,52,69.1,56.6,,61,
205,DeShawn Wynn\WynnDe00,GNB,RB,24,7,4,0,0,0,0,0,50,203,4.06,4,14,9,73,8.11,0,52,63.6,56.1,,60,
206,Derek Hagan\HagaDe00,MIA,WR,23,16,1,0,0,0,0,0,0,0,,0,59,29,373,12.86,2,51,83.3,65.8,,78,
207,Devard Darling\DarlDe00,BAL,WR,25,16,1,0,0,0,0,0,0,0,,0,39,18,326,18.11,3,51,71.6,59.6,,79,
208,Marcedes Lewis\LewiMa00,JAX,TE,23,16,16,0,0,0,0,0,0,0,,0,57,37,391,10.57,2,51,91.1,69.6,,24,
209,Laurent Robinson\RobiLa01,ATL,WR,22,15,6,0,0,0,0,0,0,0,,0,74,37,437,11.81,1,50,89.2,67.2,,81,
210,Ahman Green\GreeAh00,HOU,RB,30,6,5,0,0,0,0,0,70,260,3.71,2,18,14,123,8.79,0,50,70.3,57.3,,62,
211,Eric Johnson\JohnEr00,NOR,WR,28,14,12,0,0,0,0,0,0,0,,0,63,48,378,7.88,2,50,100.3,72.8,,80,
212,Trent Green\GreeTr00,MIA,QB,37,5,5,85,141,987,5,7,7,32,4.57,0,0,0,0,,0,49,57.7,53.7,,44,
213,Brad Smith\SmitBr01,NYJ,QB,24,16,9,0,1,0,0,0,12,45,3.75,0,67,32,325,10.16,2,49,83.5,64,,43,
214,Fred Jackson\JackFr02,BUF,RB,26,8,1,0,0,0,0,0,58,300,5.17,0,30,22,190,8.64,0,49,77,60,,63,
215,Lance Moore\MoorLa00,NOR,WR,24,16,4,0,0,0,0,0,2,7,3.5,1,50,32,302,9.44,2,49,82.9,62.9,,83,
216,Roscoe Parrish\ParrRo00,BUF,WR,25,16,3,0,0,0,0,0,3,19,6.33,1,58,35,352,10.06,1,49,92.6,71.6,,82,
217,Brian Leonard\LeonBr00,STL,RB,23,16,7,0,0,0,0,0,86,303,3.52,0,39,30,183,6.1,0,49,84.6,63.6,,64,
218,Michael Pittman\PittMi00,TAM,RB,32,10,3,0,0,0,0,0,68,286,4.21,0,39,26,191,7.35,0,48,79.2,59.7,,65,
219,Vinny Testaverde\TestVi00,CAR,QB,44,7,6,94,172,952,5,6,9,22,2.44,0,0,0,0,,0,48,55.8,51.3,,45,
220,Bo Scaife\ScaiBo00,TEN,TE,26,16,15,0,0,0,0,0,0,0,,0,78,46,421,9.15,1,48,96.1,69.1,,25,
221,Ruvell Martin\MartRu00,GNB,WR,25,15,5,0,0,0,0,0,0,0,,0,28,16,242,15.13,4,48,66.7,55.2,,84,
222,Steve McNair\McNaSt00,BAL,QB,34,6,6,133,205,1113,2,4,10,32,3.2,0,0,0,0,,0,48,50.7,43.7,,46,
223,Gus Frerotte\FrerGu00,STL,QB,36,8,3,94,167,1014,7,12,6,3,0.5,0,0,0,0,,0,47,60.4,55.9,,47,
224,Chris Henry\HenrCh00,CIN,WR,24,8,2,0,0,0,0,0,0,0,,0,38,21,343,16.33,2,46,70.3,56.8,,85,
225,Michael Bennett\BennMi00,2TM,RB,29,14,1,0,0,0,0,0,61,241,3.95,1,22,15,101,6.73,1,46,66.2,51.7,,66,
226,Brandon Jackson\JackBr00,GNB,RB,22,11,3,0,0,0,0,0,75,267,3.56,1,22,16,130,8.13,0,46,67.7,53.7,,68,
227,Greg Jones\JoneGr01,JAX,RB,26,16,11,0,0,0,0,0,42,119,2.83,2,19,11,99,9,2,46,59.8,51.3,,67,
228,Billy Miller\MillBi00,NOR,TE,30,16,6,0,0,0,0,0,0,0,,0,38,27,328,12.15,2,45,74.8,58.3,,26,
229,Greg Lewis\LewiGr01,PHI,WR,27,15,1,0,1,0,0,0,0,0,,0,23,13,265,20.38,3,45,59.5,49,,88,
230,Alex Smith\SmitAl03,SFO,QB,23,7,7,94,193,914,2,4,13,89,6.85,0,0,0,0,,0,45,49.5,43.5,,48,
231,Shaun Hill\HillSh00,SFO,QB,27,3,2,54,79,501,5,1,12,14,1.17,1,0,0,0,,0,45,47.9,43.4,,49,
232,Jerheme Urban\UrbaJe00,ARI,WR,27,10,2,0,0,0,0,0,0,0,,0,38,22,329,14.95,2,45,69.9,55.9,,87,
233,Robert Ferguson\FergRo00,MIN,WR,28,15,8,0,0,0,0,0,0,0,,0,61,32,391,12.22,1,45,80.1,61.1,,86,
234,Dominic Rhodes\RhodDo00,OAK,RB,28,10,2,0,0,0,0,0,75,302,4.03,1,18,11,70,6.36,0,43,56.2,46.7,,69,
235,Darius Walker\WalkDa00,HOU,RB,22,4,2,0,0,0,0,0,58,264,4.55,1,15,13,81,6.23,0,43,58.5,49,,71,
236,Jerramy Stevens\StevJe00,TAM,WR,28,14,3,0,0,0,0,0,0,0,,0,21,18,189,10.5,4,43,63.9,51.9,,89,
237,Robert Royal\RoyaRo00,BUF,RB,28,16,15,0,0,0,0,0,0,0,,0,38,25,248,9.92,3,43,69.8,53.3,,70,
238,David Martin\MartDa00,MIA,TE,28,15,15,0,0,0,0,0,0,0,,0,51,34,303,8.91,2,42,79.3,59.3,,28,
239,Ben Utecht\UtecBe00,IND,TE,26,14,13,0,0,0,0,0,0,0,,0,37,31,364,11.74,1,42,75.4,55.9,,27,
240,Samie Parker\ParkSa00,KAN,WR,26,15,7,0,0,0,0,0,1,2,2,0,41,24,298,12.42,2,42,68.5,53,,90,
241,Marcus Pollard\PollMa00,SEA,TE,35,14,10,0,0,0,0,0,0,0,,0,35,28,273,9.75,2,41,70.3,53.3,,29,
242,Andre Hall\HallAn01,DEN,RB,25,10,1,0,0,0,0,0,44,216,4.91,2,2,2,69,34.5,0,41,45,40.5,,73,
243,Devin Hester\HestDe99,CHI,WR,25,16,0,0,0,0,0,0,7,-10,-1.43,0,38,20,299,14.95,2,41,96.4,79.9,,91,
244,Brandon Jones\JoneBr02,TEN,WR,25,9,2,0,0,0,0,0,2,37,18.5,0,34,21,248,11.81,2,41,64,50,,92,
245,Cadillac Williams\WillCa02,TAM,RB,25,4,4,0,0,0,0,0,54,208,3.85,3,5,3,17,5.67,0,41,45.5,40,,72,
246,Jason Avant\AvanJa00,PHI,WR,24,15,5,0,0,0,0,0,1,1,1,0,33,23,267,11.61,2,39,64.8,50.3,,93,
247,Michael Turner\TurnMi00,SDG,RB,25,16,0,0,0,0,0,0,71,316,4.45,1,7,4,16,4,0,39,45.7,40.2,,74,
248,Jeff Webb\WebbJe00,KAN,WR,25,16,2,0,0,0,0,0,1,5,5,0,57,28,313,11.18,1,38,67.8,49.8,,94,
249,Visanthe Shiancoe\ShiaVi00,MIN,TE,27,16,15,0,0,0,0,0,0,0,,0,43,27,323,11.96,1,38,67.8,50.8,,30,
250,Mike Sellers\SellMi00,WAS,RB,32,14,12,0,0,0,0,0,26,78,3,2,24,17,117,6.88,1,38,57,45,,76,
251,J.J. Arrington\ArriJ.00,ARI,RB,24,16,0,0,0,0,0,0,26,78,3,0,39,29,241,8.31,1,38,69.9,52.4,,75,
252,Sam Hurd\HurdSa00,DAL,WR,22,16,2,0,0,0,0,0,0,0,,0,37,19,314,16.53,1,37,59.4,46.9,,95,
253,Troy Smith\SmitTr02,BAL,QB,23,4,2,40,76,452,2,0,12,54,4.5,1,0,0,0,,0,37,39,34.5,,50,
254,Daniel Graham\GrahDa00,DEN,TE,29,15,15,0,0,0,0,0,0,0,,0,33,24,246,10.25,2,37,63.6,48.6,,31,
255,Lorenzo Booker\BookLo00,MIA,RB,23,7,1,0,0,0,0,0,28,125,4.46,0,36,28,237,8.46,0,36,70.2,50.2,,77,
256,Justin Peelle\PeelJu00,MIA,WR,28,16,10,0,0,0,0,0,0,0,,0,47,29,228,7.86,2,35,66.8,49.3,,96,
257,Eric Moulds\MoulEr00,TEN,WR,34,16,8,0,0,0,0,0,0,0,,0,52,32,342,10.69,0,34,69.2,50.2,,97,
258,Heath Evans\EvanHe00,NWE,RB,29,16,1,0,0,0,0,0,34,121,3.56,3,6,4,43,10.75,0,34,41.4,36.4,,78,
259,A.J. Feeley\FeelA.00,PHI,QB,30,3,2,59,103,681,5,8,7,23,3.29,0,0,0,0,,0,34,44,40.5,,51,
260,Michael Gaines\GainMi00,BUF,TE,27,15,14,0,0,0,0,0,0,0,,0,35,25,215,8.6,2,34,61.5,46,,32,
261,David Carr\CarrDa00,CAR,QB,28,6,4,73,136,635,3,5,17,59,3.47,0,0,0,0,,0,33,40.8,37.3,,52,
262,Troy Williamson\WillTr01,MIN,WR,24,11,8,0,0,0,0,0,2,29,14.5,0,39,18,240,13.33,1,33,53.9,41.9,,99,
263,Keary Colbert\ColbKe00,CAR,WR,25,12,8,0,0,0,0,0,0,0,,0,69,32,332,10.38,0,33,67.7,48.2,,98,
264,Darren Sproles\SproDa00,SDG,RB,24,15,0,0,0,0,0,0,37,164,4.43,2,12,10,31,3.1,0,32,56,47.5,,79,
265,Keenan McCardell\McCaKe00,WAS,WR,37,10,1,0,0,0,0,0,0,0,,0,31,22,256,11.64,1,32,56.6,42.6,,102,
266,Michael Clayton\ClayMi00,TAM,WR,25,14,4,0,0,0,0,0,5,22,4.4,0,40,22,301,13.68,0,32,56.8,42.3,,101,
267,Cedrick Wilson\WilsCe00,PIT,WR,29,16,1,0,0,0,0,0,2,37,18.5,0,30,18,207,11.5,1,32,53.4,41.4,,100,
268,Matt Moore\MoorMa01,CAR,QB,23,9,3,63,111,730,3,5,3,5,1.67,0,0,0,0,,0,32,38.7,34.7,,53,
269,Tatum Bell\BellTa00,DET,RB,26,5,5,0,0,0,0,0,44,182,4.14,1,21,14,63,4.5,0,31,47,36.5,,81,
270,Quinn Sypniewski\SypnQu00,BAL,TE,25,15,9,0,0,0,0,0,0,0,,0,52,34,246,7.24,1,31,67.1,46.6,,34,
271,Bubba Franks\FranBu00,GNB,TE,29,8,1,0,0,0,0,0,0,0,,0,32,18,132,7.33,3,31,52.2,40.2,,33,
272,Koren Robinson\RobiKo00,GNB,WR,27,9,1,0,0,0,0,0,1,5,5,0,34,21,241,11.48,1,31,54.6,41.1,,104,
273,Marvin Harrison\HarrMa00,IND,WR,35,5,5,0,0,0,0,0,0,0,,0,32,20,247,12.35,1,31,53.7,40.7,,103,
274,Vernand Morency\MoreVe00,GNB,RB,27,13,0,0,0,0,0,0,29,108,3.72,0,39,30,199,6.63,0,31,66.2,44.7,,80,
275,John Beck\BeckJo00,MIA,QB,26,5,4,60,107,559,1,3,9,12,1.33,1,0,0,0,,0,30,32.1,25.6,,55,
276,Joe Horn\HornJo00,ATL,WR,35,12,12,0,0,0,0,0,0,0,,0,52,27,243,9,1,30,60.3,43.8,,105,
277,Todd Heap\HeapTo00,BAL,TE,27,6,6,0,0,0,0,0,0,0,,0,34,23,239,10.39,1,30,55.9,41.4,,35,
278,L.J. Smith\SmitL.00,PHI,TE,27,10,9,0,0,0,0,0,0,0,,0,43,22,236,10.73,1,30,54.1,39.6,,36,
279,Matt Leinart\LeinMa00,ARI,QB,24,5,5,60,112,647,2,4,11,42,3.82,0,0,0,0,,0,30,37.1,34.1,,54,
280,Chris Henry\HenrCh01,TEN,RB,22,7,0,0,0,0,0,0,31,119,3.84,2,7,6,53,8.83,0,29,38.2,32.2,,82,
281,Vonta Leach\LeacVo00,HOU,RB,26,16,12,0,0,0,0,0,2,2,1,1,33,25,108,4.32,2,29,56,39.5,,83,
282,Demetrius Williams\WillDe03,BAL,WR,24,9,4,0,0,0,0,0,0,0,,0,47,20,290,14.5,0,29,52,39,,106,
283,Kyle Orton\OrtoKy00,CHI,QB,25,3,3,43,80,478,3,2,5,-1,-0.2,0,0,0,0,,0,29,33,29,,56,
284,Cecil Sapp\SappCe00,DEN,RB,29,16,8,0,0,0,0,0,18,59,3.28,2,20,14,51,3.64,1,29,43,36,,84,
285,Greg Camarillo\CamaGr00,MIA,WR,25,15,0,0,0,0,0,0,0,0,,0,10,8,160,20,2,28,39,32,,108,
286,Javon Walker\WalkJa00,DEN,WR,29,8,5,0,0,0,0,0,2,-3,-1.5,0,50,26,287,11.04,0,28,57.4,41.4,,107,
287,Kelly Holcomb\HolcKe00,MIN,QB,34,3,3,42,83,515,2,1,0,0,,0,0,0,0,,0,27,30.1,26.6,,57,
288,Will Heller\HellWi00,SEA,TE,26,16,6,0,0,0,0,0,0,0,,0,26,13,82,6.31,3,26,39.2,32.7,,37,
289,Ahmad Bradshaw\BradAh00,NYG,RB,21,12,0,0,0,0,0,0,23,190,8.26,1,5,2,12,6,0,26,30.2,25.2,,86,
290,Maurice Hicks\HickMa00,SFO,RB,29,16,0,0,0,0,0,0,21,117,5.57,1,16,14,86,6.14,0,26,41.8,30.3,,85,
291,Craig Davis\DaviCr00,SDG,WR,22,13,1,0,0,0,0,0,3,9,3,0,34,20,188,9.4,1,26,48.2,34.7,,109,
292,Lawrence Vickers\VickLa00,CLE,RB,24,16,14,0,0,0,0,0,15,43,2.87,0,24,13,91,7,2,25,38.4,31.9,,87,
293,Terrance Copper\CoppTe00,NOR,WR,25,15,1,0,0,0,0,0,0,0,,0,21,15,126,8.4,2,25,42.6,32.1,,110,
294,Justin Griffith\GrifJu00,OAK,RB,27,16,11,0,0,0,0,0,7,27,3.86,0,36,26,165,6.35,1,25,54.2,38.2,,88,
295,Kris Wilson\WilsKr00,KAN,TE,26,16,12,0,0,0,0,0,3,7,2.33,0,50,24,180,7.5,1,25,50.7,34.7,,39,
296,Sean McHugh\McHuSe00,DET,TE,25,15,12,0,0,0,0,0,0,0,,0,29,17,252,14.82,0,25,45.2,33.7,,38,
297,Kevin Boss\BossKe00,NYG,TE,23,13,2,0,0,0,0,0,0,0,,0,14,9,118,13.11,2,24,35.8,28.3,,40,
298,Anthony Thomas\ThomAn01,BUF,RB,30,10,2,0,0,0,0,0,36,89,2.47,0,20,15,95,6.33,1,24,39.4,31.9,,89,
299,Brent Celek\CeleBr00,PHI,TE,22,16,4,0,0,0,0,0,0,0,,0,22,16,178,11.13,1,24,42.8,31.8,,41,
300,Ben Obomanu\ObomBe00,SEA,WR,24,13,0,0,0,0,0,0,0,0,,0,29,12,180,15,1,24,39,30,,111,
301,Tim Dwight\DwigTi00,OAK,WR,32,6,1,0,0,0,0,0,2,12,6,0,15,6,98,16.33,2,23,28,24,,113,
302,Dante Rosario\RosaDa00,CAR,TE,23,16,2,0,0,0,0,0,0,0,,0,7,6,108,18,2,23,31.8,25.8,,43,
303,James Thrash\ThraJa00,WAS,WR,32,12,4,0,0,0,0,0,0,0,,0,18,9,107,11.89,2,23,34.2,26.2,,115,
304,Sinorice Moss\MossSi00,NYG,WR,24,13,2,0,0,0,0,0,1,4,4,0,37,21,225,10.71,0,23,46.4,32.4,,114,
305,Justin McCareins\McCaJu00,NYJ,WR,29,16,6,0,0,0,0,0,0,0,,0,46,19,232,12.21,0,23,45.2,32.7,,112,
306,Delanie Walker\WalkHu00,SFO,TE,23,16,10,0,0,0,0,0,0,0,,0,42,21,174,8.29,1,23,47.4,33.9,,42,
307,Mike Karney\KarnMi00,NOR,RB,26,16,9,0,0,0,0,0,11,17,1.55,2,19,13,78,6,0,22,34.5,28,,91,
308,Kyle Eckel\EckeKy00,NWE,RB,26,12,0,0,0,0,0,0,33,90,2.73,2,1,1,6,6,0,22,22.6,22.1,,90,
309,Antonio Chatman\ChatAn00,CIN,WR,28,13,1,0,0,0,0,0,1,5,5,0,29,19,149,7.84,1,21,43.4,30.9,,116,
310,Glenn Holt\HoltGl00,CIN,WR,23,16,0,0,0,0,0,0,2,2,1,0,24,16,143,8.94,1,21,44,31.5,,117,
311,Matt Spaeth\SpaeMa00,PIT,TE,24,14,5,0,0,0,0,0,0,0,,0,6,5,34,6.8,3,21,26.4,23.9,,44,
312,Seneca Wallace\WallSe00,SEA,QB,27,10,0,19,28,215,2,1,4,17,4.25,0,3,2,47,23.5,0,21,23.5,22,,59,
313,Brooks Bollinger\BollBr00,MIN,QB,28,5,1,33,50,391,1,1,5,18,3.6,0,0,0,0,,0,21,24.9,21.4,,58,
314,Kerry Collins\CollKe00,TEN,QB,35,6,1,50,82,531,0,0,3,-3,-1,0,0,0,0,,0,21,23.4,19.9,,60,
315,Reggie Kelly\KellRe00,CIN,TE,30,15,15,0,0,0,0,0,0,0,,0,27,20,211,10.55,0,21,44.1,31.1,,45,
316,De Dorsey\DorsDe00,CIN,RB,23,12,2,0,0,0,0,0,21,183,8.71,0,6,4,19,4.75,0,20,27.2,22.2,,93,
317,Hank Baskett\BaskHa00,PHI,WR,25,16,0,0,0,0,0,0,0,0,,0,22,16,142,8.88,1,20,39.2,28.2,,118,
318,Anthony Fasano\FasaAn00,DAL,TE,23,16,5,0,0,0,0,0,0,0,,0,21,14,143,10.21,1,20,37.3,27.3,,46,
319,Tony Curtis\CurtTo00,DAL,TE,24,16,0,0,0,0,0,0,0,0,,0,3,3,18,6,3,20,22.8,21.3,,47,
320,Garrett Wolfe\WolfGa00,CHI,RB,23,13,0,0,0,0,0,0,31,85,2.74,0,13,9,117,13,0,20,31.7,23.7,,92,
321,John Broussard\BrouJo00,JAX,WR,24,8,0,0,0,0,0,0,0,0,,0,12,4,126,31.5,1,19,25.6,20.6,,120,
322,Michael Robinson\RobiMi00,SFO,RB,24,15,1,0,0,0,0,0,26,121,4.65,0,13,11,73,6.64,0,19,32.9,23.9,,94,
323,David Anderson\AndeDa01,HOU,WR,24,8,0,0,0,0,0,0,0,0,,0,17,12,131,10.92,1,19,33.6,24.1,,119,
324,Kyle Brady\BradKy00,NWE,TE,35,14,9,0,0,0,0,0,0,0,,0,16,9,70,7.78,2,19,28,23.5,,49,
325,Ben Patrick\PatrBe00,ARI,TE,23,8,3,0,0,0,0,0,0,0,,0,12,7,73,10.43,2,19,26.3,22.8,,48,
326,B.J. Askew\AskeB.00,TAM,RB,27,13,9,0,0,0,0,0,0,0,,0,21,18,175,9.72,0,18,38.5,26.5,,95,
327,Joel Dreessen\DreeJo00,HOU,TE,25,13,0,0,0,0,0,0,0,0,,0,6,4,55,13.75,2,18,21.5,19.5,,51,
328,George Wrighster\WrigGe00,JAX,TE,26,11,6,0,0,0,0,0,0,0,,0,24,17,123,7.24,1,18,38.3,26.8,,50,
329,Glenn Martinez\MartGl00,DEN,WR,26,12,1,0,0,0,0,0,0,0,,0,24,14,175,12.5,0,18,39,27.5,,122,
330,Tim Carter\CartTi00,CLE,WR,28,16,0,0,0,0,0,0,0,0,,0,22,8,117,14.63,1,18,28.7,21.7,,121,
331,Aveion Cason\CasoAv00,DET,RB,28,12,0,0,0,0,0,0,11,38,3.45,0,16,14,129,9.21,0,17,32.7,21.7,,97,
332,JaMarcus Russell\RussJa00,OAK,QB,22,4,1,36,66,373,2,4,5,4,0.8,0,0,0,0,,0,17,22.3,17.3,,61,
333,Matt Schobel\SchoMa00,PHI,TE,29,15,6,0,0,0,0,0,0,0,,0,21,11,108,9.82,1,17,30.8,22.3,,52,
334,Rashied Davis\DaviRa00,CHI,WR,28,16,1,0,0,0,0,0,0,0,,0,32,17,165,9.71,0,17,36.5,25,,123,
335,Priest Holmes\HolmPr00,KAN,RB,34,4,2,0,0,0,0,0,46,137,2.98,0,10,5,17,3.4,0,17,25.4,19.9,,96,
336,John Madsen\MadsJo00,OAK,WR,24,16,3,0,0,0,0,0,0,0,,0,12,8,102,12.75,1,16,27.2,20.2,,124,
337,Mewelde Moore\MoorMe00,MIN,RB,25,12,0,0,1,0,0,0,20,113,5.65,0,8,6,48,8,0,16,24.6,18.1,,98,
338,Bryan Fletcher\FletBr00,IND,TE,28,15,3,0,0,0,0,0,0,0,,0,27,18,143,7.94,0,16,37.3,25.3,,53,
339,Christian Fauria\FaurCh00,CAR,TE,36,15,4,0,0,0,0,0,0,0,,0,6,5,39,7.8,2,16,20.9,18.4,,54,
340,Todd Yoder\YodeTo00,WAS,TE,29,15,1,0,0,0,0,0,0,0,,0,12,7,97,13.86,1,16,22.7,19.2,,55,
341,Troy Walters\WaltTr00,DET,WR,31,13,0,0,0,0,0,0,0,0,,0,10,9,101,11.22,1,16,27.6,19.6,,125,
342,Jerome Harrison\HarrJe00,CLE,RB,24,8,0,0,0,0,0,0,23,142,6.17,0,2,2,19,9.5,0,16,21.1,17.1,,99,
343,Aaron Rodgers\RodgAa00,GNB,QB,24,2,0,20,28,218,1,0,7,29,4.14,0,0,0,0,,0,16,15.6,15.6,,62,
344,Jacoby Jones\JoneJa03,HOU,WR,23,14,3,0,0,0,0,0,3,-1,-0.33,0,24,15,149,9.93,0,15,31.8,20.3,,126,
345,Maurice Stovall\StovMa00,TAM,WR,22,15,1,0,0,0,0,0,0,0,,0,13,10,86,8.6,1,15,24.6,19.6,,127,
346,Antonio Pittman\PittAn00,STL,RB,22,11,0,0,0,0,0,0,38,139,3.66,0,9,3,15,5,0,15,21.4,16.9,,101,
347,Casey Fitzsimmons\FitzCa00,DET,TE,27,16,5,0,0,0,0,0,0,0,,0,10,8,85,10.63,1,15,28.5,24.5,,56,
348,Travis Minor\MinoTr00,STL,RB,28,14,0,0,0,0,0,0,17,68,4,0,17,12,86,7.17,0,15,27.4,21.4,,100,
349,Brandon Manumaleuna\ManuBr00,SDG,WR,27,16,12,0,0,0,0,0,0,0,,0,15,10,86,8.6,1,15,24.6,19.6,,128,
350,Greg Estandia\EstaGr01,JAX,TE,25,10,0,0,0,0,0,0,0,0,,0,16,9,136,15.11,0,14,25.6,18.1,,60,
351,Anthony Becht\BechAn00,TAM,TE,30,16,2,0,0,0,0,0,0,0,,0,7,5,20,4,2,14,19,16.5,,58,
352,Sean Morey\MoreSe00,ARI,WR,31,15,0,0,0,0,0,0,1,13,13,0,17,8,131,16.38,0,14,25.4,18.4,,129,
353,Reche Caldwell\CaldRe00,WAS,WR,28,8,1,0,0,0,0,0,0,0,,0,22,15,141,9.4,0,14,32.1,21.6,,130,
354,Richard Angulo\AnguRi00,JAX,TE,27,5,0,0,0,0,0,0,0,0,,0,9,8,81,10.13,1,14,22.1,18.1,,57,
355,Clifton Dawson\DawsCl00,2TM,RB,24,13,0,0,0,0,0,0,30,64,2.13,1,9,2,15,7.5,0,14,15.9,14.9,,102,
356,Ben Hartsock\HartBe00,TEN,TE,27,16,9,0,0,0,0,0,0,0,,0,19,12,138,11.5,0,14,28.8,19.8,,59,
357,Marcel Shipp\ShipMa00,ARI,RB,29,16,0,0,0,0,0,0,15,41,2.73,1,15,4,25,6.25,0,13,16.6,14.6,,106,
358,Tim Rattay\RattTi00,ARI,QB,30,4,0,15,27,164,3,3,2,5,2.5,0,0,0,0,,0,13,15.1,14.1,,64,
359,Patrick Ramsey\RamsPa00,DEN,QB,28,2,0,29,48,262,1,1,2,6,3,0,0,0,0,,0,13,13.1,12.1,,63,
360,Mark Bradley\BradMa00,CHI,WR,25,15,0,0,0,0,0,0,0,0,,0,17,6,71,11.83,1,13,19.1,16.1,,131,
361,Patrick Cobbs\CobbPa00,MIA,RB,24,14,0,0,0,0,0,0,15,47,3.13,1,6,2,20,10,0,13,14.7,13.7,,105,
362,Brandon Middleton\MiddBr00,DET,WR,26,5,0,0,0,0,0,0,0,0,,0,10,8,70,8.75,1,13,21,17,,133,
363,Aundrae Allison\AlliAu00,MIN,WR,21,11,0,0,0,0,0,0,2,3,1.5,0,19,8,122,15.25,0,13,28.5,20.5,,134,
364,Le'Ron McClain\McClLe00,BAL,RB,23,16,11,0,0,0,0,0,8,18,2.25,0,13,9,55,6.11,1,13,21.8,16.8,,103,
365,Cory Ross\RossCo00,BAL,RB,25,6,0,0,0,0,0,0,12,72,6,1,0,0,0,,0,13,12.2,11.2,,104,
366,Craphonso Thorpe\ThorCr00,IND,WR,24,5,0,0,0,0,0,0,0,0,,0,20,12,70,5.83,1,13,25,19,,132,
367,Byron Leftwich\LeftBy00,ATL,QB,27,3,2,32,58,279,1,2,6,7,1.17,0,0,0,0,,0,12,10.9,7.9,,65,
368,Daniel Coats\CoatDa00,CIN,TE,23,15,3,0,0,0,0,0,0,0,,0,16,12,122,10.17,0,12,27.2,18.2,,61,
369,Ashley Lelie\LeliAs00,SFO,WR,27,15,3,0,0,0,0,0,0,0,,0,27,10,115,11.5,0,12,24,15.5,,137,
370,Josh Cribbs\CribJo01,CLE,WR,24,16,2,0,0,0,0,0,9,61,6.78,0,5,3,37,12.33,0,12,30.3,26.3,,136,
371,Adam Jennings\JennAd00,ATL,WR,25,16,2,0,0,0,0,0,0,0,,0,6,6,62,10.33,1,12,17.7,14.2,,135,
372,Lorenzo Neal\NealLo00,SDG,RB,37,13,8,0,0,0,0,0,13,32,2.46,0,11,8,23,2.88,1,12,19,14.5,,109,
