Rnd,Pick,Tm,Player,Pos,Age,To,AP1,PB,St,CarAV,DrAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Tkl,Int,Sk,College/Univ,
1,24,TEN,Chris Johnson\JohnCh04,RB,23,2016,1,3,7,70,63,126,0,1,0,0,0,2118,9537,55,302,2212,9,8,,,East Carolina,College Stats
1,25,DAL,Mike Jenkins\JenkMi99,DB,23,2015,0,1,4,27,21,101,,,,,,,,,,,,218,10,,South Florida,College Stats
1,26,HOU,Duane Brown\BrowDu20,T,23,2016,1,3,9,62,62,130,,,,,,,,,,,,6,,,Virginia Tech,College Stats
1,27,SDG,Antoine Cason\CasoAn99,DB,22,2014,0,0,4,27,20,110,,,,,,,,,,,,302,16,,Arizona,College Stats
1,28,SEA,Lawrence Jackson\JackLa98,DE,23,2012,0,0,2,14,10,69,,,,,,,,,,,,97,,19.5,USC,College Stats
1,29,SFO,Kentwan Balmer\BalmKe99,DT,21,2012,0,0,1,7,2,46,,,,,,,,,,,,39,,,North Carolina,College Stats
1,30,NYJ,Dustin Keller\KellDu00,TE,24,2012,0,0,3,22,22,72,,,,,,1,7,0,241,2876,17,7,,,Purdue,College Stats
1,31,NYG,Kenny Phillips\PhilKe99,DB,21,2015,0,0,2,16,15,59,,,,,,,,,,,,208,8,,Miami (FL),College Stats
2,32,MIA,Phillip Merling\MerlPh99,DE,23,2013,0,0,0,6,6,53,,,,,,,,,,,,53,1,3.5,Clemson,College Stats
2,33,STL,Donnie Avery\AverDo00,WR,24,2014,0,0,4,21,8,77,,,,,,20,114,1,218,2861,14,5,,,Houston,College Stats
2,34,WAS,Devin Thomas\ThomDe02,WR,21,2011,0,0,1,4,4,55,,,,,,6,51,1,43,482,3,1,,,Michigan St.,College Stats
2,35,KAN,Brandon Flowers\FlowBr99,DB,22,2016,0,1,8,38,32,119,,,,,,,,,,,,429,21,3.0,Virginia Tech,College Stats
2,36,GNB,Jordy Nelson\NelsJo00,WR,23,2016,0,1,5,56,56,119,,,,,,,,,482,7146,61,6,,,Kansas St.,College Stats
2,37,ATL,Curtis Lofton\LoftCu99,LB,22,2015,0,0,8,51,28,128,,,,,,,,,,,,667,3,8.0,Oklahoma,College Stats
2,38,SEA,John Carlson\CarlJo00,TE,24,2014,0,0,5,16,11,90,,,,,,,,,210,2256,15,14,,,Notre Dame,College Stats
2,39,SFO,Chilo Rachal\RachCh20,G,22,2012,0,0,3,22,18,64,,,,,,,,,,,,3,,,USC,
2,40,NOR,Tracy Porter\PortTr99,DB,22,2016,0,0,6,26,15,96,,,,,,,,,,,,305,13,2.5,Indiana,College Stats
2,41,BUF,James Hardy\HardJa00,WR,22,2009,0,0,0,1,1,16,,,,,,,,,10,96,2,1,,,Indiana,College Stats
2,42,DEN,Eddie Royal\RoyaEd00,WR,22,2016,0,0,6,33,19,116,0,1,0,0,0,35,275,0,408,4357,28,9,,,Virginia Tech,College Stats
2,43,MIN,Tyrell Johnson\JohnTy99,DB,23,2012,0,0,1,12,12,53,,,,,,,,,,,,89,2,,Arkansas St.,College Stats
2,44,CHI,Matt Forte\FortMa00,RB,22,2016,0,2,9,75,75,134,0,1,0,0,0,2253,9415,52,517,4379,20,21,,,Tulane,College Stats
2,45,DET,Jordon Dizon\DizoJo99,LB,22,2009,0,0,0,2,2,28,,,,,,,,,,,,24,,1.0,Colorado,College Stats
2,46,CIN,Jerome Simpson\SimpJe00,WR,22,2015,0,0,3,17,7,62,,,,,,1,2,0,150,2058,9,4,,,Coastal Carolina,
2,47,PHI,Trevor Laws\LawsTr99,DT,23,2012,0,0,0,7,7,56,,,,,,,,,,,,45,1,5.0,Notre Dame,College Stats
2,48,WAS,Fred Davis\DaviFr01,TE,22,2013,0,0,3,14,14,72,,,,,,2,-2,0,162,2043,13,4,,,USC,College Stats
2,49,PHI,DeSean Jackson\JackDe00,WR,21,2016,0,3,9,60,51,125,0,1,0,0,1,61,380,3,491,8671,46,13,,,California,College Stats
2,50,ARI,Calais Campbell\CampCa99,DE,22,2016,0,2,8,61,61,136,,,,,,,,,,,,371,3,54.5,Miami (FL),College Stats
2,51,WAS,Malcolm Kelly\KellMa01,WR,21,2009,0,0,1,3,3,21,,,,,,,,,28,365,0,,,,Oklahoma,College Stats
2,52,JAX,Quentin Groves\GrovQu99,DE,24,2014,0,0,1,19,4,100,,,,,,,,,,,,127,2,9.5,Auburn,College Stats
2,53,PIT,Limas Sweed\SweeLi00,WR,23,2009,0,0,0,1,1,20,,,,,,,,,7,69,0,2,,,Texas,College Stats
2,54,TEN,Jason Jones\JoneJa99,DE,22,2016,0,0,4,29,15,107,,,,,,,,,,,,155,,30.5,East. Michigan,College Stats
2,55,BAL,Ray Rice\RiceRa00,RB,21,2013,0,3,5,64,64,92,1,2,1,1,0,1430,6180,37,369,3034,6,5,,,Rutgers,College Stats
2,56,GNB,Brian Brohm\BrohBr00,QB,23,2010,0,0,0,0,,3,27,52,252,0,5,3,-3,0,,,,,,,Louisville,College Stats
2,57,MIA,Chad Henne\HennCh01,QB,23,2016,0,0,3,27,17,65,1159,1954,12931,58,63,117,360,3,1,-6,0,2,,,Michigan,College Stats
2,58,TAM,Dexter Jackson\JackDe01,WR,22,2008,0,0,0,0,0,7,,,,,,,,,,,,1,,,Appalachian St.,
2,59,IND,Mike Pollak\PollMi20,T,23,2014,0,0,2,27,22,81,,,,,,,,,,,,2,,,Arizona St.,
2,60,GNB,Patrick Lee\LeexPa99,DB,24,2012,0,0,0,4,2,47,,,,,,,,,,,,50,1,,Auburn,College Stats
2,61,DAL,Martellus Bennett\BennMa00,TE,21,2016,0,1,6,28,4,133,,,,,,2,10,0,398,4235,28,7,,,Texas A&M,College Stats
2,62,NWE,Terrence Wheatley\WheaTe99,DB,23,2010,0,0,0,1,1,12,,,,,,,,,,,,3,,,Colorado,College Stats
2,63,NYG,Terrell Thomas\ThomTe99,DB,23,2013,0,0,2,17,17,60,,,,,,,,,,,,235,12,3.0,USC,College Stats
3,64,DET,Kevin Smith\SmitKe02,RB,21,2012,0,0,2,19,19,54,,,,,,598,2346,17,123,1082,5,7,,,Central Florida,College Stats
3,65,STL,John Greco\GrecJo20,T,23,2016,0,0,5,21,2,111,,,,,,,,,,,,3,,,Toledo,College Stats
3,66,MIA,Kendall Langford\LangKe98,DE,22,2016,0,0,7,42,21,135,,,,,,,,,,,,208,,22.5,Hampton,
3,67,CAR,Charles Godfrey\GodfCh99,DB,22,2015,0,0,5,28,28,95,,,,,,,,,,,,291,11,3.0,Iowa,College Stats
3,68,ATL,Chevis Jackson\JackCh99,DB,22,2010,0,0,0,4,4,33,,,,,,,,,,,,51,1,1.0,LSU,College Stats
3,69,SDG,Jacob Hester\HestJa00,FB,23,2012,0,0,1,6,6,65,,,,,,111,400,3,56,315,3,3,,,LSU,College Stats
3,70,CHI,Earl Bennett\BennEa00,WR,21,2013,0,0,1,19,19,78,,,,,,2,9,0,185,2277,12,5,,,Vanderbilt,College Stats
3,71,BAL,Tavares Gooden\GoodTa99,LB,23,2013,0,0,1,9,7,58,,,,,,,,,,,,46,,,Miami (FL),College Stats
3,72,BUF,Chris Ellis\ElliCh99,DE,23,2010,0,0,0,2,2,15,,,,,,,,,,,,6,,1.0,Virginia Tech,College Stats
3,73,KAN,Jamaal Charles\CharJa00,RB,21,2016,2,4,4,63,63,103,,,,,,1332,7260,43,285,2457,20,12,,,Texas,College Stats
3,74,CAR,Dan Connor\ConnDa99,LB,22,2013,0,0,2,11,8,62,,,,,,,,,,,,125,,1.0,Penn St.,College Stats
3,75,SFO,Reggie Smith\SmitRe99,DB,22,2011,0,0,0,6,6,45,,,,,,,,,,,,60,2,,Oklahoma,College Stats
3,76,KAN,Brad Cottam\CottBr00,TE,23,2009,0,0,0,2,2,24,,,,,,,,,16,183,0,,,,Tennessee,College Stats
3,77,CIN,Pat Sims\SimsPa99,DT,22,2016,0,0,2,23,15,114,,,,,,,,,,,,157,1,8.0,Auburn,College Stats
3,78,NWE,Shawn Crable\CrabSh99,LB,23,2010,0,0,0,0,0,6,,,,,,,,,,,,2,,0.5,Michigan,College Stats
3,79,HOU,Antwaun Molden\MoldAn99,DB,23,2012,0,0,0,4,2,51,,,,,,,,,,,,23,2,,East. Kentucky,
3,80,PHI,Bryan Smith\SmitBr96,LB,24,2009,0,0,0,1,,6,,,,,,,,,,,,3,,,McNeese St.,
3,81,ARI,Early Doucet\DoucEa00,WR,22,2012,0,0,0,10,10,54,,,,,,4,14,0,139,1491,7,4,,,LSU,College Stats
3,82,KAN,DaJuan Morgan\MorgDa98,DB,22,2010,0,0,0,3,3,30,,,,,,,,,,,,30,,,North Carolina St.,College Stats
3,83,TAM,Jeremy Zuttah\ZuttJe20,G,22,2016,0,0,8,41,30,129,,,,,,,,,0,1,0,8,,,Rutgers,College Stats
3,84,ATL,Harry Douglas\DougHa00,WR,24,2016,0,0,2,30,28,114,,,,,,18,65,1,304,3704,10,6,,,Louisville,College Stats
3,85,TEN,Craig Stevens\StevCr00,TE,24,2015,0,0,5,5,5,109,,,,,,,,,60,724,6,2,,,California,College Stats
3,86,BAL,Tom Zbikowski\ZbikTo99,DB,23,2012,0,0,1,11,7,64,,,,,,,,,,,,70,3,2.0,Notre Dame,College Stats
3,87,DET,Andre Fluellen\FlueAn99,DT,23,2015,0,0,0,8,8,81,,,,,,,,,,,,44,,4.5,Florida St.,College Stats
3,88,PIT,Bruce Davis\DaviBr99,LB,23,2011,0,0,0,0,0,15,,,,,,,,,,,,4,,,UCLA,College Stats
3,89,HOU,Steve Slaton\SlatSt00,RB,22,2011,0,0,2,20,20,45,,,,,,442,1896,13,100,808,5,3,,,West Virginia,College Stats
3,90,CHI,Marcus Harrison\HarrMa98,DT,24,2010,0,0,1,6,6,37,,,,,,,,,,,,43,,3.0,Arkansas,College Stats
3,91,GNB,Jermichael Finley\FinlJe00,TE,21,2013,0,0,3,27,27,70,,,,,,,,,223,2785,20,4,,,Texas,College Stats
3,92,DET,Cliff Avril\AvriCl99,LB,22,2016,0,0,7,43,24,134,,,,,,,,,,,,213,1,73.0,Purdue,College Stats
3,93,IND,Philip Wheeler\WheePh99,LB,23,2016,0,0,3,28,10,131,,,,,,,,,,,,344,,6.5,Georgia Tech,College Stats
3,94,NWE,Kevin O'Connell\OConKe00,QB,23,2008,0,0,0,0,0,2,4,6,23,0,0,3,-6,0,,,,,,,San Diego St.,College Stats
3,95,NYG,Mario Manningham\MannMa01,WR,22,2013,0,0,4,23,18,67,,,,,,5,54,0,211,2849,19,6,,,Michigan,College Stats
3,96,WAS,Chad Rinehart\RineCh20,T,23,2014,0,0,2,22,2,58,,,,,,,,,,,,2,,,Northern Iowa,
3,97,CIN,Andre Caldwell\CaldAn00,WR,23,2015,0,0,0,12,10,105,,,,,,12,97,0,156,1509,11,13,,,Florida,College Stats
3,98,ATL,Thomas DeCoud\DeCoTh99,DB,23,2014,0,1,6,36,33,104,,,,,,,,,,,,327,15,3.0,California,College Stats
3,99,BAL,Oniel Cousins\CousOn00,G,24,2014,0,0,0,9,4,75,,,,,,,,,,,,2,,,Texas-El Paso,College Stats
4,100,OAK,Tyvon Branch\BranTy99,DB,21,2016,0,0,4,23,22,98,,,,,,,,,,,,412,5,9.0,Connecticut,College Stats
4,101,STL,Justin King\KingJu99,DB,21,2012,0,0,1,10,9,40,,,,,,,,,,,,97,1,1.0,Penn St.,College Stats
4,102,GNB,Jeremy Thompson\ThomJe99,DE,22,2009,0,0,0,1,1,15,,,,,,,,,,,,4,,,Wake Forest,College Stats
4,103,TEN,William Hayes\HayeWi99,DE,23,2016,0,0,4,25,8,122,,,,,,,,,,,,220,1,33.5,Winston-Salem St.,
4,104,CLE,Beau Bell\BellBe99,LB,22,2008,0,0,0,0,0,5,,,,,,,,,,,,,,,UNLV,College Stats
4,105,KAN,Will Franklin\FranWi00,WR,22,2008,0,0,0,1,1,13,,,,,,,,,7,83,0,3,,,Missouri,College Stats
4,106,BAL,Marcus Smith\SmitMa01,WR,23,2010,0,0,0,0,0,21,,,,,,,,,0,0,0,9,,,New Mexico,College Stats
4,107,SFO,Cody Wallace\WallCo20,C,23,2016,0,0,1,13,0,50,,,,,,,,,,,,2,,,Texas A&M,College Stats
4,108,DEN,Kory Lichtensteiger\LichKo20,C,23,2016,0,0,4,31,1,94,,,,,,,,,,,,6,,,Bowling Green,
4,109,PHI,Mike McGlynn\McGlMi20,T,23,2015,0,0,4,29,8,83,,,,,,,,,1,1,0,2,,,Pittsburgh,
4,110,MIA,Shawn Murphy\MurpSh20,T,25,2009,0,0,0,0,,1,,,,,,,,,,,,,,,Utah St.,College Stats
4,111,CLE,Martin Rucker\RuckMa00,TE,23,2012,0,0,0,0,0,12,,,,,,,,,2,17,0,,,,Missouri,College Stats
4,112,CIN,Anthony Collins\CollAn21,T,22,2014,0,0,1,15,11,69,,,,,,,,,,,,2,,,Kansas,
4,113,NYJ,Dwight Lowery\LoweDw99,DB,22,2016,0,0,6,30,8,114,,,,,,,,,,,,303,17,5.0,San Jose St.,College Stats
4,114,BUF,Reggie Corner\CornRe99,DB,24,2011,0,0,0,8,8,55,,,,,,,,,,,,89,2,1.0,Akron,College Stats
4,115,TAM,Dre Moore\MoorDr99,DT,23,2009,0,0,0,1,1,7,,,,,,,,,,,,4,,,Maryland,College Stats
4,116,ARI,Kenny Iwebema\IwebKe99,DE,23,2010,0,0,0,2,2,31,,,,,,,,,,,,7,,2.0,Iowa,College Stats
4,117,PHI,Quintin Demps\DempQu99,DB,23,2016,0,0,3,17,2,105,,,,,,,,,,,,188,16,1.5,Texas-El Paso,College Stats
4,118,HOU,Xavier Adibi\AdibXa99,LB,23,2012,0,0,0,4,4,44,,,,,,,,,,,,42,,,Virginia Tech,College Stats
4,119,DEN,Jack Williams\WillJa96,DB,23,2009,0,0,0,2,2,22,,,,,,,,,,,,39,,,Kent St.,College Stats
4,120,CHI,Craig Steltz\StelCr99,DB,22,2013,0,0,0,6,6,77,,,,,,,,,0,0,0,73,1,1.0,LSU,College Stats
4,121,SEA,Red Bryant\BryaRe99,DT,24,2015,0,0,4,33,27,86,,,,,,,,,,,,97,2,4.5,Texas A&M,College Stats
4,122,DAL,Tashard Choice\ChoiTa00,RB,23,2013,0,0,0,13,10,88,,,,,,372,1579,10,81,574,0,6,,,Georgia Tech,College Stats
4,123,NYG,Bryan Kehl\KehlBr99,LB,24,2013,0,0,0,7,4,72,,,,,,,,,,,,63,1,1.0,BYU,College Stats
4,124,WAS,Justin Tryon\TryoJu99,DB,24,2012,0,0,0,7,3,63,,,,,,,,,,,,57,1,1.0,Arizona St.,College Stats
4,125,OAK,Arman Shields\ShieAr00,WR,23,,0,0,0,,,,,,,,,,,,,,,,,,Richmond,
4,126,TEN,Lavelle Hawkins\HawkLa00,WR,22,2013,0,0,0,7,7,56,,,,,,,,,71,771,1,3,,,California,College Stats
4,127,IND,Jacob Tamme\TammJa00,TE,23,2016,0,0,2,19,7,130,,,,,,,,,259,2570,14,17,,,Kentucky,College Stats
4,128,STL,Keenan Burton\BurtKe00,WR,23,2009,0,0,0,3,3,22,,,,,,3,8,0,38,425,1,4,,,Kentucky,College Stats
4,129,NWE,Jonathan Wilhite\WilhJo99,DB,24,2011,0,0,0,9,8,54,,,,,,,,,,,,94,4,2.0,Auburn,College Stats
4,130,PIT,Tony Hills\HillTo21,T,23,2016,0,0,0,2,0,33,,,,,,,,,,,,,,,Texas,
4,131,PHI,Jack Ikegwuonu\IkegJa99,DB,22,2009,0,0,0,0,0,1,,,,,,,,,,,,,,,Wisconsin,College Stats
4,132,BUF,Derek Fine\FineDe00,TE,25,2009,0,0,0,2,2,18,,,,,,,,,19,158,1,1,,,Kansas,College Stats
4,133,BAL,David Hale\HaleDa22,T,25,2009,0,0,0,1,1,18,,,,,,,,,,,,,,,Weber St.,
4,134,TEN,Stanford Keglar\KeglSt99,LB,23,2010,0,0,0,2,2,35,,,,,,,,,,,,2,,,Purdue,College Stats
4,135,GNB,Josh Sitton\SittJo20,T,22,2016,0,3,8,74,74,132,,,,,,,,,,,,2,,,Central Florida,
5,136,DET,Kenny Moore\MoorKe00,WR,23,2010,0,0,0,1,,14,,,,,,,,,6,59,0,,,,Wake Forest,College Stats
5,137,MIN,John David Booty,QB,,,0,0,0,,,,,,,,,,,,,,,,,,USC,
5,138,ATL,Robert James\JameRo99,LB,24,2013,0,0,0,1,1,19,,,,,,,,,,,,9,,,Arizona St.,College Stats
5,139,DEN,Ryan Torain\ToraRy00,RB,22,2012,0,0,1,5,0,22,,,,,,238,1011,6,24,148,2,3,,,Arizona St.,College Stats
5,140,KAN,Brandon Carr\CarrBr99,DB,22,2016,0,0,9,39,21,142,,,,,,,,,,,,482,15,1.0,Grand Valley St.,
5,141,CAR,Gary Barnidge\BarnGa01,TE,23,2016,0,1,3,11,3,122,,,,,,,,,168,2176,13,6,,,Louisville,College Stats
5,142,CHI,Zackary Bowman\BowmZa20,DB,23,2015,0,0,1,15,12,99,,,,,,,,,,,,178,13,,Nebraska,College Stats
5,143,DAL,Orlando Scandrick\ScanOr99,DB,21,2016,0,0,2,19,19,112,,,,,,,,,,,,315,8,11.5,Boise St.,College Stats
5,144,NOR,DeMario Pressley\PresDe99,DT,22,2011,0,0,0,1,1,8,,,,,,,,,,,,18,,,North Carolina St.,College Stats
5,145,CIN,Jason Shirley\ShirJa99,DT,23,2011,0,0,0,0,0,7,,,,,,,,,,,,4,,2.5,Fresno St.,College Stats
5,146,DET,Jerome Felton\FeltJe00,FB,22,2016,0,1,3,2,2,130,,,,,,53,177,0,48,407,0,3,,,Furman,
5,147,BUF,Alvin Bowen\BoweAl99,LB,24,2010,0,0,0,0,,2,,,,,,,,,,,,,,,Iowa St.,College Stats
5,148,DEN,Carlton Powell\PoweCa98,DT,23,2011,0,0,0,0,,3,,,,,,,,,,,,,,,Virginia Tech,College Stats
5,149,ARI,Tim Hightower\HighTi00,RB,22,2016,0,0,2,21,17,75,,,,,,741,2919,31,161,1197,2,11,,,Richmond,
5,150,GNB,Breno Giacomini\GiacBr20,T,23,2016,0,0,5,29,0,78,,,,,,,,,,,,,,,Louisville,College Stats
5,151,HOU,Frank Okam\OkamFr99,DT,22,2011,0,0,0,3,0,25,,,,,,,,,,,,28,,,Texas,College Stats
5,152,MIN,Letroy Guion\GuioLe99,DT,21,2016,0,0,4,23,13,110,,,,,,,,,,,,109,,8.5,Florida St.,College Stats
5,153,NWE,Matt Slater\SlatMa00,WR,23,2016,0,5,0,4,4,131,,,,,,2,11,0,1,46,0,34,,,UCLA,College Stats
5,154,ATL,Kroy Biermann\BierKr99,LB,23,2015,0,0,2,26,26,114,,,,,,,,,,,,184,2,23.5,Montana,
5,155,JAX,Thomas Williams\WillTh99,LB,23,2011,0,0,0,1,0,15,,,,,,,,,,,,12,,,USC,College Stats
5,156,PIT,Dennis Dixon\DixoDe00,QB,23,2012,0,0,0,2,2,4,35,59,402,1,2,10,56,1,,,,,,,Oregon,College Stats
5,157,STL,Roy Schuening\SchuRo20,G,24,2008,0,0,0,0,0,1,,,,,,,,,,,,,,,Oregon St.,College Stats
5,158,CHI,Kellen Davis\DaviKe01,TE,22,2016,0,0,2,5,5,125,,,,,,,,,53,579,13,10,,,Michigan St.,College Stats
5,159,JAX,Trae Williams\WillTr97,DB,23,,0,0,0,,,,,,,,,,,,,,,,,,South Florida,College Stats
5,160,TAM,Josh Johnson\JohnJo05,QB,22,2013,0,0,0,4,4,29,96,177,1042,5,10,44,274,0,0,0,0,2,,,San Diego,
5,161,IND,Marcus Howard\HowaMa99,LB,22,2008,0,0,0,1,1,9,,,,,,,,,,,,5,,1.5,Georgia,College Stats
5,162,NYJ,Erik Ainge\AingEr00,QB,22,,0,0,0,,,,,,,,,,,,,,,,,,Tennessee,College Stats
5,163,SEA,Owen Schmitt\SchmOw00,FB,23,2012,0,0,0,1,0,74,,,,,,11,28,0,34,218,2,3,,,West Virginia,College Stats
5,164,NOR,Carl Nicks\NickCa20,T,23,2013,1,2,4,53,49,73,,,,,,,,,,,,2,,,Nebraska,College Stats
5,165,NYG,Jonathan Goff\GoffJo99,LB,22,2010,0,0,1,9,9,37,,,,,,,,,,,,62,1,2.0,Vanderbilt,College Stats
5,166,SDG,Marcus Thomas\ThomMa01,RB,24,2008,0,0,0,0,,5,,,,,,,,,,,,,,,Texas-El Paso,College Stats
6,167,DAL,Erik Walden\WaldEr99,DE,23,2016,0,0,6,32,,127,,,,,,,,,,,,219,2,30.0,Middle Tenn. St.,
6,168,WAS,Durant Brooks\BrooDu20,P,23,2008,0,0,0,0,0,6,,,,,,,,,,,,,,,Georgia Tech,College Stats
6,169,OAK,Trevor Scott\ScotTr99,DE,24,2014,0,0,1,12,10,85,,,,,,,,,,,,69,,16.5,Buffalo,College Stats
6,170,KAN,Barry Richardson\RichBa20,T,22,2013,0,0,3,19,12,65,,,,,,,,,,,,3,,,Clemson,
6,171,NYJ,Marcus Henry\HenrMa00,WR,22,,0,0,0,,,,,,,,,,,,,,,,,,Kansas,College Stats
6,172,ATL,Thomas Brown\BrowTh01,RB,22,,0,0,0,,,,,,,,,,,,,,,,,,Georgia,College Stats
6,173,HOU,Dominique Barber\BarbDo99,DB,22,2011,0,0,0,5,5,39,,,,,,,,,,,,26,1,1.0,Minnesota,College Stats
6,174,SFO,Josh Morgan\MorgJo00,WR,23,2014,0,0,3,21,13,93,0,1,0,0,0,14,146,0,209,2558,12,2,,,Virginia Tech,College Stats
6,175,TAM,Geno Hayes\HayeGe98,LB,21,2014,0,0,5,30,19,101,,,,,,,,,,,,306,6,10.0,Florida St.,College Stats
6,176,MIA,Jalen Parmele\ParmJa00,RB,22,2014,0,0,0,1,,36,,,,,,48,187,0,7,60,0,2,,,Toledo,College Stats
6,177,CIN,Corey Lynch\LyncCo99,DB,23,2013,0,0,0,8,1,76,,,,,,1,3,0,,,,74,5,,Appalachian St.,
6,178,NOR,Taylor Mehlhaff\MehlTa99,K,23,2008,0,0,0,0,0,3,,,,,,,,,,,,,,,Wisconsin,College Stats
6,179,BUF,Xavier Omon\OmonXa00,RB,23,2009,0,0,0,0,0,7,,,,,,11,27,0,0,0,0,,,,NW Missouri St.,
6,180,WAS,Kareem Moore\MoorKa99,DB,24,2010,0,0,1,8,8,42,,,,,,,,,,,,55,2,,Nicholls St.,
6,181,CAR,Nick Hayden\HaydNi99,DT,22,2015,0,0,4,24,6,76,,,,,,,,,,,,116,,2.0,Wisconsin,College Stats
6,182,KAN,Kevin Robinson\RobiKe00,WR,23,2008,0,0,0,0,0,8,,,,,,,,,,,,,,,Utah St.,College Stats
6,183,DEN,Spencer Larsen\LarsSp99,LB,24,2013,0,0,0,3,3,63,,,,,,17,62,0,14,127,1,15,,,Arizona,College Stats
6,184,PHI,Mike Gibson\GibsMi20,T,22,2013,0,0,0,4,,36,,,,,,,,,1,-2,0,2,,,California,
6,185,ARI,Chris Harrington\HarrCh97,DE,23,2009,0,0,0,0,,6,,,,,,,,,,,,2,,,Texas A&M,College Stats
6,186,WAS,Colt Brennan\BrenCo00,QB,25,,0,0,0,,,,,,,,,,,,,,,,,,Hawaii,College Stats
6,187,MIN,John Sullivan\SullJo24,C,23,2016,0,0,6,41,41,120,,,,,,,,,,,,3,,,Notre Dame,
6,188,PIT,Mike Humpal\HumpMi99,LB,23,,0,0,0,,,,,,,,,,,,,,,,,,Iowa,College Stats
6,189,SEA,Tyler Schmitt\SchmTy99,LB,22,,0,0,0,,,,,,,,,,,,,,,,,,San Diego St.,College Stats
6,190,CLE,Ahtyba Rubin\RubiAh99,DT,22,2016,0,0,7,44,36,129,,,,,,,,,,,,252,2,15.0,Iowa St.,College Stats
6,191,CLE,Paul Hubbard\HubbPa00,WR,23,2010,0,0,0,0,,1,,,,,,,,,1,8,0,,,,Wisconsin,College Stats
6,192,SDG,DeJuan Tribble\TribDe99,DB,23,,0,0,0,,,,,,,,,,,,,,,,,,Boston Col.,College Stats
6,193,MIN,Jaymar Johnson\JohnJa01,WR,24,2011,0,0,0,0,0,7,,,,,,,,,1,9,0,,,,Jackson St.,
6,194,PIT,Ryan Mundy\MundRy00,DB,23,2014,0,0,1,16,7,96,,,,,,,,,1,33,0,184,6,2.0,West Virginia,College Stats
