Rk,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,FantPt,DKPt,FDPt,VBD,PosRank,OvRank
25,Lamar Smith\SmitLa00,MIA,RB,30,15,15,0,1,0,0,0,309,1139,3.69,14,38,31,201,6.48,2,230,265.5,242.5,78,11,25
26,Ed McCaffrey\McCaEd00,DEN,WR,32,16,16,0,0,0,0,0,0,0,,0,149,101,1317,13.04,9,188,291.7,238.2,77,9,26
27,Stephen Davis\DaviSt00,WAS,RB,26,15,15,0,0,0,0,0,332,1318,3.97,11,49,33,313,9.48,0,229,266.1,241.6,77,12,27
28,Tiki Barber\BarbTi00,NYG,RB,25,16,12,0,0,0,0,0,213,1006,4.72,8,95,70,719,10.27,1,227,298,252.5,74,13,28
29,Joe Horn\HornJo00,NOR,WR,28,16,16,0,0,0,0,0,6,10,1.67,0,151,94,1340,14.26,8,183,279.5,229,72,10,29
30,Cris Carter\CartCr00,MIN,WR,35,16,16,0,0,0,0,0,0,0,,0,161,96,1274,13.27,9,181,278.9,226.4,71,11,30
31,Tim Brown\BrowTi00,OAK,WR,34,16,16,0,0,0,0,0,3,12,4,0,133,76,1128,14.84,11,180,259,218,69,12,31
32,Elvis Grbac\GrbaEl00,KAN,QB,30,15,15,326,547,4169,28,14,30,110,3.67,1,0,0,0,,0,268,284.3,274.8,66,6,32
33,James Stewart\StewJa00,DET,RB,29,16,16,0,0,0,0,0,339,1184,3.49,10,48,32,287,8.97,1,217,253.1,229.1,65,14,33
34,Jimmy Smith\SmitJi00,JAX,WR,31,15,14,0,0,0,0,0,0,0,,0,145,91,1213,13.33,8,169,262.8,213.8,58,13,34
35,Warrick Dunn\DunnWa00,TAM,RB,25,16,14,0,0,0,0,0,248,1133,4.57,8,69,44,422,9.59,1,210,259,230.5,57,15,35
36,Amani Toomer\ToomAm00,NYG,WR,26,16,14,0,0,0,0,0,5,91,18.2,1,124,78,1094,14.03,7,167,247,204.5,56,14,36
37,Eric Moulds\MoulEr00,BUF,WR,27,16,16,0,0,0,0,0,2,24,12,0,164,94,1326,14.11,5,165,261.5,211,54,15,37
38,Shannon Sharpe\SharSh00,BAL,TE,32,16,15,0,0,0,0,0,0,0,,0,105,67,810,12.09,5,111,181,144.5,53,2,38
39,Corey Dillon\DillCo00,CIN,RB,26,16,16,0,0,0,0,0,315,1435,4.56,7,26,18,158,8.78,0,201,223.3,206.3,49,16,39
40,Freddie Jones\JoneFr00,SDG,TE,26,16,16,0,0,0,0,0,0,0,,0,126,71,766,10.79,5,107,179.1,139.1,48,3,40
41,David Boston\BostDa00,ARI,WR,22,16,16,0,0,0,0,0,3,9,3,0,133,71,1156,16.28,7,159,231.5,192,48,16,41
42,Muhsin Muhammad\MuhaMu00,CAR,WR,27,16,16,0,0,0,0,0,2,12,6,0,156,102,1183,11.6,6,156,260,205.5,45,17,42
43,Ricky Williams\WillRi00,NOR,RB,23,10,10,1,1,34,0,0,248,1000,4.03,8,55,44,409,9.3,1,196,243.3,212.3,44,17,43
44,Keenan McCardell\McCaKe00,JAX,WR,30,16,16,0,0,0,0,0,0,0,,0,140,94,1207,12.84,5,151,246.2,194.7,40,18,44
45,Jerome Bettis\BettJe00,PIT,RB,28,16,16,0,2,0,0,1,355,1341,3.78,8,19,13,97,7.46,0,190,206.3,196.3,37,18,45
46,Frank Wycheck\WychFr00,TEN,TE,29,16,16,2,2,53,1,0,0,0,,0,109,70,636,9.09,4,94,165.7,126.7,35,4,46
47,Antonio Freeman\FreeAn00,GNB,WR,28,15,15,0,0,0,0,0,2,5,2.5,0,120,62,912,14.71,9,146,210.2,175.7,35,19,47
48,Kyle Brady\BradKy00,JAX,TE,28,16,15,0,0,0,0,0,0,0,,0,94,64,729,11.39,3,93,159.9,124.9,35,5,48
49,Mark Brunell\BrunMa00,JAX,QB,30,16,16,311,512,3640,20,14,48,236,4.92,2,0,0,0,,0,235,251.7,242.2,34,7,49
50,Chad Lewis\LewiCh00,PHI,TE,29,16,16,0,0,0,0,0,0,0,,0,110,69,735,10.65,3,92,163.5,126,33,6,50
51,Wayne Chrebet\ChreWa00,NYJ,WR,27,16,16,0,0,0,0,0,3,-3,-1,0,143,69,937,13.58,8,141,213.4,175.9,31,20,51
52,Emmitt Smith\SmitEm00,DAL,RB,31,16,16,0,0,0,0,0,294,1203,4.09,9,14,11,79,7.18,0,182,193.2,181.7,30,19,52
53,Tyrone Wheatley\WheaTy00,OAK,RB,28,14,13,0,0,0,0,0,232,1046,4.51,9,34,20,156,7.8,1,180,204.2,186.2,28,20,53
54,Jamal Anderson\AndeJa00,ATL,RB,28,16,16,0,0,0,0,0,282,1024,3.63,6,58,42,382,9.1,0,179,223.6,193.6,26,21,54
55,Terry Glenn\GlenTe00,NWE,WR,26,16,16,0,0,0,0,0,4,39,9.75,0,163,79,963,12.19,6,136,218.2,175.7,25,21,55
56,Keyshawn Johnson\JohnKe00,TAM,WR,28,16,16,0,0,0,0,0,2,5,2.5,0,122,71,874,12.31,8,136,208.9,169.4,25,22,56
57,Shaun King\KingSh00,TAM,QB,23,16,16,233,428,2769,18,13,73,353,4.84,5,0,0,0,,0,222,239.1,231.1,21,8,57
58,Ike Hilliard\HillIk00,NYG,WR,24,14,14,0,0,0,0,0,3,19,6.33,0,105,55,787,14.31,8,129,186.6,156.1,18,23,58
59,Kerry Collins\CollKe00,NYG,QB,28,16,16,311,529,3610,22,13,41,65,1.59,1,0,0,0,,0,219,231.4,224.9,17,9,59
60,Ken Dilger\DilgKe00,IND,TE,29,16,16,0,0,0,0,0,0,0,,0,72,47,538,11.45,3,74,121.3,94.3,16,7,60
61,Bill Schroeder\SchrBi00,GNB,WR,29,16,16,0,0,0,0,0,2,11,5.5,0,119,65,999,15.37,4,125,192.5,156.5,14,24,61
62,Brett Favre\FavrBr00,GNB,QB,31,16,16,338,580,3812,20,16,27,108,4,0,0,0,0,,0,215,232.8,222.3,14,10,62
63,Michael Pittman\PittMi00,ARI,RB,25,16,12,0,0,0,0,0,184,719,3.91,4,91,73,579,7.93,2,166,242.3,197.3,13,22,63
64,Troy Brown\BrowTr00,NWE,WR,29,16,15,0,0,0,0,0,6,46,7.67,0,119,83,944,11.37,4,123,214,168.5,12,25,64
65,Jerry Rice\RiceJe00,SFO,WR,38,16,16,0,1,0,0,0,1,-2,-2,0,122,75,805,10.73,7,122,198.8,156.8,11,26,65
66,Dwayne Carswell\CarsDw00,DEN,TE,28,16,16,0,0,0,0,0,0,0,,0,64,49,495,10.1,3,68,119.5,92,9,8,66
67,Jay Riemersma\RiemJa00,BUF,TE,27,12,12,0,0,0,0,0,0,0,,0,60,31,372,12,5,67,100.7,81.7,9,9,67
68,Derrick Mason\MasoDe00,TEN,WR,26,16,10,0,0,0,0,0,1,1,1,0,89,63,895,14.21,5,120,191.1,156.1,9,27,68
69,James Allen\AlleJa00,CHI,RB,25,16,15,0,0,0,0,0,290,1120,3.86,2,60,39,291,7.46,1,159,201.6,173.6,7,23,69
70,Steve Beuerlein\BeueSt00,CAR,QB,35,16,16,324,533,3730,19,18,44,106,2.41,1,0,0,0,,0,208,227.3,216.8,6,11,70
71,Stephen Alexander\AlexSt00,WAS,TE,25,16,16,0,0,0,0,0,0,0,,0,72,47,510,10.85,2,63,112,84.5,5,10,71
72,Jackie Harris\HarrJa00,DAL,TE,32,16,7,0,0,0,0,0,0,0,,0,56,39,306,7.85,5,63,104.6,82.1,4,11,72
73,Jeff Graham\GrahJe00,SDG,WR,31,14,13,0,0,0,0,0,0,0,,0,112,55,907,16.49,4,115,172.2,141.2,4,28,73
74,Oronde Gadsden\GadsOr00,MIA,WR,29,16,16,0,0,0,0,0,0,0,,0,93,56,786,14.04,6,115,173.6,142.6,4,29,74
75,Rickey Dudley\DudlRi00,OAK,TE,28,16,16,0,0,0,0,0,1,-7,-7,0,49,29,350,12.07,4,58,89.8,71.8,,12,75
76,Charles Evans\EvanCh00,BAL,,33,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,,,2,76
77,Charles Kirby\KirbCh20,TAM,,26,6,2,0,0,0,0,0,0,0,,0,0,0,0,,0,,,,,1,77
78,Frank Sanders\SandFr00,ARI,WR,27,16,16,0,0,0,0,0,0,0,,0,116,54,749,13.87,6,111,167.9,137.9,,30,78
79,Drew Bledsoe\BledDr00,NWE,QB,28,16,16,312,531,3291,17,13,47,158,3.36,2,0,0,0,,0,201,215.9,205.4,,12,
80,Brian Griese\GrieBr00,DEN,QB,25,10,10,216,336,2688,19,4,29,102,3.52,1,0,0,0,,0,194,201.2,192.7,,13,
81,Vinny Testaverde\TestVi00,NYJ,QB,37,16,16,328,590,3732,21,25,25,32,1.28,0,0,0,0,,0,192,215,208.5,,14,
82,Kurt Warner\WarnKu00,STL,QB,29,11,11,235,347,3429,21,18,18,17,0.94,0,0,0,0,,0,191,209.9,204.9,,15,
83,Steve McNair\McNaSt00,TEN,QB,27,16,15,248,396,2847,15,13,72,403,5.6,0,0,0,0,,0,188,201.2,189.2,,16,
84,Kordell Stewart\StewKo00,PIT,QB,28,16,11,151,289,1860,11,8,78,436,5.59,7,0,0,0,,0,188,198,188,,17,
85,Jon Kitna\KitnJo00,SEA,QB,28,15,12,259,418,2658,18,19,48,127,2.65,1,0,0,0,,0,159,175.5,161,,18,
86,Jay Fiedler\FiedJa00,MIA,QB,29,15,15,204,357,2402,14,14,54,267,4.94,1,0,0,0,,0,157,175.8,168.8,,19,
87,Rob Johnson\JohnRo00,BUF,QB,27,12,11,175,306,2125,12,7,42,307,7.31,1,1,1,-6,-6,0,155,167.1,158.6,,20,
88,Charlie Batch\BatcCh00,DET,QB,26,15,15,221,412,2489,13,15,44,199,4.52,2,0,0,0,,0,153,171.5,162.5,,21,
89,Tony Richardson\RichTo00,KAN,RB,29,16,16,0,0,0,0,0,147,697,4.74,3,75,58,468,8.07,3,153,215,178.5,,24,
90,Trent Green\GreeTr00,STL,QB,30,8,5,145,240,2063,16,5,20,69,3.45,1,0,0,0,,0,149,155.9,151.4,,22,
91,Jake Plummer\PlumJa00,ARI,QB,26,14,14,270,475,2946,13,21,37,183,4.95,0,0,0,0,,0,146,169.1,159.1,,23,
92,Jeff Blake\BlakJe00,NOR,QB,30,11,11,184,302,2025,13,9,57,243,4.26,1,0,0,0,,0,145,156.8,147.3,,24,
93,Kevin Faulk\FaulKe00,NWE,RB,24,16,9,0,0,0,0,0,164,570,3.48,4,68,51,465,9.12,1,134,187.5,153,,25,
94,Cade McNown\McNoCa00,CHI,QB,23,10,9,154,280,1646,8,9,50,326,6.52,3,0,0,0,,0,130,141.4,131.4,,25,
95,Brad Johnson\JohnBr00,WAS,QB,32,12,11,228,365,2505,11,15,22,58,2.64,1,0,0,0,,0,126,141.5,136,,26,
96,Tim Biakabutuka\BiakTi00,CAR,RB,26,12,11,0,0,0,0,0,173,627,3.62,2,58,34,341,10.03,2,121,158.8,133.8,,26,
97,Travis Prentice\PrenTr00,CLE,RB,24,16,11,0,0,0,0,0,173,512,2.96,7,43,37,191,5.16,1,118,160.3,134.8,,27,
98,Doug Flutie\FlutDo00,BUF,QB,38,11,5,132,231,1700,8,3,36,161,4.47,1,0,0,0,,0,116,122.6,114.1,,27,
99,Aaron Brooks\BrooAa00,NOR,QB,24,8,5,113,194,1514,9,6,41,170,4.15,2,0,0,0,,0,114,123.6,115.6,,28,
100,Chris Chandler\ChanCh00,ATL,QB,35,14,13,192,331,2236,10,12,21,60,2.86,0,1,1,-4,-4,0,111,123.5,116.5,,29,
101,Donald Hayes\HayeDo00,CAR,WR,25,15,15,0,0,0,0,0,0,0,,0,112,66,926,14.03,3,111,179.1,142.6,,31,
102,Peter Warrick\WarrPe00,CIN,WR,23,16,16,0,0,0,0,0,16,148,9.25,2,126,51,592,11.61,4,110,172,139.5,,32,
103,Ron Dayne\DaynRo00,NYG,RB,22,16,4,0,0,0,0,0,228,770,3.38,5,3,3,11,3.67,0,108,113.6,108.6,,28,
104,Charles Johnson\JohnCh00,PHI,WR,28,16,16,0,0,0,0,0,5,18,3.6,0,100,56,642,11.46,7,108,167,136,,33,
105,Darrell Jackson\JackDa00,SEA,WR,22,16,9,0,0,0,0,0,1,-1,-1,0,93,53,713,13.45,6,107,162.2,131.7,,34,
106,Richie Anderson\AndeRi00,NYJ,RB,29,16,10,0,0,0,0,0,27,63,2.33,0,125,88,853,9.69,2,106,193.6,145.6,,29,
107,Marcus Robinson\RobiMa00,CHI,WR,25,11,11,0,0,0,0,0,1,9,9,0,102,55,738,13.42,5,105,162.2,131.2,,35,
108,James McKnight\McKnJa00,DAL,WR,28,16,15,0,0,0,0,0,0,0,,0,106,52,926,17.81,2,105,159.1,129.6,,36,
109,Curtis Conway\ConwCu00,SDG,WR,29,14,14,0,0,0,0,0,3,31,10.33,0,99,53,712,13.43,5,104,160.3,130.8,,37,
110,Sean Dawkins\DawkSe00,SEA,WR,29,16,16,0,0,0,0,0,0,0,,0,102,63,731,11.6,5,103,169.1,134.6,,38,
111,Gus Frerotte\FrerGu00,DEN,QB,29,10,6,138,232,1776,9,8,22,64,2.91,1,0,0,0,,0,103,111.9,106.4,,30,
112,Johnnie Morton\MortJo00,DET,WR,29,16,16,0,0,0,0,0,4,25,6.25,0,116,61,788,12.92,3,101,164.8,130.8,,39,
113,Shawn Bryson\BrysSh00,BUF,RB,24,16,7,0,0,0,0,0,161,591,3.67,0,46,32,271,8.47,2,100,137.7,115.2,,30,
114,Dedric Ward\WardDe00,NYJ,WR,26,16,16,0,0,0,0,0,4,23,5.75,0,119,54,801,14.83,3,100,156.9,126.4,,40,
115,Az-Zahir Hakim\HakiAz00,STL,WR,23,16,4,0,0,0,0,0,5,19,3.8,0,81,53,734,13.85,4,99,157.8,124.8,,41,
116,Terrell Fletcher\FletTe00,SDG,RB,27,16,6,0,0,0,0,0,116,384,3.31,3,71,48,355,7.4,1,98,150.9,119.9,,31,
117,Hines Ward\WardHi00,PIT,WR,24,16,15,0,0,0,0,0,4,53,13.25,0,83,48,672,14,4,97,146.5,118.5,,45,
118,Terance Mathis\MathTe00,ATL,WR,33,16,16,0,0,0,0,0,1,-5,-5,0,124,57,679,11.91,5,97,156.9,124.9,,42,
119,Andre Rison\RisoAn00,OAK,WR,33,16,0,0,0,0,0,0,0,0,,0,70,41,606,14.78,6,97,140.6,117.1,,44,
120,Peerless Price\PricPe00,BUF,WR,24,16,16,0,0,0,0,0,2,32,16,0,106,52,762,14.65,3,97,150.4,119.4,,43,
121,Sammy Morris\MorrSa00,BUF,RB,23,12,8,0,0,0,0,0,93,341,3.67,5,48,37,268,7.24,1,97,138.9,113.4,,32,
122,Qadry Ismail\IsmaQa00,BAL,WR,30,15,13,0,0,0,0,0,0,0,,0,95,49,655,13.37,5,96,147.5,120,,46,
123,Albert Connell\ConnAl00,WAS,WR,26,16,12,0,0,0,0,0,0,0,,0,102,39,762,19.54,3,94,136.2,113.7,,48,
124,Shawn Jefferson\JeffSh00,ATL,WR,31,16,14,0,0,0,0,0,1,1,1,0,104,60,822,13.7,2,94,156.8,123.3,,47,
125,Priest Holmes\HolmPr00,BAL,RB,27,16,2,0,0,0,0,0,137,588,4.29,2,46,32,221,6.91,0,93,129.9,106.9,,33,
126,Trent Dilfer\DilfTr00,BAL,QB,28,11,8,134,226,1502,12,11,20,75,3.75,0,1,1,-1,-1,0,93,104.5,97,,31,
127,Bobby Shaw\ShawBo00,PIT,WR,25,16,0,0,0,0,0,0,0,0,,0,69,40,672,16.8,4,91,133.2,109.2,,49,
128,Ryan Leaf\LeafRy00,SDG,QB,24,11,9,161,322,1883,11,18,28,54,1.93,0,0,0,0,,0,89,103.7,94.7,,32,
129,Willie Jackson\JackWi00,NOR,WR,29,15,7,0,0,0,0,0,0,0,,0,80,37,523,14.14,6,88,127.3,104.8,,50,
130,Larry Centers\CentLa00,WAS,RB,32,15,6,0,0,0,0,0,19,103,5.42,0,93,81,600,7.41,3,88,174.8,127.8,,34,
131,Sylvester Morris\MorrSy00,KAN,WR,23,15,14,1,1,31,0,0,0,0,,0,105,48,678,14.13,3,87,136.5,108,,51,
132,Tony Banks\BankTo00,BAL,QB,27,11,8,150,274,1578,8,8,19,57,3,0,0,0,0,,0,87,95.3,89.8,,33,
133,James Thrash\ThraJa00,WAS,WR,25,16,9,0,0,0,0,0,10,82,8.2,0,74,50,653,13.06,2,86,138,109.5,,53,
134,Irving Fryar\FryaIr00,WAS,WR,38,14,6,0,0,0,0,0,2,16,8,0,76,41,548,13.37,5,86,130.4,106.9,,52,
135,Mike Alstott\AlstMi00,TAM,RB,27,13,13,0,1,0,0,0,131,465,3.55,5,19,13,93,7.15,0,86,100.3,89.3,,35,
136,Darnell Autry\AutrDa00,PHI,RB,24,11,7,0,0,0,0,0,112,334,2.98,3,37,24,275,11.46,1,85,113.9,94.9,,36,
137,Jacquez Green\GreeJa00,TAM,WR,24,16,16,0,0,0,0,0,5,13,2.6,0,103,51,773,15.16,1,85,138.6,110.1,,54,
138,Jerome Pathon\PathJe00,IND,WR,25,16,10,0,0,0,0,0,1,3,3,0,89,50,646,12.92,3,83,135.9,107.9,,55,
139,Jeremy McDaniel\McDaJe00,BUF,WR,24,16,6,0,0,0,0,0,0,0,,0,69,43,697,16.21,2,82,127.7,103.2,,56,
140,Chris Warren\WarrCh00,2TM,RB,32,14,1,0,0,0,0,0,74,296,4,2,43,32,303,9.47,1,78,114.4,90.9,,37,
141,Terrence Wilkins\WilkTe00,IND,WR,25,14,7,0,0,0,0,0,3,8,2.67,0,67,43,569,13.23,3,76,119.7,93.2,,57,
142,Randy Jordan\JordRa00,OAK,RB,30,16,0,0,0,0,0,0,46,213,4.63,3,32,27,299,11.07,1,75,107.7,87.7,,38,
143,Torrance Small\SmalTo00,PHI,WR,30,14,14,0,1,0,0,1,1,1,1,0,94,40,569,14.23,3,75,119,96,,58,
144,Jeff George\GeorJe00,WAS,QB,33,6,5,113,194,1389,7,6,7,24,3.43,0,0,0,0,,0,74,81.5,77,,34,
145,Fred Beasley\BeasFr00,SFO,RB,26,15,15,0,0,0,0,0,50,147,2.94,3,51,31,233,7.52,3,74,111,89.5,,39,
146,Tim Couch\CoucTi00,CLE,QB,23,7,7,137,215,1483,7,9,12,45,3.75,0,0,0,0,,0,74,84.8,80.8,,35,
147,Eddie Kennison\KennEd00,CHI,WR,27,16,10,0,0,0,0,0,3,72,24,0,95,55,549,9.98,2,74,131.6,100.6,,59,
148,Akili Smith\SmitAk00,CIN,QB,25,12,11,118,267,1253,3,6,41,232,5.66,0,0,0,0,,0,73,78.3,65.3,,36,
149,J.J. Stokes\StokJ.00,SFO,WR,28,16,3,0,0,0,0,0,1,6,6,0,53,30,524,17.47,3,73,106,88,,60,
150,J.R. Redmond\RedmJ.00,NWE,RB,23,12,5,0,0,0,0,0,125,406,3.25,1,29,20,126,6.3,2,71,96.2,79.2,,40,
151,Jim Harbaugh\HarbJi00,SDG,QB,37,7,5,123,202,1416,8,10,16,24,1.5,0,0,0,0,,0,71,81.5,76,,37,
152,Thomas Jones\JoneTh00,ARI,RB,22,14,4,0,0,0,0,0,112,373,3.33,2,46,32,208,6.5,0,70,106.1,82.1,,41,
153,Leslie Shepherd\ShepLe00,MIA,WR,31,13,11,0,0,0,0,0,4,3,0.75,0,59,35,446,12.74,4,69,106.9,86.4,,61,
154,Napoleon Kaufman\KaufNa00,OAK,RB,27,14,2,0,0,0,0,0,93,499,5.37,0,24,13,127,9.77,1,69,87.1,74.1,,42,
155,Troy Aikman\AikmTr00,DAL,QB,34,11,11,156,262,1632,7,14,10,13,1.3,0,0,0,0,,0,69,84.6,80.6,,38,
156,Ricky Proehl\ProeRi00,STL,WR,32,12,4,0,0,0,0,0,0,0,,0,39,31,441,14.23,4,68,102.1,83.6,,62,
157,Randall Cunningham\CunnRa00,DAL,QB,37,6,3,74,125,849,6,4,23,89,3.87,1,0,0,0,,0,67,71.9,66.9,,39,
158,Brandon Bennett\BennBr00,CIN,RB,27,16,0,0,0,0,0,0,90,324,3.6,3,29,19,168,8.84,0,67,91.2,74.7,,43,
159,Kevin Johnson\JohnKe01,CLE,WR,24,16,16,1,3,23,0,1,0,0,,0,98,57,669,11.74,0,66,126.8,95.3,,63,
160,Marcus Pollard\PollMa00,IND,WR,28,16,14,0,0,0,0,0,0,0,,0,42,30,439,14.63,3,64,96.9,78.9,,64,
161,Germane Crowell\CrowGe00,DET,WR,24,9,7,0,0,0,0,0,1,12,12,0,73,34,430,12.65,3,62,99.2,79.2,,65,
162,Marty Booker\BookMa00,CHI,WR,24,15,7,0,0,0,0,0,2,-1,-0.5,0,74,47,490,10.43,2,61,109.9,82.4,,67,
163,David Patten\PattDa00,CLE,WR,26,14,11,0,0,0,0,0,0,0,,0,72,38,546,14.37,1,61,100.6,77.6,,68,
164,Herman Moore\MoorHe00,DET,WR,31,15,11,0,0,0,0,0,0,0,,0,80,40,434,10.85,3,61,104.4,81.4,,66,
165,Duce Staley\StalDu00,PHI,RB,25,5,5,0,0,0,0,0,79,344,4.35,1,33,25,201,8.04,0,61,90,70,,46,
166,Zack Crockett\CrocZa00,OAK,RB,28,16,4,0,0,0,0,0,43,130,3.02,7,15,10,62,6.2,0,61,74.2,66.2,,45,
167,Antowain Smith\SmitAn00,BUF,RB,28,11,3,0,0,0,0,0,101,354,3.5,4,5,3,20,6.67,0,61,66.9,61.9,,44,
168,Jermaine Fazande\FazaJe00,SDG,RB,25,13,7,0,0,0,0,0,119,368,3.09,2,18,16,104,6.5,0,59,80.7,66.2,,47,
169,Tim Dwight\DwigTi00,ATL,WR,25,14,1,0,0,0,0,0,5,8,1.6,0,53,26,406,15.62,3,59,92.9,75.4,,69,
170,Justin Watson\WatsJu00,STL,RB,25,14,2,0,0,0,0,0,54,249,4.61,4,11,10,56,5.6,0,55,67.5,59.5,,49,
171,Dorsey Levens\LeveDo00,GNB,RB,30,5,5,0,0,0,0,0,77,224,2.91,3,21,16,146,9.13,0,55,77,63,,48,
172,Kevin Lockett\LockKe00,KAN,WR,26,16,2,0,0,0,0,0,0,0,,0,56,33,422,12.79,2,54,88.7,67.7,,70,
173,Chris Sanders\SandCh00,TEN,WR,28,16,14,0,0,0,0,0,0,0,,0,61,33,536,16.24,0,54,89.1,69.1,,71,
174,Wesley Walls\WallWe00,CAR,TE,34,8,8,0,0,0,0,0,0,0,,0,49,31,422,13.61,2,54,88.2,69.7,,13,
175,Kimble Anders\AndeKi00,KAN,RB,34,15,7,0,0,0,0,0,76,331,4.36,2,19,15,76,5.07,0,53,70.2,59.2,,50,
176,Andrew Glover\GlovAn00,NOR,TE,33,16,14,0,0,0,0,0,0,0,,0,40,21,281,13.38,4,52,76.1,62.6,,14,
177,Desmond Clark\ClarDe00,DEN,TE,23,16,2,0,0,0,0,0,0,0,,0,38,27,339,12.56,3,52,81.9,65.4,,15,
178,Richard Huntley\HuntRi00,PIT,RB,28,13,0,0,0,0,0,0,46,215,4.67,3,19,10,91,9.1,0,51,63.1,54.6,,51,
179,David Sloan\SloaDa00,DET,TE,28,15,10,0,0,0,0,0,0,0,,0,60,32,379,11.84,2,50,84.9,65.9,,16,
180,Rocket Ismail\IsmaRa00,DAL,WR,31,9,9,0,0,0,0,0,8,73,9.13,0,43,25,350,14,1,50,77.8,61.8,,72,
181,Stanley Pritchett\PritSt00,PHI,RB,27,16,2,0,0,0,0,0,58,225,3.88,1,30,25,193,7.72,0,48,78.3,59.3,,52,
182,James Jett\JettJa00,OAK,WR,30,16,13,0,0,0,0,0,0,0,,0,39,20,356,17.8,2,48,70.6,57.6,,73,
183,Laveranues Coles\ColeLa00,NYJ,WR,23,13,3,0,0,0,0,0,2,15,7.5,0,42,22,370,16.82,1,47,71.5,57.5,,76,
