Rk,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,FantPt,DKPt,FDPt,VBD,PosRank,OvRank
320,Moran Norris\NorrMo00,SFO,RB,28,14,7,0,0,0,0,0,2,8,4,0,7,5,36,7.2,2,16,21.4,18.9,,94,
321,Leonard Pope\PopeLe00,ARI,TE,23,16,6,0,0,0,0,0,0,0,,0,23,16,161,10.06,0,16,35.1,24.1,,50,
322,Alvin Pearman\PearAl00,JAX,RB,24,13,0,0,0,0,0,0,19,89,4.68,1,3,2,12,6,0,16,17.1,15.1,,95,
323,Shawn Bryson\BrysSh00,DET,RB,30,6,1,0,0,0,0,0,2,1,0.5,0,9,8,98,12.25,1,16,23.9,19.9,,97,
324,Billy Miller\MillBi00,NOR,WR,29,10,3,0,0,0,0,0,0,0,,0,22,14,129,9.21,0,15,31.4,20.9,,122,
325,Brandon Stokley\StokBr00,IND,WR,30,4,1,0,0,0,0,0,0,0,,0,11,8,85,10.63,1,15,22.5,18.5,,124,
326,Az-Zahir Hakim\HakiAz00,DET,WR,29,6,0,0,0,0,0,0,1,1,1,0,27,17,147,8.65,0,15,34.8,23.3,,123,
327,Michael Gaines\GainMi00,CAR,TE,26,16,9,0,0,0,0,0,0,0,,0,29,15,146,9.73,0,15,32.6,22.1,,52,
328,Jeremi Johnson\JohnJe00,CIN,RB,26,16,11,0,0,0,0,0,15,56,3.73,1,9,6,37,6.17,0,15,21.3,18.3,,99,
329,Thomas Tapeh\TapeTh00,PHI,RB,26,16,8,0,0,0,0,0,5,9,1.8,0,21,16,85,5.31,1,15,31.4,23.4,,98,
330,Donald Lee\LeexDo00,GNB,TE,26,15,2,0,0,0,0,0,0,0,,0,21,10,150,15,0,15,28,20,,51,
331,Aaron Moorehead\MoorAa00,IND,WR,26,12,0,0,0,0,0,0,0,0,,0,16,8,82,10.25,1,14,22.2,18.2,,125,
332,Tim Dwight\DwigTi00,NYJ,WR,31,9,2,0,0,0,0,0,2,28,14,0,19,16,112,7,0,14,32.5,21,,126,
333,Jason Avant\AvanJa00,PHI,WR,23,8,3,0,0,0,0,0,0,0,,0,14,7,68,9.71,1,13,19.3,15.3,,128,
334,Jameel Cook\CookJa00,HOU,RB,27,11,6,0,0,0,0,0,3,18,6,0,26,18,107,5.94,0,13,32.5,19.5,,101,
335,Kyle Johnson\JohnKy00,DEN,RB,28,14,7,0,0,0,0,0,5,30,6,0,11,7,37,5.29,1,13,19.7,16.2,,100,
336,Jeb Putzier\PutzJe00,HOU,TE,27,14,5,0,0,0,0,0,0,0,,0,22,13,125,9.62,0,13,28.5,19,,54,
337,Maurice Stovall\StovMa00,TAM,WR,21,9,2,0,0,0,0,0,2,29,14.5,0,13,7,102,14.57,0,13,23.1,16.6,,127,
338,Jerame Tuman\TumaJe00,PIT,TE,30,15,4,0,0,0,0,0,0,0,,0,7,7,73,10.43,1,13,20.3,16.8,,53,
339,Anthony Fasano\FasaAn00,DAL,WR,22,16,5,0,0,0,0,0,0,0,,0,24,14,126,9,0,13,29.6,19.6,,129,
340,Carlyle Holiday\HoliCa00,2TM,WR,25,8,2,0,1,0,0,0,0,0,,0,18,9,126,14,0,13,24.6,17.1,,130,
341,Roydell Williams\WillRo05,TEN,WR,25,14,0,0,0,0,0,0,0,0,,0,21,8,121,15.13,0,12,23.1,16.1,,131,
342,Aveion Cason\CasoAv00,DET,RB,27,6,2,0,0,0,0,0,24,94,3.92,0,10,5,26,5.2,0,12,17,14.5,,104,
343,Vonta Leach\LeacVo00,2TM,RB,25,12,5,0,0,0,0,0,0,0,,0,7,6,61,10.17,1,12,18.1,15.1,,103,
344,Ernie Conwell\ConwEr00,NOR,TE,34,7,5,0,0,0,0,0,0,0,,0,13,8,57,7.13,1,12,19.7,15.7,,55,
345,Tony Richardson\RichTo00,MIN,RB,35,9,7,0,0,0,0,0,5,12,2.4,0,14,13,111,8.54,0,12,28.3,18.8,,102,
346,Richard Owens\OwenRi00,MIN,TE,26,16,2,0,0,0,0,0,0,0,,0,9,6,45,7.5,1,11,16.5,13.5,,56,
347,Damien Nash\NashDa00,DEN,RB,24,3,0,0,0,0,0,0,18,66,3.67,0,7,4,41,10.25,0,11,14.7,12.7,,106,
348,David Givens\GiveDa00,TEN,WR,26,5,5,0,0,0,0,0,1,3,3,0,20,8,104,13,0,11,21.7,14.7,,132,
349,Cecil Sapp\SappCe00,DEN,RB,28,11,1,0,0,0,0,0,10,80,8,0,10,8,34,4.25,0,11,19.4,15.4,,105,
350,Jerome Harrison\HarrJe00,CLE,RB,23,10,1,0,0,0,0,0,20,60,3,0,14,9,47,5.22,0,11,19.2,14.2,,107,
351,Jamie Martin\MartJa00,NOR,QB,36,16,0,16,24,208,1,1,0,0,,0,0,0,0,,0,10,9.8,8.3,,56,
352,Josh Cribbs\CribJo01,CLE,WR,23,16,1,0,1,0,0,0,2,11,5.5,0,15,10,91,9.1,0,10,24.7,18.2,,133,
353,Matt Schaub\SchaMa00,ATL,QB,25,16,0,18,27,208,1,2,7,21,3,0,0,0,0,,0,10,11.9,11.4,,55,
354,Dominique Byrd\ByrdDo00,STL,TE,22,5,0,0,0,0,0,0,0,0,,0,3,2,39,19.5,1,10,11.9,10.9,,58,
355,Chris Perry\PerrCh00,CIN,RB,25,6,1,0,0,0,0,0,10,57,5.7,0,11,9,42,4.67,0,10,17.9,12.4,,110,
356,Jamaal Branch\BranJa00,NOR,RB,25,1,0,0,0,0,0,0,10,29,2.9,0,6,5,14,2.8,1,10,15.3,12.8,,108,
357,Marcus Pollard\PollMa00,DET,RB,34,15,5,0,0,0,0,0,0,0,,0,17,12,100,8.33,0,10,25,16,,109,
358,Jeff Dugan\DugaJe00,MIN,TE,25,7,7,0,0,0,0,0,0,0,,0,13,8,40,5,1,10,18,14,,57,
359,Tyson Thompson\ThomTy00,DAL,RB,25,7,0,0,0,0,0,0,13,30,2.31,1,0,0,0,,0,9,9,9,,111,
360,Tab Perry\PerrTa00,CIN,WR,24,2,0,0,0,0,0,0,2,4,2,0,6,5,81,16.2,0,9,13.5,11,,136,
361,Koren Robinson\RobiKo00,GNB,WR,26,4,0,0,0,0,0,0,0,0,,0,16,7,89,12.71,0,9,15.9,12.4,,135,
362,Will Heller\HellWi00,SEA,TE,25,16,0,0,0,0,0,0,0,0,,0,5,4,32,8,1,9,13.2,11.2,,59,
363,Robert Ferguson\FergRo00,GNB,WR,27,4,1,0,0,0,0,0,0,0,,0,13,5,31,6.2,1,9,14.1,11.6,,134,
364,J.J. Arrington\ArriJ.00,ARI,RB,23,16,0,0,0,0,0,0,14,19,1.36,0,10,8,58,7.25,0,8,21.2,16.7,,112,
365,Sam Hurd\HurdSa00,DAL,WR,21,15,2,0,0,0,0,0,0,0,,0,11,5,75,15,0,8,12.5,10,,137,
366,Brian Griese\GrieBr00,CHI,QB,31,6,0,18,32,220,1,2,6,-5,-0.83,0,0,0,0,,0,8,9.8,9.3,,57,
367,Visanthe Shiancoe\ShiaVi00,NYG,TE,26,16,4,0,0,0,0,0,0,0,,0,14,12,81,6.75,0,8,19.6,13.1,,60,
368,Dwayne Blakley\BlakDw00,ATL,TE,27,16,4,0,0,0,0,0,0,0,,0,14,6,76,12.67,0,8,13.6,10.6,,61,
369,Travis Minor\MinoTr00,MIA,RB,27,16,0,0,0,0,0,0,19,74,3.89,0,3,3,2,0.67,0,8,10.6,9.1,,113,
370,Darnell Dinkins\DinkDa00,CLE,TE,29,14,2,0,0,0,0,0,0,0,,0,3,2,14,7,1,7,8.9,7.4,,62,
371,Fred McCrary\McCrFr00,ATL,RB,34,15,0,0,0,0,0,0,0,0,,0,4,3,13,4.33,1,7,10.3,8.8,,115,
372,Charlie Whitehurst\WhitCh02,SDG,QB,24,2,0,0,0,0,0,0,2,13,6.5,1,0,0,0,,0,7,7.3,7.3,,58,
373,Itula Mili\MiliIt00,SEA,TE,33,10,2,0,0,0,0,0,0,0,,0,18,10,69,6.9,0,7,16.9,11.9,,63,
374,Ben Hartsock\HartBe00,TEN,TE,26,6,3,0,0,0,0,0,0,0,,0,15,6,68,11.33,0,7,12.8,9.8,,64,
375,Dan Kreider\KreiDa00,PIT,RB,29,16,12,0,0,0,0,0,1,5,5,0,13,8,62,7.75,0,7,14.7,10.7,,119,
376,Jim Finn\FinnJi00,NYG,RB,30,16,11,0,0,0,0,0,2,14,7,0,13,8,54,6.75,0,7,14.8,10.8,,118,
377,Aaron Walker\WalkAa00,STL,WR,26,16,6,0,0,0,0,0,0,0,,0,6,5,68,13.6,0,7,11.8,9.3,,140,
378,Johnnie Morant\MoraJo00,OAK,WR,25,10,2,0,0,0,0,0,0,0,,0,12,7,70,10,0,7,13,8.5,,139,
379,Justin Gage\GageJu00,CHI,WR,25,8,0,0,0,0,0,0,0,0,,0,8,4,68,17,0,7,10.3,7.8,,141,
380,Casey Fitzsimmons\FitzCa00,DET,WR,26,11,2,0,0,0,0,0,0,0,,0,10,7,71,10.14,0,7,14.1,10.6,,138,
381,Derrick Blaylock\BlayDe00,NYJ,RB,27,4,2,0,0,0,0,0,25,44,1.76,0,9,5,29,5.8,0,7,12.3,9.8,,114,
382,Fred McAfee\McAfFr00,NOR,RB,38,4,0,0,0,0,0,0,3,12,4,1,0,0,0,,0,7,7.2,7.2,,116,
383,Ryan Moats\MoatRy00,PHI,RB,24,8,0,0,0,0,0,0,22,69,3.14,0,1,0,0,,0,7,6.9,6.9,,117,
384,Jeff King\KingJe00,CAR,TE,23,12,0,0,0,0,0,0,0,0,,0,4,1,1,1,1,6,7.1,6.6,,67,
385,Keary Colbert\ColbKe00,CAR,WR,24,12,3,0,0,0,0,0,0,0,,0,12,5,56,11.2,0,6,10.6,8.1,,145,
386,Michael Jennings\JennMi00,NYG,WR,27,8,0,0,0,0,0,0,2,12,6,0,8,5,49,9.8,0,6,11.1,8.6,,143,
387,Brandon Miree\MireBr00,GNB,RB,25,10,3,0,0,0,0,0,0,0,,0,13,9,57,6.33,0,6,14.7,10.2,,125,
388,Clarence Moore\MoorCl00,BAL,WR,24,10,1,0,0,0,0,0,0,0,,0,6,2,1,0.5,1,6,8.1,7.1,,144,
389,Paris Warren\WarrPa00,TAM,WR,24,8,0,0,0,0,0,0,0,0,,0,7,5,63,12.6,0,6,11.3,8.8,,142,
390,Ryan Neufeld\NeufRy00,BUF,TE,31,9,0,0,0,0,0,0,0,0,,0,1,1,4,4,1,6,7.4,6.9,,66,
391,Todd Yoder\YodeTo00,WAS,TE,28,14,0,0,0,0,0,0,0,0,,0,3,1,4,4,1,6,7.4,6.9,,65,
392,Earnest Graham\GrahEa00,TAM,RB,26,16,0,0,0,0,0,0,11,59,5.36,0,4,1,4,4,0,6,7.3,6.8,,121,
393,Ran Carthon\CartRa00,IND,RB,25,3,0,0,0,0,0,0,3,4,1.33,1,0,0,0,,0,6,6.4,6.4,,120,
394,William Henderson\HendWi00,GNB,RB,35,14,9,0,0,0,0,0,0,0,,0,18,12,62,5.17,0,6,18.2,12.2,,122,
395,Marques Tuiasosopo\TuiaMa00,OAK,QB,27,2,0,6,13,68,1,2,4,29,7.25,0,0,0,0,,0,6,7.1,6.6,,59,
396,B.J. Askew\AskeB.00,NYJ,RB,26,13,5,0,0,0,0,0,6,11,1.83,0,12,9,50,5.56,0,6,15.1,10.6,,124,
397,Lawrence Vickers\VickLa00,CLE,RB,23,16,1,0,0,0,0,0,3,2,0.67,0,7,6,60,10,0,6,12.2,9.2,,123,
398,Cortez Hankton\HankCo00,JAX,WR,25,12,1,0,0,0,0,0,0,0,,0,11,5,48,9.6,0,5,9.8,7.3,,146,
399,Jim Kleinsasser\KleiJi00,MIN,TE,29,16,12,0,0,0,0,0,0,0,,0,16,7,47,6.71,0,5,11.7,8.2,,69,
400,Brad Cieslak\CiesBr00,BUF,TE,24,7,2,0,0,0,0,0,0,0,,0,9,6,46,7.67,0,5,10.6,7.6,,70,
401,Nate Jackson\JackNa00,DEN,TE,27,11,0,0,0,0,0,0,0,0,,0,6,5,49,9.8,0,5,9.9,7.4,,68,
402,Patrick Pass\PassPa00,NWE,RB,29,3,0,0,0,0,0,0,6,21,3.5,0,2,2,24,12,0,5,6,4.5,,126,
403,John Owens\OwenJo00,NOR,TE,26,5,0,0,0,0,0,0,0,0,,0,5,4,44,11,0,4,8.4,6.4,,72,
404,Jason Dunn\DunnJa00,KAN,TE,33,15,5,0,0,0,0,0,0,0,,0,10,4,40,10,0,4,8,6,,73,
405,Brian Calhoun\CalhBr00,DET,RB,22,7,0,0,0,0,0,0,7,19,2.71,0,2,2,20,10,0,4,5.4,3.9,,128,
406,Taye Biddle\BiddTa00,CAR,WR,23,2,0,0,0,0,0,0,0,0,,0,5,3,37,12.33,0,4,6.7,5.2,,148,
407,Devale Ellis\ElliDe00,DET,WR,22,9,2,0,0,0,0,0,2,3,1.5,0,9,4,41,10.25,0,4,7.9,5.4,,147,
408,Sean Ryan\RyanSe00,NYJ,TE,26,16,3,0,0,0,0,0,0,0,,0,9,6,44,7.33,0,4,9.9,6.4,,71,
409,Kyle Brady\BradKy00,JAX,TE,34,16,14,0,0,0,0,0,0,0,,0,8,5,37,7.4,0,4,8.7,6.2,,74,
410,Reno Mahe\MaheRe00,PHI,RB,26,12,1,0,0,0,0,0,4,18,4.5,0,6,5,23,4.6,0,4,7.1,2.6,,127,
411,Lee Suggs\SuggLe00,MIA,RB,26,4,0,0,0,0,0,0,6,26,4.33,0,1,0,13,,0,4,3.9,3.9,,130,
412,Ronnie Cruz\CruzRo00,KAN,RB,25,5,3,0,0,0,0,0,5,19,3.8,0,5,2,20,10,0,4,5.9,4.9,,131,
413,Lousaka Polite\PoliLo00,DAL,RB,25,12,0,0,0,0,0,0,7,18,2.57,0,8,2,21,10.5,0,4,5.9,4.9,,129,
414,Gabe Reid\ReidGa00,CHI,RB,29,13,1,0,0,0,0,0,0,0,,0,10,4,37,9.25,0,4,7.7,5.7,,132,
415,Cory Schlesinger\SchlCo00,DET,RB,34,14,5,0,0,0,0,0,0,0,,0,11,8,36,4.5,0,4,11.6,7.6,,133,
416,Vinny Testaverde\TestVi00,NWE,QB,43,3,0,2,3,29,1,0,8,-8,-1,0,0,0,0,,0,4,4.4,4.4,,60,
417,Terrelle Smith\SmitTe00,CLE,RB,28,16,8,0,0,0,0,0,8,14,1.75,0,11,8,21,2.63,0,4,11.5,7.5,,135,
418,Brooks Bollinger\BollBr00,MIN,QB,27,2,0,13,18,146,0,1,0,0,,0,0,0,0,,0,4,4.8,4.8,,61,
419,Daimon Shelton\ShelDa00,BUF,RB,34,14,10,0,0,0,0,0,0,0,,0,10,7,35,5,0,4,10.5,7,,134,
420,Courtney Roby\RobyCo00,TEN,WR,23,12,0,0,0,0,0,0,1,3,3,0,7,2,28,14,0,3,5.1,4.1,,152,
421,John Kuhn\KuhnJo00,PIT,RB,24,9,0,0,0,0,0,0,2,18,9,0,1,1,15,15,0,3,4.3,3.8,,136,
422,Madison Hedgecock\HedgMa00,STL,RB,25,16,9,0,0,0,0,0,1,2,2,0,10,7,29,4.14,0,3,10.1,6.6,,137,
423,Martin Nance\NancMa00,MIN,WR,23,1,1,0,0,0,0,0,0,0,,0,7,4,33,8.25,0,3,6.8,4.3,,149,
424,David Patten\PattDa00,WAS,WR,32,5,0,0,0,0,0,0,0,0,,0,4,1,25,25,0,3,3.5,3,,159,
425,Sinorice Moss\MossSi00,NYG,WR,23,6,0,0,0,0,0,0,0,0,,0,10,5,25,5,0,3,7.5,5,,160,
426,Edell Shepherd\ShepEd00,HOU,WR,26,7,0,0,0,0,0,0,2,5,2.5,0,4,3,22,7.33,0,3,4.7,2.2,,158,
427,David Anderson\AndeDa01,HOU,WR,23,9,0,0,0,0,0,0,0,0,,0,1,1,27,27,0,3,3.7,3.2,,157,
428,Sean Morey\MoreSe00,PIT,WR,30,16,0,0,0,0,0,0,0,0,,0,4,2,29,14.5,0,3,4.4,2.9,,155,
429,Delanie Walker\WalkHu00,SFO,TE,22,7,1,0,0,0,0,0,0,0,,0,4,2,30,15,0,3,5,4,,75,
430,Taylor Jacobs\JacoTa00,SFO,WR,25,8,0,0,0,0,0,0,0,0,,0,12,4,29,7.25,0,3,6.9,4.9,,156,
431,Sean McHugh\McHuSe00,DET,RB,24,6,2,0,0,0,0,0,0,0,,0,5,3,25,8.33,0,3,5.5,4,,142,
432,John Bronson\BronJo00,ARI,RB,24,2,0,0,0,0,0,0,0,0,,0,1,1,25,25,0,3,3.5,3,,143,
433,Andrew Pinnock\PinnAn00,SDG,RB,26,3,0,0,0,0,0,0,4,25,6.25,0,0,0,0,,0,3,2.5,2.5,,141,
434,Travis Wilson\WilsTr00,CLE,WR,22,4,1,0,0,0,0,0,0,0,,0,6,2,32,16,0,3,5.2,4.2,,150,
435,Micheal Spurlock\SpurMi00,ARI,WR,23,1,0,0,0,0,0,0,0,0,,0,4,4,31,7.75,0,3,7.1,5.1,,153,
436,Karl Hankton\HankKa00,CAR,WR,36,16,0,0,0,0,0,0,0,0,,0,3,3,31,10.33,0,3,6.1,4.6,,151,
437,Eric Shelton\ShelEr00,CAR,RB,23,9,0,0,0,0,0,0,8,23,2.88,0,1,1,6,6,0,3,3.9,3.4,,139,
438,Dee Brown\BrowDe02,KAN,RB,28,15,0,0,0,0,0,0,10,24,2.4,0,1,1,5,5,0,3,3.4,2.4,,138,
439,Derrick Wimbush\WimbDe00,JAX,RB,26,12,6,0,0,0,0,0,1,3,3,0,5,4,23,5.75,0,3,6.6,4.6,,140,
440,Aaron Rodgers\RodgAa00,GNB,QB,23,2,0,6,15,46,0,0,2,11,5.5,0,0,0,0,,0,3,2.4,1.9,,62,
441,Ricky Proehl\ProeRi00,IND,WR,38,2,1,0,0,0,0,0,0,0,,0,4,3,30,10,0,3,6,4.5,,154,
442,Antonio Chatman\ChatAn00,CIN,WR,27,3,0,0,0,0,0,0,0,0,,0,5,3,22,7.33,0,2,5.2,3.7,,163,
443,Rod Gardner\GardRo00,KAN,WR,29,14,0,0,0,0,0,0,0,0,,0,9,2,17,8.5,0,2,3.7,2.7,,166,
444,Kelvin Kight\KighKe00,NWE,WR,24,4,1,0,0,0,0,0,1,8,8,0,3,1,9,9,0,2,2.7,2.2,,164,
445,Jeff Webb\WebbJe00,KAN,WR,24,10,0,0,0,0,0,0,0,0,,0,4,3,23,7.67,0,2,5.3,3.8,,162,
446,Christian Fauria\FaurCh00,WAS,TE,35,9,0,0,0,0,0,0,0,0,,0,3,2,17,8.5,0,2,3.7,2.7,,79,
447,Nate Lawrie\LawrNa00,NOR,TE,25,7,0,0,0,0,0,0,0,0,,0,2,1,17,17,0,2,2.7,2.2,,78,
448,Jerry Porter\PortJe00,OAK,TE,28,4,0,0,0,0,0,0,0,0,,0,4,1,19,19,0,2,2.9,2.4,,77,
449,Chad Mustard\MustCh00,DEN,TE,29,12,4,0,0,0,0,0,0,0,,0,2,2,23,11.5,0,2,4.3,3.3,,76,
450,Fred Wakefield\WakeFr00,ARI,WR,28,16,9,0,0,0,0,0,0,0,,0,2,2,24,12,0,2,3.9,2.4,,161,
451,Walter Young\YounWa00,PIT,WR,27,2,0,0,0,0,0,0,0,0,,0,1,1,17,17,0,2,2.7,2.2,,165,
452,Josh McCown\McCoJo01,DET,QB,27,2,0,0,0,0,0,0,0,0,,0,2,2,15,7.5,0,2,3.5,2.5,,64,
453,Rock Cartwright\CartRo01,WAS,RB,27,16,0,0,0,0,0,0,5,15,3,0,0,0,0,,0,2,7,6.5,,149,
454,Chris Francies\FranCh00,GNB,WR,24,7,0,0,0,0,0,0,0,0,,0,5,2,16,8,0,2,3.6,2.6,,167,
455,Justin Green\GreeJu00,BAL,RB,24,12,3,0,0,0,0,0,0,0,,0,4,4,17,4.25,0,2,5.7,3.7,,148,
456,Kay-Jay Harris\HarrKa00,STL,RB,27,7,0,0,0,0,0,0,3,9,3,0,1,1,10,10,0,2,2.9,2.4,,147,
457,LaBrandon Toefield\ToefLa00,JAX,RB,26,4,0,0,0,0,0,0,10,22,2.2,0,0,0,0,,0,2,2.2,2.2,,146,
458,Darian Barnes\BarnDa00,MIA,RB,26,16,6,0,0,0,0,0,0,0,,0,7,3,22,7.33,0,2,5.2,3.7,,145,
459,Quinn Sypniewski\SypnQu00,BAL,TE,24,16,3,0,0,0,0,0,0,0,,0,2,2,15,7.5,0,2,3.5,2.5,,80,
460,Matt Cassel\CassMa00,NWE,QB,24,6,0,5,8,32,0,0,2,4,2,0,0,0,0,,0,2,1.2,0.7,,63,
461,Chad Morton\MortCh00,NYG,RB,29,15,0,0,0,0,0,0,1,22,22,0,0,0,0,,0,2,1.2,0.2,,144,
462,Cedric Cobbs\CobbCe00,DEN,RB,25,2,0,0,0,0,0,0,3,9,3,0,0,0,0,,0,1,0.9,0.9,,153,
463,Josh Parry\ParrJo00,SEA,RB,28,8,0,0,0,0,0,0,0,0,,0,2,1,11,11,0,1,2.1,1.6,,150,
464,Corey McIntyre\McInCo00,NOR,RB,27,4,0,0,0,0,0,0,0,0,,0,2,1,10,10,0,1,2,1.5,,151,
465,Oliver Hoyte\HoytOl20,DAL,RB,22,12,5,0,0,0,0,0,0,0,,0,2,2,10,5,0,1,3,2,,152,
466,Keylon Kincade\KincKe00,DAL,RB,24,1,0,0,0,0,0,0,4,9,2.25,0,0,0,0,,0,1,0.9,0.9,,154,
467,Marquis Weeks\WeekMa00,SEA,RB,26,10,0,0,0,0,0,0,3,8,2.67,0,0,0,0,,0,1,0.8,0.8,,156,
468,Derrick Ross\RossDe00,KAN,RB,23,7,0,0,0,0,0,0,3,8,2.67,0,0,0,0,,0,1,0.3,-0.2,,155,
469,Jerald Sowell\SoweJe00,TAM,RB,32,11,0,0,0,0,0,0,0,0,,0,1,1,6,6,0,1,1.6,1.1,,157,
470,Rich Alexis\AlexRi00,JAX,RB,25,1,0,0,0,0,0,0,3,5,1.67,0,0,0,0,,0,1,0.5,0.5,,159,
471,Kellen Clemens\ClemKe00,NYJ,QB,23,2,0,0,1,0,0,0,2,10,5,0,0,0,0,,0,1,0.5,,,66,
472,Gus Frerotte\FrerGu00,STL,QB,35,1,0,1,3,27,0,0,0,0,,0,0,0,0,,0,1,1.1,1.1,,65,
473,A.J. Schable\SchaA.20,ARI,RB,22,11,0,0,0,0,0,0,1,5,5,0,0,0,0,,0,1,0.5,0.5,,158,
474,Reggie McNeal\McNeRe00,CIN,WR,23,7,0,0,0,0,0,0,1,8,8,0,0,0,0,,0,1,0.8,0.8,,174,
475,Derrick Lewis\LewiDe00,HOU,WR,31,4,0,0,0,0,0,0,0,0,,0,1,1,5,5,0,1,1.5,1,,176,
476,Cliff Russell\RussCl00,MIA,WR,27,3,0,0,0,0,0,0,0,0,,0,2,2,14,7,0,1,3.4,2.4,,168,
477,Bam Childress\ChilBr00,NWE,WR,24,2,0,0,0,0,0,0,0,0,,0,2,2,7,3.5,0,1,2.7,1.7,,175,
478,Andre' Davis\DaviAn01,BUF,WR,27,16,1,0,0,0,0,0,0,0,,0,7,2,13,6.5,0,1,3.3,2.3,,171,
479,Dane Looker\LookDa00,STL,WR,30,16,0,0,0,0,0,0,1,13,13,0,2,0,0,,0,1,0.8,0.3,,170,
480,Lance Moore\MoorLa00,NOR,WR,23,4,0,0,0,0,0,0,0,0,,0,3,1,10,10,0,1,2,1.5,,172,
481,Will Buchanon\BuchWi01,OAK,WR,23,1,0,0,0,0,0,0,0,0,,0,1,1,9,9,0,1,1.9,1.4,,173,
482,Eddie Drummond\DrumEd00,DET,WR,26,14,0,0,0,0,0,0,1,4,4,0,10,2,10,5,0,1,1.4,-1.6,,169,
483,Cooper Wallace\WallCo00,TEN,TE,24,2,1,0,0,0,0,0,0,0,,0,1,1,6,6,0,1,1.6,1.1,,86,
484,James Adkisson\AdkiJa00,OAK,TE,26,2,0,0,0,0,0,0,0,0,,0,2,1,9,9,0,1,1.9,1.4,,82,
485,Dave Moore\MoorDa00,TAM,TE,37,13,0,0,0,0,0,0,0,0,,0,1,1,9,9,0,1,1.4,0.4,,81,
486,James Hodgins\HodgJa00,NYJ,TE,29,6,0,0,0,0,0,0,0,0,,0,5,2,9,4.5,0,1,2.9,1.9,,83,
487,Casey Cramer\CramCa00,TEN,TE,24,15,0,0,0,0,0,0,0,0,,0,2,2,8,4,0,1,2.8,1.8,,84,
488,Doug Jolley\JollDo00,TAM,TE,27,11,0,0,0,0,0,0,0,0,,0,2,1,7,7,0,1,1.7,1.2,,85,
489,Bruce Perry\PerrBr01,PHI,,25,3,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,,,,176,
490,P.J. Pope\PopeP.20,GNB,,22,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,,,170,
491,De Dorsey\DorsDe00,IND,,22,13,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,,,,174,
492,Keith Joseph\JoseKe00,NOR,,25,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,,,,181,
493,Jamal Robertson\RobeJa00,ATL,,29,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,,,179,
494,Chris Hetherington\HethCh00,SFO,RB,34,3,2,0,0,0,0,0,0,0,,0,2,2,0,0,0,,2,1,,171,
495,Patrick Cobbs\CobbPa00,MIA,,23,3,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,,,164,
496,James Sims\SimsJa00,NYG,,23,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,,,,167,
497,Paul Smith\SmitPa00,STL,,28,10,3,0,0,0,0,0,0,0,,0,2,0,0,,0,,,,,182,
498,Shaud Williams\WillSh01,BUF,RB,26,5,0,0,0,0,0,0,2,2,1,0,0,0,0,,0,,0.2,0.2,,163,
499,Marlion Jackson\JackMa01,ATL,RB,29,1,0,0,0,0,0,0,1,2,2,0,0,0,0,,0,,0.2,0.2,,162,
500,Justin Hamilton\HamiJu20,CLE,,24,10,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,,,,165,
501,Kevin Dudley\DudlKe00,ATL,,24,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,,,180,
502,Quinton Ganther\GantQu00,TEN,,22,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,,,,178,
503,Stacy Tutt\TuttSt00,NYJ,,24,2,0,0,0,0,0,0,0,0,,0,2,0,0,,0,,,,,169,
504,Montell Owens\OwenMo01,JAX,,22,14,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,,,,166,
505,Adimchinobe Echemandu\EcheAd00,OAK,,26,4,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,,,,175,
506,Duce Staley\StalDu00,PIT,,31,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,,,172,
507,Derrick Ward\WardDe01,NYG,,26,8,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,-0.5,-1,,173,
508,Cory Ross\RossCo00,BAL,,24,4,0,0,0,0,0,0,0,0,,0,1,0,0,,0,,-0.5,-1,,168,
509,J.D. Runnels\RunnJ.00,CHI,,22,2,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,,,177,
510,Greg Camarillo\CamaGr00,SDG,,24,4,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,,,,182,
511,Jared Lorenzen\LoreJa00,NYG,QB,25,2,0,0,0,0,0,0,1,2,2,0,0,0,0,,0,,0.2,0.2,,68,
512,Anthony Wright\WrigAn00,CIN,QB,30,4,0,3,3,31,0,0,4,-12,-3,0,0,0,0,,0,,,,,69,
513,Todd Collins\CollTo00,WAS,,35,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,,,75,
514,Jim Sorgi\SorgJi00,IND,,26,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,,,73,
