Rnd,Pick,Tm,Player,Pos,Age,To,AP1,PB,St,CarAV,DrAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Tkl,Int,Sk,College/Univ,
1,15,HOU,Brian Cushing\CushBr99,LB,22,2016,0,1,6,47,47,98,,,,,,,,,,,,417,8,12.0,USC,College Stats
1,16,SDG,Larry English\EnglLa99,LB,23,2014,0,0,0,7,7,64,,,,,,,,,,,,60,,12.0,Northern Illinois,College Stats
1,17,TAM,Josh Freeman\FreeJo00,QB,21,2015,0,0,4,38,37,62,1179,2048,13873,81,68,205,946,4,0,-3,0,6,,,Kansas St.,College Stats
1,18,DEN,Robert Ayers\AyerRo99,DE,24,2016,0,0,3,20,14,106,,,,,,,,,,,,172,,31.5,Tennessee,College Stats
1,19,PHI,Jeremy Maclin\MaclJe00,WR,21,2016,0,0,7,45,34,100,0,1,0,0,0,10,43,0,467,6333,46,17,,,Missouri,College Stats
1,20,DET,Brandon Pettigrew\PettBr00,TE,24,2015,0,0,7,22,22,93,,,,,,,,,301,2965,17,8,,,Oklahoma St.,College Stats
1,21,CLE,Alex Mack\MackAl20,C,23,2016,0,3,7,40,40,115,,,,,,,,,0,0,0,7,,,California,College Stats
1,22,MIN,Percy Harvin\HarvPe00,WR,21,2016,0,1,5,43,37,75,,,,,,146,927,5,353,4026,22,7,,,Florida,College Stats
1,23,BAL,Michael Oher\OherMi20,T,23,2016,0,0,7,43,31,110,,,,,,,,,1,-8,0,,,,Mississippi,College Stats
1,24,ATL,Peria Jerry\JerrPe99,DT,25,2013,0,0,2,14,14,64,,,,,,,,,,,,51,,5.5,Mississippi,College Stats
1,25,MIA,Vontae Davis\DaviVo99,DB,21,2016,0,2,7,38,11,113,,,,,,,,,,,,332,22,2.0,Illinois,College Stats
1,26,GNB,Clay Matthews\MattCl99,LB,23,2016,1,6,6,70,70,111,,,,,,,,,,,,308,6,71.5,USC,
1,27,IND,Donald Brown\BrowDo00,RB,22,2015,0,0,1,25,21,88,,,,,,695,2829,18,120,1066,2,11,,,Connecticut,College Stats
1,28,BUF,Eric Wood\WoodEr20,C,23,2016,0,1,7,39,39,104,,,,,,,,,,,,2,,,Louisville,College Stats
1,29,NYG,Hakeem Nicks\NickHa01,WR,21,2015,0,0,4,40,36,92,,,,,,2,8,0,356,5081,31,9,,,North Carolina,College Stats
1,30,TEN,Kenny Britt\BritKe00,WR,21,2016,0,0,4,30,20,103,,,,,,2,14,0,308,4866,30,5,,,Rutgers,College Stats
1,31,ARI,Beanie Wells\WellCh00,RB,21,2012,0,0,1,14,14,51,,,,,,625,2471,24,28,293,0,3,,,Ohio St.,College Stats
1,32,PIT,Evander Hood\HoodEv99,DE,22,2016,0,0,4,29,28,112,,,,,,,,,,,,127,,13.5,Missouri,College Stats
2,33,DET,Louis Delmas\DelmLo99,DB,22,2014,0,0,6,26,23,78,,,,,,,,,,,,294,7,6.0,West. Michigan,College Stats
2,34,NWE,Patrick Chung\ChunPa99,DB,22,2016,0,0,7,23,19,107,,,,,,,,,,,,355,9,4.0,Oregon,College Stats
2,35,STL,James Laurinaitis\LaurJa99,LB,22,2016,0,0,7,52,52,118,,,,,,,,,,,,663,10,16.5,Ohio St.,College Stats
2,36,CLE,Brian Robiskie\RobiBr00,WR,21,2013,0,0,1,3,3,38,,,,,,,,,43,485,4,4,,,Ohio St.,College Stats
2,37,DEN,Alphonso Smith\SmitAl98,DB,23,2012,0,0,1,8,1,42,,,,,,,,,,,,66,8,,Wake Forest,College Stats
2,38,CIN,Rey Maualuga\MauaRe99,LB,22,2016,0,0,7,44,44,112,,,,,,,,,,,,351,7,4.0,USC,College Stats
2,39,JAX,Eben Britton\BritEb20,T,21,2014,0,0,1,17,13,60,,,,,,,,,0,0,0,2,,,Arizona,College Stats
2,40,NWE,Ron Brace\BracRo99,DT,22,2012,0,0,0,5,5,39,,,,,,,,,,,,24,,,Boston Col.,College Stats
2,41,NWE,Darius Butler\ButlDa99,DB,23,2016,0,0,0,18,6,108,,,,,,,,,,,,259,15,,Connecticut,College Stats
2,42,BUF,Jairus Byrd\ByrdJa99,DB,22,2016,0,3,7,36,33,104,,,,,,,,,,,,360,23,4.0,Oregon,College Stats
2,43,CAR,Everette Brown\BrowEv99,DE,22,2014,0,0,0,6,5,44,,,,,,,,,,,,48,1,7.0,Florida St.,College Stats
2,44,MIA,Pat White\WhitPa01,QB,23,2009,0,0,0,1,1,13,0,5,0,0,0,21,81,0,,,,,,,West Virginia,College Stats
2,45,NYG,Clint Sintim\SintCl99,LB,23,2010,0,0,0,2,2,24,,,,,,,,,,,,11,,1.0,Virginia,College Stats
2,46,HOU,Connor Barwin\BarwCo99,DE,22,2016,0,1,6,40,16,111,,,,,,,,,,,,235,1,49.5,Cincinnati,College Stats
2,47,OAK,Michael Mitchell\MitcMi99,DB,22,2016,0,0,4,23,5,122,,,,,,,,,,,,297,10,7.5,Ohio,College Stats
2,48,DEN,Darcel McBath\McBaDa99,DB,23,2012,0,0,0,3,2,37,,,,,,,,,,,,30,2,,Texas Tech,College Stats
2,49,SEA,Max Unger\UngeMa20,C,23,2016,1,2,6,46,38,96,,,,,,,,,,,,4,,,Oregon,College Stats
2,50,CLE,Mohamed Massaquoi\MassMo00,WR,22,2012,0,0,3,12,12,54,1,1,29,1,0,2,-6,0,118,1745,7,9,,,Georgia,College Stats
2,51,BUF,Andy Levitre\LeviAn20,G,23,2016,0,0,8,43,25,126,,,,,,,,,,,,11,,,Oregon St.,College Stats
2,52,CLE,David Veikune\VeikDa99,LB,23,2010,0,0,0,1,1,14,,,,,,,,,,,,,,,Hawaii,College Stats
2,53,PHI,LeSean McCoy\McCoLe01,RB,21,2016,2,4,7,61,55,115,,,,,,1869,8816,59,376,2907,13,6,,,Pittsburgh,College Stats
2,54,MIN,Phil Loadholt\LoadPh20,T,23,2014,0,0,6,40,40,89,,,,,,,,,,,,6,,,Oklahoma,College Stats
2,55,ATL,William Moore\MoorWi99,DB,24,2015,0,1,5,29,29,76,,,,,,,,,,,,277,16,3.5,Missouri,College Stats
2,56,IND,Fili Moala\MoalFi99,DT,24,2013,0,0,3,18,18,64,,,,,,,,,,,,48,,3.5,USC,College Stats
2,57,BAL,Paul Kruger\KrugPa99,DE,23,2016,0,0,4,27,8,112,,,,,,,,,,,,144,2,35.0,Utah,College Stats
2,58,NWE,Sebastian Vollmer\VollSe20,T,25,2015,0,0,5,53,53,88,,,,,,,,,,,,3,,,Houston,College Stats
2,59,CAR,Sherrod Martin\MartSh99,DB,24,2015,0,0,2,17,14,83,,,,,,,,,,,,145,8,,Troy,College Stats
2,60,NYG,Will Beatty\BeatWi20,T,24,2016,0,0,4,30,30,88,,,,,,,,,0,0,0,10,,,Connecticut,College Stats
2,61,MIA,Sean Smith\SmitSe99,DB,22,2016,0,0,8,32,19,121,,,,,,,,,,,,340,12,,Utah,College Stats
2,62,TEN,Sen'Derrick Marks\MarkSe99,DT,22,2016,0,0,3,26,11,101,,,,,,,,,,,,148,1,18.5,Auburn,
2,63,ARI,Cody Brown\BrowCo96,LB,22,,0,0,0,,,,,,,,,,,,,,,,,,Connecticut,
2,64,DEN,Richard Quinn\QuinRi00,TE,23,2012,0,0,0,0,0,30,,,,,,,,,1,9,0,1,,,North Carolina,College Stats
3,65,NYJ,Shonn Greene\GreeSh00,RB,24,2014,0,0,2,23,20,85,,,,,,993,4110,24,72,534,0,5,,,Iowa,College Stats
3,66,STL,Bradley Fletcher\FletBr99,DB,23,2015,0,0,3,24,13,73,,,,,,,,,,,,250,8,1.0,Iowa,College Stats
3,67,KAN,Alex Magee\MageAl99,DE,22,2010,0,0,0,2,1,25,,,,,,,,,,,,14,,4.0,Purdue,College Stats
3,68,CHI,Jarron Gilbert\GilbJa99,DT,23,2012,0,0,0,0,0,5,,,,,,,,,,,,2,,,San Jose St.,College Stats
3,69,DAL,Jason Williams\WillJa95,LB,23,2014,0,0,0,4,0,60,,,,,,,,,,,,31,,,West. Illinois,
3,70,CIN,Michael Johnson\JohnMi98,DE,22,2016,0,0,6,38,34,123,,,,,,,,,,,,212,3,38.5,Georgia Tech,College Stats
3,71,OAK,Matt Shaughnessy\ShauMa99,DE,23,2014,0,0,3,24,13,75,,,,,,,,,,,,144,,18.5,Wisconsin,College Stats
3,72,JAX,Terrance Knighton\KnigTe99,DT,23,2015,0,0,6,38,17,108,,,,,,,,,,,,159,2,14.0,Temple,College Stats
3,73,JAX,Derek Cox\CoxxDe99,DB,23,2013,0,0,4,20,17,63,,,,,,,,,,,,204,13,,William & Mary,
3,74,SFO,Glen Coffee\CoffGl00,RB,22,2009,0,0,0,2,2,14,,,,,,83,226,1,11,76,0,1,,,Alabama,College Stats
3,75,DAL,Robert Brewster\BrewRo20,T,23,2010,0,0,0,0,0,1,,,,,,,,,,,,,,,Ball St.,
3,76,DET,DeAndre Levy\LevyDe99,LB,22,2016,0,0,6,43,43,93,,,,,,,,,,,,450,12,3.5,Wisconsin,College Stats
3,77,HOU,Antoine Caldwell\CaldAn20,G,23,2012,0,0,0,11,11,39,,,,,,,,,,,,1,,,Alabama,College Stats
3,78,SDG,Louis Vasquez\VasqLo20,G,22,2015,1,1,7,58,25,102,,,,,,,,,,,,1,,,Texas Tech,College Stats
3,79,PIT,Kraig Urbik\UrbiKr20,T,24,2016,0,0,4,26,,98,,,,,,,,,,,,4,,,Wisconsin,College Stats
3,80,WAS,Kevin Barnes\BarnKe99,DB,23,2012,0,0,0,3,3,31,,,,,,,,,,,,39,3,,Maryland,College Stats
3,81,TAM,Roy Miller\MillRo99,DT,22,2016,0,0,5,31,16,112,,,,,,,,,,,,168,,8.0,Texas,College Stats
3,82,DET,Derrick Williams\WillDe05,WR,23,2010,0,0,0,0,0,18,,,,,,1,4,0,9,82,0,1,,,Penn St.,College Stats
3,83,NWE,Brandon Tate\TateBr00,WR,21,2016,0,0,1,13,8,111,,,,,,13,142,0,65,1018,6,2,,,North Carolina,College Stats
3,84,PIT,Mike Wallace\WallMi00,WR,23,2016,0,1,7,48,32,125,0,1,0,0,0,33,237,0,478,7270,53,14,,,Mississippi,College Stats
3,85,NYG,Ramses Barden\BardRa00,WR,23,2012,0,0,0,4,4,29,,,,,,,,,29,394,0,,,,Cal Poly-San Luis Obispo,
3,86,MIN,Asher Allen\AlleAs99,DB,21,2011,0,0,1,9,9,36,,,,,,,,,,,,102,4,1.0,Georgia,College Stats
3,87,MIA,Patrick Turner\TurnPa00,WR,22,2012,0,0,0,1,0,24,,,,,,,,,10,122,1,1,,,USC,College Stats
3,88,BAL,Lardarius Webb\WebbLa99,DB,23,2016,0,0,5,30,30,109,,,,,,,,,,,,364,13,3.0,Nicholls St.,
3,89,TEN,Jared Cook\CookJa02,TE,22,2016,0,0,2,26,13,115,,,,,,1,0,0,296,3787,17,7,,,South Carolina,College Stats
3,90,ATL,Chris Owens\OwenCh99,DB,22,2015,0,0,0,11,8,87,,,,,,,,,,,,173,3,4.0,San Jose St.,College Stats
3,91,SEA,Deon Butler\ButlDe00,WR,23,2012,0,0,1,4,4,35,,,,,,2,6,0,57,611,4,1,,,Penn St.,College Stats
3,92,IND,Jerraud Powers\PoweJe99,DB,22,2016,0,0,7,26,15,98,,,,,,,,,,,,337,13,3.0,Auburn,College Stats
3,93,CAR,Corvey Irvin\IrviCo99,DT,24,2013,0,0,0,1,0,24,,,,,,,,,,,,9,,,Georgia,College Stats
3,94,TEN,Ryan Mouton\MoutRy99,DB,23,2012,0,0,0,3,3,36,,,,,,,,,,,,42,,,Hawaii,College Stats
3,95,ARI,Rashad Johnson\JohnRa98,DB,23,2016,0,0,3,22,22,112,,,,,,2,64,0,,,,288,15,1.0,Alabama,College Stats
3,96,PIT,Keenan Lewis\LewiKe96,DB,23,2015,0,0,3,23,10,83,,,,,,,,,,,,171,7,,Oregon St.,College Stats
3,97,NWE,Tyrone McKenzie\McKeTy99,LB,23,2012,0,0,0,1,,19,,,,,,,,,,,,2,,,South Florida,College Stats
3,98,CIN,Chase Coffman\CoffCh00,TE,22,2016,0,0,0,0,0,39,,,,,,,,,18,176,2,1,,,Missouri,College Stats
3,99,CHI,Juaquin Iglesias\IgleJu00,WR,22,2009,0,0,0,0,0,1,,,,,,,,,,,,,,,Oklahoma,College Stats
3,100,NYG,Travis Beckum\BeckTr00,TE,22,2012,0,0,0,2,2,48,,,,,,,,,26,264,3,3,,,Wisconsin,College Stats
4,101,DAL,Stephen McGee\McGeSt00,QB,24,2011,0,0,0,2,2,3,46,82,420,3,0,17,102,0,,,,,,,Texas A&M,College Stats
4,102,KAN,Donald Washington\WashDo98,DB,23,2011,0,0,0,2,2,32,,,,,,,,,,,,31,,,Ohio St.,College Stats
4,103,STL,Darell Scott\ScotDo99,DT,23,2011,0,0,0,5,5,33,,,,,,,,,,,,43,,,Clemson,
4,104,CLE,Kaluka Maiava\MaiaKa99,LB,22,2014,0,0,1,13,12,63,,,,,,,,,,,,99,,4.5,USC,College Stats
4,105,CHI,Henry Melton\MeltHe99,DE,22,2015,0,1,2,25,21,80,,,,,,,,,,,,91,,22.5,Texas,College Stats
4,106,CIN,Jonathan Luigs\LuigJo20,C,23,2009,0,0,0,1,1,8,,,,,,,,,,,,,,,Arkansas,College Stats
4,107,JAX,Mike Thomas\ThomMi01,WR,22,2012,0,0,2,21,20,61,,,,,,34,268,0,176,1796,7,6,,,Arizona,College Stats
4,108,MIA,Brian Hartline\HartBr00,WR,22,2015,0,0,5,32,30,104,,,,,,7,65,1,344,4766,14,13,,,Ohio St.,College Stats
4,109,GNB,T.J. Lang\LangT.20,T,22,2016,0,0,6,47,47,117,,,,,,,,,,,,8,,,East. Michigan,College Stats
4,110,DAL,Victor Butler\ButlVi99,LB,22,2014,0,0,0,6,6,65,,,,,,,,,,,,51,,11.0,Oregon St.,College Stats
4,111,CAR,Mike Goodson\GoodMi00,RB,22,2013,0,0,0,7,4,42,,,,,,167,783,3,61,543,1,5,,,Texas A&M,College Stats
4,112,HOU,Glover Quin\QuinGl99,DB,23,2016,0,1,8,40,18,125,,,,,,,,,,,,454,21,3.0,New Mexico,College Stats
4,113,SDG,Vaughn Martin\MartVa99,DT,23,2013,0,0,2,12,12,51,,,,,,,,,,,,47,,3.0,West. Ontario,
4,114,DEN,David Bruton\BrutDa99,DB,22,2016,0,0,0,9,9,108,,,,,,2,48,0,,,,125,3,2.0,Notre Dame,College Stats
4,115,DET,Sammie Lee Hill\HillSa99,DT,22,2015,0,0,3,21,9,97,,,,,,,,,,,,102,,7.0,Stillman,
4,116,NOR,Chip Vaughn\VaugCh99,DB,23,2010,0,0,0,0,,3,,,,,,,,,,,,,,,Wake Forest,College Stats
4,117,TAM,Kyle Moore\MoorKy99,DE,22,2012,0,0,0,8,5,31,,,,,,,,,,,,36,,3.0,USC,College Stats
4,118,NOR,Stanley Arnoux\ArnoSt99,LB,23,2010,0,0,0,1,1,9,,,,,,,,,,,,,,,Wake Forest,College Stats
4,119,CHI,D.J. Moore\MoorDJ99,DB,22,2013,0,0,0,6,6,47,,,,,,,,,,,,97,10,1.0,Vanderbilt,College Stats
4,120,DAL,Brandon Williams\WillBr95,DE,21,2010,0,0,0,0,0,6,,,,,,,,,,,,4,,,Texas Tech,College Stats
4,121,BUF,Shawn Nelson\NelsSh00,TE,23,2010,0,0,1,1,1,17,,,,,,,,,20,181,1,2,,,Southern Miss,College Stats
4,122,HOU,Anthony Hill\HillAn00,TE,24,2011,0,0,0,0,0,12,,,,,,,,,3,19,0,,,,North Carolina St.,College Stats
4,123,NWE,Rich Ohrnberger\OhrnRi20,G,23,2014,0,0,0,8,0,39,,,,,,,,,,,,,,,Penn St.,
4,124,OAK,Louis Murphy\MurpLo00,WR,22,2015,0,0,2,17,10,88,,,,,,14,146,1,162,2322,10,7,,,Florida,College Stats
4,125,ATL,Lawrence Sidbury\SidbLa99,DE,23,2015,0,0,0,5,5,50,,,,,,,,,,,,15,,5.0,Richmond,
4,126,OAK,Slade Norris\NorrSl99,DE,23,2010,0,0,0,0,0,9,,,,,,,,,,,,,,,Oregon St.,College Stats
4,127,IND,Austin Collie\CollAu00,WR,23,2013,0,0,0,18,17,49,,,,,,2,1,0,179,1908,16,3,,,BYU,College Stats
4,128,CAR,Tony Fiammetta\FiamTo00,RB,23,2014,0,0,1,1,0,51,,,,,,11,26,0,12,130,0,3,,,Syracuse,College Stats
4,129,NYG,Andre Brown\BrowAn03,RB,22,2013,0,0,1,7,7,22,,,,,,214,876,11,32,189,0,3,,,North Carolina St.,College Stats
4,130,TEN,Gerald McRath\McRaGe99,LB,23,2012,0,0,0,7,7,40,,,,,,,,,,,,79,1,1.5,Southern Miss,College Stats
4,131,ARI,Greg Toler\ToleGr99,DB,24,2016,0,0,3,18,7,86,,,,,,,,,,,,248,8,2.0,St. Paul's,
4,132,DEN,Seth Olsen\OlseSe20,G,23,2012,0,0,0,3,0,14,,,,,,,,,,,,,,,Iowa,College Stats
4,133,SDG,Tyronne Green\GreeTy20,G,23,2012,0,0,2,15,15,41,,,,,,,,,,,,,,,Auburn,College Stats
4,134,SDG,Gartrell Johnson\JohnGa01,RB,23,2010,0,0,0,0,,19,,,,,,23,79,0,3,6,0,1,,,Colorado St.,College Stats
4,135,TEN,Troy Kropog\KropTr20,T,23,2012,0,0,0,0,0,7,,,,,,,,,,,,,,,Tulane,College Stats
4,136,IND,Terrance Taylor,DT,,,0,0,0,,,,,,,,,,,,,,,,,,Michigan,College Stats
5,137,BAL,Jason Phillips\PhilJa99,LB,23,2012,0,0,0,3,1,29,,,,,,,,,,,,25,,,TCU,College Stats
5,138,ATL,William Middleton\MiddWi98,DB,23,2012,0,0,0,7,,49,,,,,,,,,,,,85,2,1.0,Furman,
5,139,KAN,Colin Brown\BrowCo23,T,24,2013,0,0,0,3,,18,,,,,,,,,,,,,,,Missouri,College Stats
5,140,CHI,Johnny Knox\KnoxJo00,WR,22,2012,0,1,2,19,19,45,,,,,,1,2,0,133,2214,12,12,,,Abilene Christian,
5,141,DEN,Kenny McKinley\McKiKe00,WR,22,2009,0,0,0,0,0,8,,,,,,,,,,,,,,,South Carolina,College Stats
5,142,CIN,Kevin Huber\HubeKe20,P,24,2016,0,1,0,13,13,124,,,,,,3,-1,0,,,,,,,Cincinnati,College Stats
5,143,DAL,DeAngelo Smith\SmitDe98,DB,23,2009,0,0,0,1,,7,,,,,,,,,,,,6,,,Cincinnati,College Stats
5,144,JAX,Jarett Dillard\DillJa00,WR,23,2011,0,0,0,3,3,21,,,,,,,,,35,398,1,1,,,Rice,College Stats
5,145,GNB,Quinn Johnson\JohnQu00,RB,23,2013,0,0,1,0,0,44,,,,,,4,5,0,13,100,0,1,,,LSU,College Stats
5,146,SFO,Scott McKillop\McKiSc99,LB,23,2009,0,0,0,2,2,16,,,,,,,,,,,,3,,,Pittsburgh,College Stats
5,147,BUF,Nic Harris\HarrNi99,LB,22,2010,0,0,0,5,2,30,,,,,,,,,,,,24,,1.5,Oklahoma,College Stats
5,148,SDG,Brandon Hughes\HughBr99,DB,23,2013,0,0,0,2,,31,,,,,,,,,,,,15,,,Oregon St.,
5,149,BAL,Davon Drew\DrewDa00,TE,23,,0,0,0,,,,,,,,,,,,,,,,,,East Carolina,
5,150,MIN,Jasper Brinkley\BrinJa99,LB,24,2015,0,0,2,20,15,94,,,,,,,,,,,,212,,2.0,South Carolina,College Stats
5,151,NYG,Rhett Bomar\BomaRh00,QB,24,,0,0,0,,,,,,,,,,,,,,,,,,Sam Houston St.,
5,152,HOU,James Casey\CaseJa00,TE,25,2015,0,0,1,7,7,95,,,,,,2,17,0,72,842,6,18,,,Rice,College Stats
5,153,PHI,Cornelius Ingram\IngrCo00,TE,24,,0,0,0,,,,,,,,,,,,,,,,,,Florida,
5,154,CHI,Marcus Freeman,LB,,,0,0,0,,,,,,,,,,,,,,,,,,Ohio St.,College Stats
5,155,TAM,Xavier Fulton\FultXa20,T,23,,0,0,0,,,,,,,,,,,,,,,,,,Illinois,
5,156,ATL,Garrett Reynolds\ReynGa20,T,22,2015,0,0,1,19,13,67,,,,,,,,,,,,3,,,North Carolina,
5,157,PHI,Victor Harris\HarrVi99,DB,23,2010,0,0,0,3,3,18,,,,,,,,,,,,34,,,Virginia Tech,College Stats
5,158,WAS,Cody Glenn\GlenCo99,LB,22,2010,0,0,0,2,,19,,,,,,,,,,,,3,,,Nebraska,College Stats
5,159,PHI,Fenuki Tupou\TupoFe20,T,24,,0,0,0,,,,,,,,,,,,,,,,,,Oregon,
5,160,STL,Brooks Foster\FostBr00,WR,23,,0,0,0,,,,,,,,,,,,,,,,,,North Carolina,
5,161,MIA,John Nalbone\NalbJo00,TE,23,2010,0,0,0,0,0,2,,,,,,,,,,,,,,,Monmouth,
5,162,GNB,Jamon Meredith\MereJa20,T,23,2015,0,0,2,14,,67,,,,,,,,,,,,,,,South Carolina,College Stats
5,163,CAR,Duke Robinson\RobiDu21,G,22,,0,0,0,,,,,,,,,,,,,,,,,,Oklahoma,
5,164,NOR,Thomas Morstead\MorsTh00,P,23,2016,0,1,0,17,17,124,0,0,0,0,0,,,,,,,4,,,SMU,College Stats
5,165,MIA,Chris Clemons\ClemCh97,DB,24,2015,0,0,3,19,19,80,,,,,,1,3,0,,,,208,4,1.5,Clemson,College Stats
5,166,DAL,Michael Hamlin\HamlMi99,DB,23,2010,0,0,0,0,0,12,,,,,,,,,,,,11,,,Clemson,College Stats
5,167,ARI,Herman Johnson\JohnHe23,T,24,,0,0,0,,,,,,,,,,,,,,,,,,LSU,
5,168,PIT,Joe Burnett\BurnJo99,DB,22,2009,0,0,0,1,1,15,,,,,,,,,,,,3,,,Central Florida,College Stats
5,169,PIT,Frank Summers\SummFr00,RB,24,2014,0,0,1,1,0,27,,,,,,18,63,2,12,88,1,,,,UNLV,College Stats
5,170,NWE,George Bussey\BussGe21,T,24,,0,0,0,,,,,,,,,,,,,,,,,,Louisville,
5,171,SFO,Nate Davis\DaviNa00,QB,22,,0,0,0,,,,,,,,,,,,,,,,,,Ball St.,
5,172,DAL,David Buehler\BuehDa44,K,22,2011,0,0,0,2,2,36,,,,,,,,,,,,,,,USC,College Stats
5,173,TEN,Javon Ringer\RingJa00,RB,22,2012,0,0,0,4,4,37,,,,,,120,486,3,38,243,0,1,,,Michigan St.,College Stats
6,174,DEN,Tom Brandstater\BranTo00,QB,24,2011,0,0,0,0,,1,0,2,0,0,0,,,,,,,,,,Fresno St.,College Stats
6,175,KAN,Quinten Lawrence\LawrQu00,WR,25,2009,0,0,0,0,0,6,,,,,,2,42,0,1,9,0,,,,McNeese St.,
6,176,ATL,Spencer Adkins\AdkiSp99,LB,22,2011,0,0,0,2,2,24,,,,,,,,,,,,6,,,Miami (FL),College Stats
6,177,CLE,Don Carey\CareDo00,DB,22,2016,0,0,1,10,,84,,,,,,,,,,,,115,3,,Norfolk St.,
6,178,SEA,Mike Teel\TeelMi00,QB,23,,0,0,0,,,,,,,,,,,,,,,,,,Rutgers,
6,179,CIN,Morgan Trent\TrenMo99,DB,23,2011,0,0,0,4,2,36,,,,,,,,,,,,48,3,1.0,Michigan,College Stats
6,180,JAX,Zach Miller\MillZa02,TE,24,2016,0,0,1,8,4,58,,,,,,3,12,0,126,1395,13,1,,,Nebraska-Omaha,
6,181,MIA,Andrew Gardner\GardAn20,T,23,2015,0,0,0,6,0,27,,,,,,,,,0,0,0,2,,,Georgia Tech,
6,182,GNB,Jarius Wynn\WynnJa99,DE,23,2014,0,0,0,8,5,69,,,,,,,,,,,,44,,10.5,Georgia,College Stats
6,183,BUF,Cary Harris\HarrCa99,DB,22,2010,0,0,0,1,1,6,,,,,,,,,,,,1,2,,USC,College Stats
6,184,SFO,Bear Pascoe\PascBe00,TE,23,2015,0,0,1,3,,85,,,,,,1,2,0,40,336,2,1,,,Fresno St.,College Stats
6,185,BAL,Cedric Peerman\PeerCe00,RB,22,2016,0,1,0,4,,90,,,,,,64,334,1,13,123,0,29,,,Virginia,College Stats
6,186,WAS,Robert Henson\HensRo99,LB,23,2009,0,0,0,0,0,6,,,,,,,,,,,,1,,,TCU,College Stats
6,187,GNB,Brandon Underwood\UndeBr99,DB,23,2010,0,0,0,2,2,23,,,,,,,,,,,,5,,,Cincinnati,College Stats
6,188,HOU,Brice McCain\McCaBr99,DB,22,2016,0,0,1,15,7,114,,,,,,,,,,,,168,11,0.5,Utah,College Stats
6,189,SDG,Kevin Ellison\ElliKe98,LB,22,2009,0,0,1,4,4,13,,,,,,,,,,,,41,,1.0,USC,College Stats
6,190,CHI,Al Afalava\AfalAl99,DB,22,2012,0,0,1,6,5,29,,,,,,,,,,,,51,1,2.0,Oregon St.,College Stats
6,191,CLE,Coye Francies\FranCo99,DB,22,2012,0,0,0,1,0,23,,,,,,,,,,,,3,,,San Jose St.,College Stats
6,192,DET,Aaron Brown\BrowAa00,RB,23,2011,0,0,0,2,2,22,,,,,,45,189,0,18,138,1,,,,TCU,College Stats
6,193,NYJ,Matt Slauson\SlauMa20,G,23,2016,0,0,6,32,14,99,,,,,,,,,1,1,0,3,,,Nebraska,
6,194,PHI,Brandon Gibson\GibsBr00,WR,22,2014,0,0,3,17,0,76,,,,,,5,44,0,233,2711,13,6,,,Washington St.,College Stats
6,195,CLE,James Davis\DaviJa03,RB,23,2010,0,0,0,1,0,9,,,,,,28,75,0,8,50,0,,,,Clemson,College Stats
