Rnd,Pick,Tm,Player,Pos,Age,To,AP1,PB,St,CarAV,DrAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Tkl,Int,Sk,College/Univ,
6,196,MIN,Jeff Baca\BacaJe00,G,23,2013,0,0,0,0,0,4,,,,,,,,,,,,,,,UCLA,
6,197,CIN,Cobi Hamilton\HamiCo00,WR,22,2016,0,0,0,0,0,9,,,,,,,,,13,174,1,,,,Arkansas,College Stats
6,198,HOU,Chris Jones\JoneCh04,DT,23,2016,0,0,2,12,,39,,,,,,,,,,,,55,,9.0,Bowling Green,College Stats
6,199,DET,Theo Riddick\RiddTh00,RB,22,2016,0,0,0,10,10,54,,,,,,164,566,2,171,1410,12,10,,,Notre Dame,College Stats
6,200,BAL,Kapron Lewis-Moore\LewiKa00,DE,23,2015,0,0,0,0,0,5,,,,,,,,,,,,3,,,Notre Dame,College Stats
6,201,HOU,Ryan Griffin\GrifRy00,TE,23,2016,0,0,1,4,4,54,,,,,,,,,97,1018,6,6,,,Connecticut,College Stats
6,202,TEN,Khalid Wooten\WootKh00,DB,23,2014,0,0,0,0,0,3,,,,,,,,,,,,,,,Nevada,College Stats
6,203,BAL,Ryan Jensen\JensRy00,T,22,2016,0,0,0,2,2,19,,,,,,,,,,,,,,,,
6,204,KAN,Braden Wilson\WilsBr00,FB,23,,0,0,0,,,,,,,,,,,,,,,,,,Kansas St.,College Stats
6,205,OAK,Stacy McGee\McGeSt01,DT,23,2016,0,0,0,7,7,51,,,,,,,,,,,,44,,3.0,Oklahoma,College Stats
6,206,PIT,Vince Williams\WillVi01,LB,23,2016,0,0,1,9,9,61,,,,,,,,,,,,126,,2.5,Florida St.,College Stats
7,207,KAN,Mike Catapano\CataMi00,DE,23,2016,0,0,0,1,1,29,,,,,,,,,,,,6,,2.0,Princeton,
7,208,JAX,Jeremy Harris\HarrJe02,DB,22,2015,0,0,0,0,0,7,,,,,,,,,,,,4,,,New Mexico St.,College Stats
7,209,OAK,Brice Butler\ButlBr00,WR,23,2016,0,0,0,5,3,46,,,,,,,,,56,836,4,1,,,San Diego St.,College Stats
7,210,JAX,Demetrius McCray\McCrDe00,DB,22,2015,0,0,1,8,8,46,,,,,,,,,,,,68,,,Appalachian St.,
7,211,DET,Michael Williams\WillMi06,TE,23,2015,0,0,0,0,,15,,,,,,,,,3,26,0,,,,Alabama,College Stats
7,212,PHI,Joe Kruger\KrugJo00,DE,21,,0,0,0,,,,,,,,,,,,,,,,,,Utah,College Stats
7,213,MIN,Michael Mauti\MautMi00,LB,23,2016,0,0,0,3,2,47,,,,,,,,,,,,41,,1.0,Penn St.,College Stats
7,214,MIN,Travis Bond\BondTr00,G,22,2013,0,0,0,0,,2,,,,,,,,,,,,,,,North Carolina,College Stats
7,215,NYJ,Tommy Bohanon\BohaTo00,RB,23,2015,0,0,1,1,1,36,,,,,,20,67,0,17,155,0,1,,,Wake Forest,College Stats
7,216,GNB,Charles Johnson\JohnCh08,WR,24,2016,0,0,0,5,,37,,,,,,1,-11,0,58,807,2,1,,,Grand Valley St.,
7,217,CLE,Armonty Bryant\BryaAr00,DE,23,2016,0,0,0,3,3,36,,,,,,,,,,,,45,,11.5,East Central (OK),
7,218,PHI,Jordan Poyer\PoyeJo00,DB,22,2016,0,0,0,4,0,48,,,,,,1,10,0,,,,88,2,1.0,Oregon St.,College Stats
7,219,ARI,D.C. Jefferson\JeffD.00,TE,24,2013,0,0,0,0,0,4,,,,,,,,,,,,,,,Rutgers,College Stats
7,220,SEA,Ryan Seymour\SeymRy00,G,23,2015,0,0,0,2,,12,,,,,,,,,,,,,,,Vanderbilt,
7,221,SDG,Brad Sorensen\SoreBr00,QB,25,,0,0,0,,,,,,,,,,,,,,,,,,Southern Utah,
7,222,BUF,Chris Gragg\GragCh00,TE,23,2015,0,0,0,1,1,32,,,,,,,,,24,251,2,,,,Arkansas,College Stats
7,223,PIT,Nicholas Williams\WillNi01,DT,23,2016,0,0,0,1,,24,,,,,,,,,,,,9,,,Samford,
7,224,GNB,Kevin Dorsey\DorsKe01,WR,23,2014,0,0,0,0,0,3,,,,,,,,,1,4,0,1,,,Maryland,College Stats
7,225,NYG,Eric Herman\HermEr00,OL,23,,0,0,0,,,,,,,,,,,,,,,,,,Ohio,College Stats
7,226,NWE,Michael Buchanan\BuchMi00,DE,22,2014,0,0,0,0,0,18,,,,,,,,,,,,7,,2.0,Illinois,College Stats
7,227,CLE,Garrett Gilkey\GilkGa00,T,23,2014,0,0,0,2,1,22,,,,,,,,,,,,,,,Chadron St.,
7,228,WAS,Jawan Jamison\JamiJa00,RB,21,,0,0,0,,,,,,,,,,,,,,,,,,Rutgers,College Stats
7,229,MIN,Everett Dawkins\DawkEv00,DT,23,2013,0,0,0,0,,1,,,,,,,,,,,,,,,Florida St.,College Stats
7,230,IND,Kerwynn Williams\WillKe05,RB,22,2016,0,0,0,2,0,21,,,,,,86,485,2,4,27,0,,,,Utah St.,College Stats
7,231,SEA,Ty Powell\PoweTy00,DE,25,2014,0,0,0,1,,19,,,,,,,,,,,,17,,1.0,Harding,
7,232,GNB,Sam Barrington\BarrSa00,LB,22,2016,0,0,0,4,4,27,,,,,,,,,,,,48,,1.0,South Florida,College Stats
7,233,OAK,David Bass\BassDa00,DE,23,2016,0,0,0,7,,49,,,,,,,,,,,,49,2,5.5,Missouri Western St.,
7,234,DEN,Zac Dysert\DyseZa00,QB,23,,0,0,0,,,,,,,,,,,,,,,,,,Miami (OH),College Stats
7,235,NWE,Steve Beauharnais\BeauSt00,LB,23,2014,0,0,0,0,0,5,,,,,,,,,,,,2,,,Rutgers,College Stats
7,236,CHI,Marquess Wilson\WilsMa02,WR,21,2016,0,0,0,5,5,31,,,,,,,,,56,777,3,,,,Washington St.,College Stats
7,237,SFO,B.J. Daniels\DaniB.00,QB,23,2015,0,0,0,0,,8,1,2,7,0,0,6,6,0,2,18,0,,,,South Florida,College Stats
7,238,BAL,Aaron Mellette\MellAa00,WR,23,,0,0,0,,,,,,,,,,,,,,,,,,Elon,
7,239,PHI,David King\KingDa00,DE,23,2016,0,0,0,0,,10,,,,,,,,,,,,2,,1.5,Oklahoma,College Stats
7,240,CIN,Reid Fragel\FragRe00,OL,23,2015,0,0,0,0,,1,,,,,,,,,,,,,,,Ohio St.,
7,241,SEA,Jared Smith\SmitJa02,DT,23,,0,0,0,,,,,,,,,,,,,,,,,,New Hampshire,
7,242,SEA,Michael Bowie\BowiMi00,T,22,2013,0,0,0,4,4,9,,,,,,,,,,,,,,,,
7,243,ATL,Kemal Ishmael\IshmKe00,DB,22,2016,0,0,1,8,8,49,,,,,,,,,,,,125,5,,Central Florida,College Stats
7,244,ATL,Zeke Motta\MottZe00,DB,23,2013,0,0,0,1,1,10,,,,,,,,,,,,8,,,Notre Dame,College Stats
7,245,DET,Brandon Hepburn\HepbBr00,LB,23,,0,0,0,,,,,,,,,,,,,,,,,,Florida A&M,
7,246,SFO,Carter Bykowski\BykoCa00,OL,23,,0,0,0,,,,,,,,,,,,,,,,,,Iowa St.,College Stats
7,247,BAL,Marc Anthony\AnthMa00,DB,23,,0,0,0,,,,,,,,,,,,,,,,,,California,College Stats
7,248,TEN,Daimion Stafford\StafDa00,DB,22,2016,0,0,0,4,4,60,,,,,,,,,,,,86,2,2.0,Nebraska,College Stats
7,249,ATL,Sean Renfree\RenfSe00,QB,23,2015,0,0,0,0,0,2,3,7,11,0,1,1,-4,0,,,,,,,Duke,College Stats
7,250,MIA,Don Jones\JoneDo02,DB,23,2016,0,0,0,1,1,54,,,,,,,,,,,,21,,,Arkansas St.,College Stats
7,251,CIN,T.J. Johnson\JohnTJ00,C,23,2016,0,0,0,1,1,30,,,,,,,,,,,,,,,South Carolina,
7,252,SFO,Marcus Cooper\CoopMa00,DB,23,2016,0,0,1,6,,52,,,,,,,,,,,,125,7,,Rutgers,College Stats
7,253,NYG,Michael Cox\CoxxMi00,RB,24,2014,0,0,0,0,0,18,,,,,,26,76,0,5,21,0,3,,,Massachusetts,College Stats
7,254,IND,Justice Cunningham\CunnJu00,TE,22,2015,0,0,0,0,0,4,,,,,,,,,1,4,0,,,,South Carolina,College Stats
